B.fi content.tsv
Level	Esperanto	fi	en-us	Grupo	Alternativoj	Pronoco
level	iros al ekskurso	lähtee retkelle	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	oletko menossa millekään retkelle?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	kyllä, suurelle vesiputoukselle	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	ja sitten näyttelyyn	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	nykytaiteen näyttely	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	vesiputoukselle ja sitten näyttelyyn	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	hyvä valinta	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Minäkin menen sinne	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	Joka tapauksessa johdin keskusteluryhmää	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	ripustaa julisteita	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	retkijulisteiden ripustamisen jälkeen	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	keskusteluryhmä, jonka otsikko on &quot;feminismi&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	johti keskustelua otsikolla &quot;feminismi&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	onko feminismi samanlaista eri maissa?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	mielenkiintoista ja vilkasta keskustelua	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	oli erittäin mielenkiintoinen ja vilkas	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	viimeisen viiden tunnin aikana	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Olin pitkässä istunnossa	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	muutaman viime tunnin ajan olen ollut komitean kokouksessa	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	pitkässä komitean kokouksessa	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	se oli todellakin liian pitkä	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	valiokunta on päättänyt kokouksensa	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	mutta nyt valiokunta on päättänyt kokouksen	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	se oli todella pitkä, mutta nyt se on ohi	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oi, oletko siis komitean jäsen?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	TEJOn hallitus	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Olen myös hallituksessa	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	kyllä, olen liian ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	on myös TEJOn hallituksessa	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	kyllä, ja olen ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	En ole koskaan ollut aktiivinen	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	erittäin aktiivinen liikkeessä	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	ei ollut koskaan aktiivinen liikkeessä	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	TEJO:n päätoiminta	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	mikä on pääasiallinen toiminta tällä hetkellä?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	mikä oikeastaan on päätoiminta?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	se on laaja	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	monenlaisia kenttiä	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	meillä on toimintaa eri aloilla	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	ihmisoikeuksia käsitteleviä seminaareja	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	ihmisoikeuksia ja kulttuurienvälisiä suhteita	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	pyörä, karavaani, festivaali	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	esimerkiksi seminaarit, pyörävaunut ja festivaalit	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	kielifestivaalit, verkkosivujen rakentaminen	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	esimerkiksi pyörävaunut, festivaalit jne	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	seminaari oikeuksista ja ihmissuhteista	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	karavaani, festivaali, rakentaminen jne	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	viralliset elimet, kuten Unesco	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	edustettuina virallisissa elimissä	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	olemme myös edustettuina	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	on edustettuna eri elimissä	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	Euroopan nuorisofoorumi, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	Yhdistyneiden kansakuntien nuorisoosasto	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	eri tahot, kuten UNESCO ja YK:n nuorisoosasto	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO ja YK:n nuorisoosasto	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Euroopan nuorisofoorumi ja YK:n nuorisoosasto	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	kuulostaa mielenkiintoiselta	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	lehti, selata, tuuli, viuhkaa, esperanto, nauttia esperantosta	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	minulle riittää esperanton puhuminen	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	nauttia esperantosta viikon tai kaksi	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	yksi tai kaksi viikkoa vuodessa	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	minulle se kuitenkin riittää	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	kyllä, pitäisi löytää ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	löytää tasapaino	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	jokaisen pitäisi löytää oma tasapainonsa	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Minusta se on liikaa	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	juuri nyt tunnen	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Minusta tuntuu, että ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	tuntuu, että ~ on liikaa	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	liikaa esperantoa elämässäni	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	elämässäni on liikaa esperantoa	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	oletko jäsen?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	oletko jonkin järjestön jäsen?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	jonkun muun järjestön jäsen	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	ei oikeastaan organisaatio, mutta ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	mutta soitan kitaraa	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	soittaa kitaraa bändissä	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	kiva! Minä todella pidän	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	Pidän laulamisesta	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	tykkää laulamisesta kovasti	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	millaista musiikkia soitat?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	no, se on yksinkertaista poppia	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	aloitimme juuri bändin	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	mutta lopulta pelaamme	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	pelasimme IJK:n aikana	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	pelaa seuraavan IJK:n aikana	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Odotan jo innolla!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	sano vain jos tarvitset ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	tarvitsee jonkun varalaulajan	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	jos tarvitset varalaulajaa	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	miksi ei? ehkä haluat ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	haluat laulaa jotain nyt	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Osaan soittaa kitaraa	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	haluat laulaa ja minä voin soittaa	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	laulaa nyt jotain ja soittaa kitaraa	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	kyllä minä pitäisin siitä	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	tuomaan kitarani	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	tuon kitaran heti	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	hyvin, otan kitaran mukaan	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Tuon kitaran heti mukaan	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	odottaa paluutasi	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	toivottavasti nopea paluunne	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Odotan nopeaa palautusta	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	odottaa toivottavasti pikaista paluutasi	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	kaksi päivää myöhemmin	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	tanssilattian ulkopuolella	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	päivää myöhemmin tanssilattian ulkopuolella	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	Hei Kabe, näytät ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	näytät erittäin onnelliselta	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	kyllä, olen ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	hienosti, olen iloinen!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	pidätkö kongressista?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	pidätkö kongressista niin paljon?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	kyllä ja ei	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Olen varma, että olen erittäin tyytyväinen	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	on erittäin tyytyväinen IJK:hen	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	mutta on jotain muutakin	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	jotain muuta, mikä tekee minut onnelliseksi	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	on jotain, joka tekee ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	oikein sanottu	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	on joku, joka voittaa ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	joku, joka saa sydämeni sykkimään	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	sano, sano, oletko rakastunut?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	rakastui johonkin tyttöön	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	rakastutko tyttöön?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	en ole varma olenko rakastunut	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	ei ole varma, mutta se tuntuu hyvältä	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	En ole varma, olenko vielä rakastunut	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	mutta se tuntuu erittäin hyvältä	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	hän jopa suuteli minua	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	suuteli minua huulille	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	jopa suuteli minua La Bamban aikana	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	hämmästyttävää mikä suudelma	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	minkä suudelman hän antoi!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	loistava! Nyt ymmärrän	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	ymmärtää miksi säteilet	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	sinä hengität niin paljon iloa	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	itse asiassa jotain vastaavaa tapahtui	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	minulle tapahtui jotain vastaavaa	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	mutta ajattelin, että ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	luulin ettet pitänyt ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	et pidä tanssista La Bambassa	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	oikein, se ei tapahtunut	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	tapahtui tanssilattialla	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	se ei tapahtunut tanssilattialla	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	mutta teepesulassa (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	ja se ei ollut suudelma	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	ei suudelma, mutta silti jotain ilahduttavaa	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	mutta kuitenkin jotain hyvin iloista	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	joten kerro!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	En tiedä mitä sanoa	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	en oikein tiedä mitä sanoa	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	mitään erikoista ei tapahtunut	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	ei ainakaan vielä ole tapahtunut	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	mutta jotenkin tunsin ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	tunsi, että hän pitää minusta kovasti	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	jotenkin tuntui, että hän pitää minusta kovasti	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	hän pitää minusta ja minä pidän hänestä	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	juttelimme pitkään ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	keskusteltiin pitkään musiikista	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	ja sitten laulettiin yhdessä	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Luulen, että hän flirttaili	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	hän flirttaili kanssani	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	se oli oikein mukavaa	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	kuten ystäväsi Kanadasta sanoo	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Hitto hyvä!&quot;, kuten ystävä Kanadasta sanoo	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	kyllä todella! Toivottavasti ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	tavata hänet pian uudelleen	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	toivoo tapaavansa hänet uudelleen	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Toivon tapaavani hänet pian	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	sama minä	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	järvellä lähellä ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	järvi lähellä kongressipaikkaa	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	kongressitalon lähellä	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oi, sinä olet liian ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	sinäkin olet täällä!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	kyllä, tapaan ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	tapaan ystävän täällä pian	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	yksityiseen keskusteluun	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	tapaa ystävän yksityiskeskusteluun	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	niin, haluaisin kysyä sinulta ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Haluaisin pyytää sinua lähtemään	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	no se ei ole mahdollista	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	ei ole oikeastaan ollenkaan mahdollista	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	miksi? se on minulle erittäin tärkeää!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	tämä tapaaminen on erittäin tärkeä	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	joten anna minun mennä	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	Jätä minut rauhaan	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	kuten juuri sanoin,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Sanoin, että se ei ole mahdollista	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	ystäväni ilmestyy pian	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	koska myös ystävä ilmestyy pian	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	ystävä ilmestyy myös tänne	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	hitto, tyypillisesti juuri nyt	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	itse asiassa kyse on tytöstä	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	tyttö, josta kerroin	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	hänen nimensä on muuten Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	pojat ja tytöt! hienoa, että pääsit tulemaan	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Olen niin iloinen nähdessäni sinut	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	olen iloinen nähdessäni sinut taas	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	mutta näytät ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	näytät järkyttyneeltä ja hämmentyneeltä	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	järkyttynyt ja jotenkin hämmentynyt	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	ilmeisesti	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	niin luulisin ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	olet jo saanut sen	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	ymmärrä miten se on, eikö?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	taisit jo ymmärtää	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	ymmärtänyt jo miten se on	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	En ymmärrä mitään!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Luulen, että en halua ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	ei halua ymmärtää	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	En halua ymmärtää	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	mutta se ei ole monimutkaista!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	Anna minun selittää	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	kun Ina kertoi minulle	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	kertoi minulle omasta ystävästään	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	ystävä, joka oppi esperantoa	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	oppi esperanton hyvin nopeasti	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	ystävä, jonka nimi on Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Olen saanut kiinni siitä ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Ymmärsin, että tunnette jo toisenne	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	tunnette jo toisenne	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	kyllä, mutta. mutta mitä?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	sai vaikutelman, että ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	saimme molemmat vaikutelman	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	flirttailit kanssamme ja	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	vaikutelman, että flirttailit kanssamme	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	aivan oikeassa!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	siksi halusin puhua	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Halusin puhua sinulle	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	puhua teille molemmille nyt	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	Ole hyvä ja kuuntele minua	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Pidän usein todella ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	pitää useasta ihmisestä yhtä aikaa	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Pidän useista ihmisistä	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	sillä ei ole väliä, jos se on ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	onko kyseessä mies tai nainen	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	ja IJK:n aikana tapahtui ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	tapahtui, että rakastuin	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Rakastuin teihin molempiin!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	ja me molemmat sinulle	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	ilmeisesti me sinulle	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	odota hetki, olen väsynyt	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	niin väsynyt, että tuskin voi ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Tuskin jaksan ajatella	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	ymmärsinkö oikein, että ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Joo! Katso	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	iloisilla kasvoilla	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	piirsi suuren sydämen	drew a big heart	grupo	alternativoj	prononco
