B.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	post la pendigado de la ekskursafiŝoj	ピクニックの案内を吊るした後	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	フェミニズムというタイトルの討論会	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	フェミニズムというタイトルのディスカッションをリードした。	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	フェミニズムは各国で同じか？	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	興味深く活発な議論	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	とても興味深く、活発だった	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	最後の5時間の間	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	私は長い会議に参加した	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	最後の時間、私は委員会の会議に参加した	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	長い委員会会議で	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	本当に長すぎた	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	委員会は会議を終えた	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	しかし今、委員会は会議を終えた	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	とても長かったですが、今は終わりました	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	あはは、それであなたも委員ですか？	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	青年会（TEJO）理事会	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	私は理事会にも所属しています	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	はい、私はやっぱり～です	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	青年会理事会にも所属している	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	はい、そして私は～です	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	私は全く活動的ではなかった	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	運動にとても積極的である	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	運動に全く積極的でない	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	青年会（TEJO）の主な活動	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	今の主な活動は何か？	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	実際に何が主な活動なのか？	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	それは幅が広い	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	非常に多様な分野	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	様々な分野で私たちは活動をしている	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	人権についてのセミナー	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	人権と文化の関係	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	自転車、行列、祭り	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	例えば、セミナーや、自転車同好会や祭りなど。	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	言語の祭典、wwwホームページの作成	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	例えば、自転車同伴行列、祭りなど	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	権利と関係についてのセミナー	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	行列、祭り、建築など	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	ユネスコのような公式機関	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	公式機関で代表される	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	私たちは代表することもある	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	様々な機関で代表する	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	欧州青年フォーラム、ユネスコのような機関	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	国連の青年部	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	ユネスコや国連青年部のような様々な機関。	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	ユネスコと国連青年部	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	欧州青年フォーラムと国連青年部	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	面白そうですね。	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	落ち葉, 本棚をめくる, 風, 扇風機を吹く, エスペラント, エスペラントを楽しむ	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	私にとっては、エスペラントをすることで十分です。	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	1～2週間エスペラントを楽しむ	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	1年に1、2週間	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	でも私にとっては十分だ	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	はい、人々が～を発見することを願っています	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	バランスを見つける	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	人々が自分自身のバランスを見つけることを	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	私は多すぎると感じる	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	今、私は感じる	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	私は～と感じている	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	~が多すぎると感じる	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	私の人生にエスペラントが多すぎる	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	私の人生にはエスペラントが多すぎる	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	あなたは会員ですか？	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	あなたは機関の会員ですか？	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	ある他の機関の会員	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	実際には機関ではありませんが	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	しかし、私はギターを弾きます	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	バンドでギターを弾きます	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	素晴らしい！私はとても好きです	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	私は歌うのが大好きです	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	歌うのがとても好きです	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	どんな音楽を演奏しますか？	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	まあ、シンプルなポップミュージックです。	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	私たちはちょうど前にバンドを作りました	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	しかし結局私達は演奏します	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	私達は青年大会(IJK)の間に演奏しました	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	次の青年大会(IJK)で演奏します。	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	もう今から楽しみです!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	~が必要な方は言ってください	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	どのようなバックアップ歌手を必要とする	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	あなたがバックアップ歌手が必要なら	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	ダメな理由はないでしょう！たぶんあなたは～が欲しいでしょう。	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	あなたは今、何かを歌いたいと思っている	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	私はギターを弾くことができます	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	あなたは歌いたい、私は演奏することができます。	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	今すぐ何かを歌うこと、そしてギターを弾くこと。	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	はい、私はそれが好きです	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	私のギターを持って来ること	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	すぐに私のギターを持って来る	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	わかりました、私はギターを持って来ます	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	私はすぐに私のギターを持って来ます	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	戻ることを待っています	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	うまくいけばあなたの速い復帰	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	私は早く戻ってくるのを待ちます	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	うまくいけばあなたが早く戻ってくるのを待ちます。	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	二日後に	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	ダンスホールの外で	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	数日後、ダンスホールの外で	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	ねえ、カベ(Kabe)、君は〜に見えるよ。	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	君はとても幸せそうだ	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	はい、私は～します	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	いいですね、私もうれしいです	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	大会はあなたのお気に入りですか？	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	大会はあなたにとってそんなに好きですか？	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	はいそしていいえ	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	はい、確かに私はとても満足しています	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	青年大会(IJK)にとても満足している。	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	しかし、何か違うものがあります	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	他の何か、他を幸せにする	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	何かがある、～を幸せにする	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	もっと正確に言うと	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	誰かがいる、～をドキドキさせる	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	誰か、私の心臓をドキドキさせる	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	教えて、教えて、恋に落ちた？	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	ある女の子に恋をした	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	女の子に恋をした？	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	私が恋に落ちたかどうかは確かではない	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	確かではありませんが、いい感じです	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	私がすでに恋に落ちたかどうかわからない。	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	しかし、とても良い感じです	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	彼女は私にキスをしてくれた	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	私の唇にキスをした	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	ラバンバ(La Bamba)の間、彼女は私にキスをした。	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	驚くほど素敵なキスだ	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	彼女がしてくれた素敵なキスだ	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	よし！これで私は理解した	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	なぜあなたが輝いているのかがわかる。	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	あなたはとても多くの喜びを放っている	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	実際に何か似たようなことが起こった	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	何か似たようなことが私に起こった	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	でも、私は～だろうと推測した	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	君は～が好きではないと思った	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	あなたはラバンバ(La Bamba)を踊るのが嫌いだ。	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	そうだ、起きなかった	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	そのダンスフロアで起きた	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	ダンスフロアで起きなかった	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	でもフクロウの家の喫茶店(Gufujo)で	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	そしてキスではなかった	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	キスではないが、何かを喜ばせるもの	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	でも何かをとても喜ばせるもの	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	だから、話してみろ	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	私は何を言えばいいのかわからない	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	実際に何を言うべきかわからない	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	特別なことは何も起こらなかった	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	少なくともまだ何も起きていない	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	しかし、私は多分〜を感じたと思います	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	彼女がとても好きだと感じた	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	多分私は彼女が私をとても好きだと感じました	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	彼女は私のことが好きだし、私も彼女のことが好きだ	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	私たちは長い間〜について話した	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	長い間、音楽について話した	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	そして後で一緒に歌を歌った	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	私は彼女が誘惑したと思う	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	彼女は私を誘った	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	とても素敵だった	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	カナダから来た友達の表現によると	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	カナダから来た友達の表現によると、"めちゃくちゃいい！"	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	そうだ、本当に！私は〜になることを願っている	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	彼女にすぐにまた会いたい	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	彼女にまた会えることを願っている	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	私は彼女にすぐに会えることを願っています	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	私も同じよ	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	~ 近くにある湖で	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	大会会場の近くにある湖	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	その大会場の近くに	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ああ、君も～だ	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	お前もここにいるのか!	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	はい、私は～に会います	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	もうすぐここで友達に会うだろう	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	プライベートな会話のために	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	プライベートな会話のために友達に会うつもりだ	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	だからあなたに～してほしいのです	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	私はあなたが遠慮してくれることをお願いします	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	うーん、それはできません	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	実際にはまったくできません	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	なぜですか？ 私にとってとても重要なんです！？	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	この会議は非常に重要です	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	だから私を放っておいてください	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	私を一人にさせてください。	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	私がさっき言ったように、	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	私は言った、それは不可能だと言った。	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	私の友人がすぐに現れるでしょう	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	なぜなら、友達もすぐに現れるからです	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	友達もここに現れるでしょう	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	くそー。偶然にもこのタイミングで	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	実はあの少女のことだ	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	その女の子、俺が話していた	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	ちなみに彼女の名前はイエシ(Jesi)だ。	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	男女の皆さん！ここに来てくれてとても嬉しいです！	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	私はあなたに会えてとても嬉しいです	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	君に会えて嬉しいよ	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	でも、あなたは～のように見えますね	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	あなたはショックを受けて混乱しているように見えますね。	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	ショックを受けて、少し混乱している	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	明らかに	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	だから、私の考えでは～だと思います	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	あなたはすでに気づいている	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	どんな状態なのか気づいた、でしょう？	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	もうお分かりだと思います	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	どんな状態なのか、すでに気づいている	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	私は何も理解できない	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	私は～を望んでいないと思う	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	理解したくない	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	私は理解したくない	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	でも、複雑じゃないんです	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	私が説明しますよ	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	イナ(Ina)が私に話してくれたとき。	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	自分の友達のことを話してくれた	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	友達、エスペラントを学んでいる	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	エスペラントをとても早く覚えた	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	カベ(Kabe)という名前の友達。	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	私は～であることに気づいた	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	私は君たちがすでに知っていることに気づいた。	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	あなたたち二人がお互いに知っている	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	はい、でも、でも何ですか？	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	~という印象を受けた	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	私たちはお互いにそんな印象を受けた	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	あなたは私たちを誘惑した、そして	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	あなたが私たちを誘惑しているという印象を	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	確かにそうだ	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	そのために私は言いたかった	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	私はあなたと話したかった	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	あなたたち二人と今話す	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	聞いてください、お願いします	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	私はよく～がとても好きです	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	同時に複数の人が好き	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	私は複数の人が好きだ	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	~であるかどうかは関係ない	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	男性か女性かは関係ない	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	そして～は青年大会(IJK)の間に起こった。	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	私が恋に落ちることが起こった	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	私はあなたたち二人に恋をした	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	そして私たち二人があなたに	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	きっと私たちはあなたに	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	待ってください、私は疲れています	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	とても疲れているので、私はほとんど〜できないと思います	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	私はほとんど考えることができます	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	私が～と理解したのは正しいですか？	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	そうです！見てください	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	喜びに満ちた表情で	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	大きなハートを描いた	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	砂に大きなハートを描いた	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	砂の中に、そしてその中に書いた	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	I J Kとその中に書いた	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	一秒間考えてから言った	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	考えてから言った "ここが私たちの青年大会(IJK)"	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	そして彼らは笑い始めた	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	彼ら全員は笑い始めた!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	一秒間考えた後、彼らは笑った。	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	カベ(Kabe)は「ここが私たちの青年大会(IJK)」と言った。	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	参加申込書を送りましたか？	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	地域協会に参加申込書を提出した	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	協会を通じて団体で注文した	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	メールで提出した	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	申請結果を確認された	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	申込書の提出先が見つからなかった	could not find where to submit a registration form	grupo	alternativoj	prononco
