C.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	kloako	下水道、下水管	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	ニッケル	nickel	grupo	alternativoj	prononco
level	vinjeto	イラスト, 装飾模様, 当初の装飾、唐草飾り	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	護衛する、送る	to escort	grupo	alternativoj	prononco
level	geranio	ゼラ二ウム	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	音節遊び、例えばmono+arko＝monarko(王国）	a charade	grupo	alternativoj	prononco
level	skolo	学派、流派	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	砲、大砲、砲兵隊	an artillery	grupo	alternativoj	prononco
level	amnestio	恩赦、大赦	amnesty	grupo	alternativoj	prononco
level	agronomio	農学	agronomy	grupo	alternativoj	prononco
level	kosmopolito	世界市民、世界主義者、コスモポリタン	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	テナー、テナー歌手	a tenor	grupo	alternativoj	prononco
level	rubuso	キイチゴ	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	扁桃腺炎、喉頭炎	angina	grupo	alternativoj	prononco
level	atlaso	地図帳、地図集本、図解、図鑑集	an atlas	grupo	alternativoj	prononco
level	antropologio	人類学	anthropology	grupo	alternativoj	prononco
level	furio	狂暴な女、鬼神	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	アンチョビ	an anchovy	grupo	alternativoj	prononco
level	apopleksio	脳卒中、脳溢血、	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	バシリスク（酉と蛇の姿の想像動物）、トカゲ	a basilisk	grupo	alternativoj	prononco
level	vinko	つる日日草、（薄紫色の色合いの植物）	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	交響曲	a symphony	grupo	alternativoj	prononco
level	bukso	ツゲの木（芝生の端に植え、さまざまな形にカット）	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	毒ゼり（牛に有害）	water hemlock	grupo	alternativoj	prononco
level	diafragmo	横隔膜、レンズの絞り、スピーカーの振動版	diaphragm	grupo	alternativoj	prononco
level	bibliografio	関係書籍一覧、文献目録、書誌学	bibliography	grupo	alternativoj	prononco
level	disenterio	赤痢（細菌性結腸障害）	dysentery	grupo	alternativoj	prononco
level	dispepsio	消化不良	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	悪口を言いふらす、陰口をたたく、	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	ベッドを納める壁の窪み、くぼんだところ	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	弁証法	dialectics	grupo	alternativoj	prononco
level	dromedaro	単こぶラクダ、	dromedary	grupo	alternativoj	prononco
level	groteska	怪奇な、グロテスクな、怪奇な様式	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	糞	an excrement	grupo	alternativoj	prononco
level	epidermo	表皮	epidermis	grupo	alternativoj	prononco
level	ekzemo	湿疹	eczema	grupo	alternativoj	prononco
level	eliksiro	霊薬、不老不死薬、錬金術薬	elixir	grupo	alternativoj	prononco
level	frontono	切妻（家の正面屋根の下の三角形の壁面）	a pediment	grupo	alternativoj	prononco
level	monologo	独白、モノローグ、独り言	a monologue	grupo	alternativoj	prononco
level	etiologio	病因学、原因論	aetiology	grupo	alternativoj	prononco
level	ezofago	食道	esophagus	grupo	alternativoj	prononco
level	astronomo	天文学者	an astronomer	grupo	alternativoj	prononco
level	monotona	単調な、変化の乏しい、無味乾燥の	monotonous	grupo	alternativoj	prononco
level	ganglio	神経節（腫れた神経部位）	a ganglion	grupo	alternativoj	prononco
level	gangreno	壊疽、壊死、害毒、腐敗、堕落	gangrene	grupo	alternativoj	prononco
level	podagro	痛風	gout	grupo	alternativoj	prononco
level	gardenio	クチナシ（Gardenia）	a gardenia	grupo	alternativoj	prononco
level	glicirizo	甘草	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	屋根裏部屋、マンサード（二重勾配の）屋根	an attic	grupo	alternativoj	prononco
level	melaso	糖蜜、	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	恐水症、	hydrophobia	grupo	alternativoj	prononco
level	vizio	幻視、幻影、	a vision	grupo	alternativoj	prononco
level	homeopatio	ホメオパシー、	homeopathy	grupo	alternativoj	prononco
level	iriso	虹彩（目）、光度調整絞り（カメラ）	iris	grupo	alternativoj	prononco
level	vokativo	呼格	a vocative	grupo	alternativoj	prononco
level	tuniko	チュニック（袖なしで膝までのゆるい上衣、女性用）	a tunic	grupo	alternativoj	prononco
level	katalepsio	強直症、強硬症	catalepsy	grupo	alternativoj	prononco
level	koliko	疝痛、腹痛、	colic, gripes	grupo	alternativoj	prononco
level	kolzo	菜種（油抽出用菜種）アブラナ	colza, winter rape	grupo	alternativoj	prononco
level	korneo	角膜	cornea	grupo	alternativoj	prononco
level	lariko	カラマツ（larix）（落葉性松）	larch	grupo	alternativoj	prononco
level	almanako	暦、カレンダー、	an almanac	grupo	alternativoj	prononco
level	aŭguro	予見、前兆、兆候	augury	grupo	alternativoj	prononco
level	hidro	ヒドラ、ウミヘビ座	hydra	grupo	alternativoj	prononco
level	apogeo	頂点、最高点、遠地点	apogee	grupo	alternativoj	prononco
level	meduzo	クラゲ	jellyfish	grupo	alternativoj	prononco
level	edeno	エデンの園、楽園	eden	grupo	alternativoj	prononco
level	lobo	肺葉、間葉、丸みを帯びた突起	lobe	grupo	alternativoj	prononco
level	molusko	軟体動物	a mollusk	grupo	alternativoj	prononco
level	sufloro	黒子、プロンプター	a prompter	grupo	alternativoj	prononco
level	sakramento	秘蹟、聖霊典（カトリック）	sacrament	grupo	alternativoj	prononco
level	sekrecio	分泌、分泌物	a secretion	grupo	alternativoj	prononco
level	mosko	麝香じゃこう	a musk	grupo	alternativoj	prononco
level	sugestii	（暗示する）示唆する、	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	軍用物資、弾薬	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	麻酔薬、	a narcotic	grupo	alternativoj	prononco
level	dekolti	襟ぐりを大きく開ける、首が現れるように裁断する	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	キイキイ音（乾燥して鋭い摩擦音）	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	モルヒネ	a morphine	grupo	alternativoj	prononco
level	arkado	アーケード、アーチ回廊、屋根付きの商店街	an arcade	grupo	alternativoj	prononco
level	palisandro	紫壇（家具用高級木材）	a rosewood	grupo	alternativoj	prononco
level	impertinenta	無礼な、生意気な、厚かましい	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	香草、パチョリ（インドミント）	a patchouli	grupo	alternativoj	prononco
level	pepsino	ペプシン（胃液のプロテアーゼ）、消化	pepsino	grupo	alternativoj	prononco
level	poro	細孔（皮膚または繊維）、毛穴	a pore	grupo	alternativoj	prononco
level	hipoteko	抵当、抵当権（抵当契約、担保契約）	a mortgage	grupo	alternativoj	prononco
level	pustulo	膿疱、（植物）小隆起	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	前提（三段論法の前提）	a premise	grupo	alternativoj	prononco
level	rabarbo	ルバーブ、大黄	a rhubarb	grupo	alternativoj	prononco
level	hirta	毛むくじゃらの、逆立った、乱れた	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	狂犬病	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	モクセイソウ（木犀草）	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	トウゴマ（油性の種子）ヒマ（蓖麻）	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	プリズム、角柱	a prism	grupo	alternativoj	prononco
level	ruto	ヘンルーダ、ルー（ハーブ）	a rue	grupo	alternativoj	prononco
level	administracio	管理部、経営部、行政府	administration	grupo	alternativoj	prononco
level	santalo	白檀（サンタラム）（熱帯常緑樹、甘い香りの木）	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	失神、シンコペーション（音楽）	syncope	grupo	alternativoj	prononco
level	skarlatino	猩紅熱（赤い発疹の熱病）	a scarlet fever	grupo	alternativoj	prononco
level	soleo	舌ビラメ、ヒラメ筋	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	(団体の)分裂、分離、分立	schism	grupo	alternativoj	prononco
level	egido	保護、後ろ盾	aegis, protection	grupo	alternativoj	prononco
level	strigli	（家畜）馬の毛をとかす	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	系図、系図学、家系	genealogy	grupo	alternativoj	prononco
level	taksuso	イチイ（常緑針葉樹）	a yew tree	grupo	alternativoj	prononco
level	alabastro	雪花石膏（せっかせっこう）	an alabaster	grupo	alternativoj	prononco
level	korifeo	合唱指揮者、主役、花形	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	全身麻酔する、麻酔で眠らせる	to narcotize	grupo	alternativoj	prononco
level	tenio	サナダムシ、条虫、	a tape worm	grupo	alternativoj	prononco
level	termito	シロアリ	a thermite	grupo	alternativoj	prononco
level	liturgio	礼拝式、典礼（キリスト教礼拝）	liturgy	grupo	alternativoj	prononco
level	kuliso	舞台装置、舞台裏、楽屋	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	タゲリ（鳥）	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	クマツヅラ、バーベナ、	vervain, verbena	grupo	alternativoj	prononco
level	visko	（木の上）ヤドリギ、	a mistletoe	grupo	alternativoj	prononco
level	portiko	回廊、柱廊	a porch	grupo	alternativoj	prononco
level	ŝankro	下疳、伝染性潰瘍	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	入賞者、継承詩人、勝者、	a laureate	grupo	alternativoj	prononco
level	ambrozio	神の食べ物、おいしい食べ物	an ambrosia	grupo	alternativoj	prononco
level	proceduro	訴訟手続き、法律手続き	a procedure	grupo	alternativoj	prononco
level	makarono	マカロン（卵白、砂糖、アーモンド製のお菓子）	a macaroon	grupo	alternativoj	prononco
level	makaronio	マカロニ（短く中空のパスタ）	macaroni	grupo	alternativoj	prononco
level	komploto	謀議、陰謀、	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	管理職、監督官、地方行政官	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	本国首都、中心都市	a metropolis	grupo	alternativoj	prononco
level	antipodo	対蹠（せき）点、地球の反対側の点	an antipode	grupo	alternativoj	prononco
level	tanino	タンニン（渋味成分）	tannin	grupo	alternativoj	prononco
level	legitimi	認知する、身元を証明する	to legitimize	grupo	alternativoj	prononco
level	tapioko	タピオカ(キャッサバ根澱粉)	tapioca	grupo	alternativoj	prononco
level	silueto	シルエット(影の輪郭図)	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	ハンモック、	a hammock	grupo	alternativoj	prononco
level	akvarelo	水彩画	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	力学、動力学	dynamics	grupo	alternativoj	prononco
level	madono	聖母	Madonna	grupo	alternativoj	prononco
level	arpeĝo	アルペジオ、展開和音	arpeggio	grupo	alternativoj	prononco
level	bankiero	銀行家、賭けの胴元	a banker	grupo	alternativoj	prononco
level	banderolo	帯封、紙紐、	a wrapper	grupo	alternativoj	prononco
level	soldo	フランスコイン、（雇用兵）等級	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	神学者	a theologist	grupo	alternativoj	prononco
level	bataliono	歩兵隊	a battalion	grupo	alternativoj	prononco
level	baritono	バリトン、低音、バリトン歌手	a baritone	grupo	alternativoj	prononco
level	bitumo	ビチューメン＝アスファルトの英独での呼び名	bitumen	grupo	alternativoj	prononco
level	bordelo	売春宿、売春窟、	a brothel	grupo	alternativoj	prononco
level	legato	教皇特使、ローマ議会特使	a legate	grupo	alternativoj	prononco
level	navo	教会本堂会衆席（中央席）（中央通路）	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	博愛、慈善	philanthropy	grupo	alternativoj	prononco
level	omnibuso	乗合車、バス	an omnibus	grupo	alternativoj	prononco
level	kadenco	リズム、拍子、終止形、	a adence	grupo	alternativoj	prononco
level	kompromiso	妥協、妥協案（否定的なニュアンス）	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	竜騎兵（銃を持つ騎馬砲兵）	a dragoon	grupo	alternativoj	prononco
level	dueto	デュエット、二重唱、	a duet	grupo	alternativoj	prononco
level	metafiziko	形而上学	metaphysics	grupo	alternativoj	prononco
level	subjektiva	主観的な	subjective	grupo	alternativoj	prononco
level	elegio	エレジー、悲歌、哀歌、悲しい詩	an elegy	grupo	alternativoj	prononco
level	jezuito	イエズス会会員、	Jesuit	grupo	alternativoj	prononco
level	korneto	コルネット（トランペットの一種）	a cornet	grupo	alternativoj	prononco
level	festono	（列にぶら下がって並ぶ）花飾り	a festoon	grupo	alternativoj	prononco
level	fregato	巡洋艦、フリゲート艦、軍艦槽（Fregata、高速鳥）	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	斷頭臺	a guillotine	grupo	alternativoj	prononco
level	tabureto	背もたれのない椅子、スツール	a stool	grupo	alternativoj	prononco
level	harpuno	（クジラを捕まえる）もり	a harpoon	grupo	alternativoj	prononco
level	hobojo	オーボエ(木管楽器)	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	自治の、自律	autonomous	grupo	alternativoj	prononco
level	imperialo	乗合馬車の屋根	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	地峡、海峡、狭い首部	an isthmus	grupo	alternativoj	prononco
level	preludo	前奏曲、プレリュード	a prelude	grupo	alternativoj	prononco
level	algebro	代数学	algebra	grupo	alternativoj	prononco
level	filantropo	博愛主義者、慈善家	a philanthropist	grupo	alternativoj	prononco
level	afusto	砲架	a gun carriage	grupo	alternativoj	prononco
level	karamboli	玉突衝突する、（ビリヤード）3クッションを打つ	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	棺を載せる台、棺台	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	花に水をやる、聖水をかける	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	帽子記章（帽子）、バラ様式装飾	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	コントラバス、	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	コントラルト（最低女性音域）	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	曲芸師	an acrobat	grupo	alternativoj	prononco
level	korsaro	海賊、海賊船（アフリカ北海岸）	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	コルセット、筒形のガードル	a corset	grupo	alternativoj	prononco
level	galanto	雪花（Galanthus）、水仙の球根植物、スノードロップ	a snowdrop	grupo	alternativoj	prononco
level	korveto	軽巡洋艦、（フリゲート艦より少し小さい）護衛艦	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	5度音程	a fifth (music)	grupo	alternativoj	prononco
level	kripto	地下納骨堂（教会）	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	仮名で旅行する人、尾行する人	an undercover agent	grupo	alternativoj	prononco
level	litografi	石板印刷する	to litograph	grupo	alternativoj	prononco
level	lokomobilo	道路機関車、牽引自動車	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	宗教裁判所、	an inquisition	grupo	alternativoj	prononco
level	prospekto	趣旨書、出版物見本、パンフレット	a prospectus	grupo	alternativoj	prononco
level	mandolino	マンドリン(半球型ロングハンドル楽器)	a mandolin	grupo	alternativoj	prononco
level	mazurko	マズルカ（ポーランドの軽快なダンス）	a mazurka	grupo	alternativoj	prononco
level	melodramo	メロドラマ、	a melodrama	grupo	alternativoj	prononco
level	rezignacio	甘受、忍従、諦念、あきらめ	a resignation	grupo	alternativoj	prononco
level	miasmo	毒気、毒性ガス	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	レパートリー、演奏リスト	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	ジェスチャー、身振り、パントマイム	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	黙示録、啓示、天啓	a revelation	grupo	alternativoj	prononco
level	ogivo	尖型アーチ形、丸弾頭形	an ogive	grupo	alternativoj	prononco
level	paskvilo	(団体、有名人に対する）風刺攻撃小冊子	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	ペダル	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	排外主義者、排他的愛国主義	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	司祭長、学長、学部長、教区長	a dean	grupo	alternativoj	prononco
level	vervo	(芸術)情熱、インスピレーション、力、活気	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	ポルカ（ボヘミアの軽快なサークルダンス）	a polka	grupo	alternativoj	prononco
level	pomado	ポマード、軟膏	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	せむしの道化役、ピエロ、喜劇役者	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	韻律学、作詩法	a prosody	grupo	alternativoj	prononco
level	apelacii	上訴する、訴える、懇願する	to appeal	grupo	alternativoj	prononco
level	rebuso	不可解な事、判じ絵、謎	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	決闘の立会人、介添人	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	スケルツォ、諧謔曲、軽快な曲	a scherzo	grupo	alternativoj	prononco
level	solisto	ソリスト	a soloist	grupo	alternativoj	prononco
level	sonato	ソナタ、奏鳴曲	a sonata	grupo	alternativoj	prononco
level	hipnoto	催眠状態、催眠術	a hypnosis	grupo	alternativoj	prononco
level	terceto	三行詩、三重奏	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	（共に）一致する、符合する	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	魚雷	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	悲喜劇（喜劇で終わる悲劇）	a tragicomedy	grupo	alternativoj	prononco
level	mitro	司教冠（司教の帽子）	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	ユニゾン、斉唱、同音	a unison	grupo	alternativoj	prononco
level	uverturo	前奏曲、序曲	an overture	grupo	alternativoj	prononco
level	velocipedo	足蹴り二輪車(旧自転車)	a velociped	grupo	alternativoj	prononco
level	visto	トランプ遊びの一種（4人でする）	a whist	grupo	alternativoj	prononco
level	zuavo	軽歩兵（アルジェリアチュニジアのフランス歩兵）	a zouave	grupo	alternativoj	prononco
level	aerolito	隕石	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	瑪瑙（宝石）	an agate	grupo	alternativoj	prononco
level	ambro	竜涎香（りゅうぜんこう）,アンバーグリス	an amber	grupo	alternativoj	prononco
level	aneksi	併合する、合併する、添付する	annex	grupo	alternativoj	prononco
level	areometro	気量計、空気計	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	占星術	an astrology	grupo	alternativoj	prononco
level	anarkio	無政府、無政府状態、無政府主義	an anarchy	grupo	alternativoj	prononco
level	astrologo	占星術師	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	ストア学派の、禁欲主義の、ストイックな	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	（社員、大学、裁判所）用務員、下級職員	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	麦芽、麹、モルト	malt	grupo	alternativoj	prononco
level	barometro	気圧計	a barometer	grupo	alternativoj	prononco
level	bromo	ブロミン、臭素、臭気物質、	a bromine	grupo	alternativoj	prononco
level	kvintesenco	第5元素、真髄、本質	a quintessence	grupo	alternativoj	prononco
level	diagonalo	対角線	a diagonal	grupo	alternativoj	prononco
level	elipso	省略法、省略記号、楕円形	an ellipse	grupo	alternativoj	prononco
level	emulsio	乳液、乳化液（エマルジョン）	an emulsion	grupo	alternativoj	prononco
level	glicerino	グリセリン	a glicerino	grupo	alternativoj	prononco
level	patologio	病理学	pathology	grupo	alternativoj	prononco
level	koeficiento	係数、率	a coefficient	grupo	alternativoj	prononco
level	divizio	軍師団、（従属科目、植物分類学上の）門	a military division	grupo	alternativoj	prononco
level	koncedi	譲歩する、認める、容認する	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	宗教改革	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	磁気、磁気学	magnetism	grupo	alternativoj	prononco
level	pedagogo	教育者、児童教育者	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	パラフィン、パラフィンオイル（キャンドル、化粧品製造用）	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	気体学、空気タイヤ	pneumatics	grupo	alternativoj	prononco
level	retorto	（化学実験用）蒸留器、レトルト	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	王冠型髪飾り、宝石飾付きヘッドバンド	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	菱形	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	固体脂肪、ステアリン	a stearine	grupo	alternativoj	prononco
level	kontrabando	密輸、不法売買	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	黄道帯、黄道12宮、星座、黄道帯	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	ゴシック様式、ゴシック様式	gothic	grupo	alternativoj	prononco
level	advento	降臨祭（イエス誕生4週間前）	Advent	grupo	alternativoj	prononco
level	akcizo	消費税	excise tax	grupo	alternativoj	prononco
level	samovaro	ロシア風呂、（内管に炭を入れて沸騰させる）やかん	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	鋳物、水神崇拝対象、執着する対象物	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	寓話(=fablo)、教訓のある物語	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	(裁判官) 補佐官、諮問官、陪審官	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	酸化物	an oxide	grupo	alternativoj	prononco
level	apokrifa	外径の、本物ではないソースの、疑わしいソースの	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	一歳の、短命の、あっという間、	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	調停、調整	arbitration	grupo	alternativoj	prononco
level	bariero	方策、踏切、遮断障壁	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	ルネサンス、文芸復興	Renaissance	grupo	alternativoj	prononco
level	imperativo	命令法、命令型	imperative	grupo	alternativoj	prononco
level	monarko	君主	a monarch	grupo	alternativoj	prononco
level	indigo	藍色、青南色染料	indigo blue	grupo	alternativoj	prononco
level	diakono	(キリスト教)執事	a deacon	grupo	alternativoj	prononco
level	erudicio	博学多食	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	炎症、発炎	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	壮大な墓、霊廟	mausoleum	grupo	alternativoj	prononco
level	hekatombo	（古代）雄牛100匹の犠牲、殺害	hecatomb	grupo	alternativoj	prononco
level	anemono	アネモネの花植物	anemone	grupo	alternativoj	prononco
level	teoremo	整理、法則	a theorem	grupo	alternativoj	prononco
level	didaktiko	教授法、教育学	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	調査者、調査官、審問官	an inquisitor	grupo	alternativoj	prononco
level	konsekri	（教会、場所、物など）奉献する、奉納する	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	火星学、ハーモニカ（楽器）	harmonics	grupo	alternativoj	prononco
level	kabalo	ユダヤ神秘教	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	（士官学校）生徒、次男、士官候補	a cadet	grupo	alternativoj	prononco
level	kanoniko	収録聖職者(受祿聖職者)、教会惨事会員(參事會)	a canon	grupo	alternativoj	prononco
level	panelo	パネル、インストルメントパネル、パネル壁	a panel	grupo	alternativoj	prononco
level	kaporalo	上等病、下死	a corporal	grupo	alternativoj	prononco
level	inerta	自動力のない、無力な、不活性	inert	grupo	alternativoj	prononco
level	erupcio	(火山)爆発、噴火	eruption	grupo	alternativoj	prononco
level	obligacio	債券、債券証書	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	ビリヤード	billiards	grupo	alternativoj	prononco
level	prelato	上級司祭	a prelate	grupo	alternativoj	prononco
level	nuncio	教皇使節、教皇特派大使	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	腐食土（腐植土、humus）、腐食質	humus	grupo	alternativoj	prononco
level	rismo	（新聞紙、紙）連（連）（500枚）	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	王党主義者、忠軍主義者、忠臣	a royalist	grupo	alternativoj	prononco
level	aplombo	すごい自信、テヨン	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	損益決済の貸借（サルディ清算）	balance (account)	grupo	alternativoj	prononco
level	parabolo	放物線、寓話、哀悼	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	(ペルシャ)テス、総督	a satrap	grupo	alternativoj	prononco
level	laguno	サンゴ島内の湖、ビーチ湖	a lagoon	grupo	alternativoj	prononco
level	sinodo	宗教会議、長老会議	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	枢機卿	a cardinal	grupo	alternativoj	prononco
level	sociologio	社会学	sociology	grupo	alternativoj	prononco
level	sofisto	軌道家、抑止理論家	a sophist	grupo	alternativoj	prononco
level	spiritisto	強神術者、てんとう	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	（聖職者ではない）属、商人、アマチュア	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	黒い司祭服（カトリック、ギリシャ、イギリス国交、グレネード）	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	時代錯誤	anachronism	grupo	alternativoj	prononco
level	tonsuro	カトリック式円形切削	tonsure	grupo	alternativoj	prononco
level	transito	免税通課、無税通課	a transit	grupo	alternativoj	prononco
level	ovacio	大歓迎、熱心な歓声	an ovation	grupo	alternativoj	prononco
level	romanco	ロマンス、ロマン曲	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	小修道院長	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	プロトタイプ、円形、標準	a prototype	grupo	alternativoj	prononco
level	dalio	ダリア (Dahlia), ダアリア, 両国	a dahlia	grupo	alternativoj	prononco
level	anagramo	綴りを変える、綴りの再配置演劇	an anagram	grupo	alternativoj	prononco
level	anapesto	団団長（薬薬講）3音節格	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	対照法、対照人物	an antithesis	grupo	alternativoj	prononco
level	friso	（建築）帯状エンボス装飾、帯状エンボス式写真フレーム	a frieze	grupo	alternativoj	prononco
level	apozicio	同格、同じ格の言葉を付け加える	an apposition	grupo	alternativoj	prononco
level	asonanco	母音韻	an assonance	grupo	alternativoj	prononco
level	aŭtografo	直筆、手書き、手書き原稿	an autograph	grupo	alternativoj	prononco
level	akcesora	補助的な、付属品	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	センチグラム（100分の1グラム）	a centigram	grupo	alternativoj	prononco
level	centilitro	センチリットル（100分の1リットル）	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	サッカド形のアクセント記号	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	デシグラム（10分の1グラム）	a decigram	grupo	alternativoj	prononco
level	lucerno	教会の燭台、ランプ	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	デシリットル（10分の1リットル）	a deciliter	grupo	alternativoj	prononco
level	decimala	10進法の、10進少数の、10進小数の	decimal	grupo	alternativoj	prononco
level	decimetro	デシメータ（10分の1メートル）	a decimeter	grupo	alternativoj	prononco
level	dekagramo	デカグラム（10グラム）	a decagram	grupo	alternativoj	prononco
level	fenikso	フェニックス、不死鳥	a phoenix	grupo	alternativoj	prononco
