A.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	rakontadas ĉe la manĝo tablo	anaendelea kusema kwenye meza ya chakula	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	he had to pay attention to ~	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	was not allowed to ~	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	aliruhusiwa kukaa	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	hakuruhusiwa kukaa muda mrefu	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	kukaa nje kwenye mvua	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	ndio maana akashikwa na baridi	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	ana wazo lake wazi	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	lakini ataamini kila kitu	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	chochote usemacho	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	kama wewe ni mke wake	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	wazazi wako	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	kuwafurahisha wazazi wako	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	nini inaweza tafadhali ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	ni nini kinachoweza kuwafurahisha wazazi wako zaidi?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	baada ya kujifunza	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	angalau baada ya mafunzo	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	katikati ya jiji	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	kama ungeenda nami	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	kama ungependa kwenda mjini pamoja nami	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	ungependa kusafiri wapi?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	if you had ~	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	fedha za kutosha	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	ikiwa ulikuwa na pesa za kutosha na joto	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	are you planning to ~?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	mipango ya kusafiri kwenda Paris	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	kuendesha gari na axuto	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	nzuri zaidi	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	inaonekana bora zaidi	seems much better	grupo	alternativoj	prononco
level	per vagonaro	kwa treni	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	au haionekani kuwa bora zaidi?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	watu mbalimbali	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	kwa nini watu wanaelezea kwa njia tofauti?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	mawazo sawa	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	inaelezea mawazo sawa	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	wanafamilia wanakusanyika	family members get together	grupo	alternativoj	prononco
level	kiel rapide	haraka jinsi gani	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	siku kupita	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	jinsi siku zinavyopita!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	kesho itakuwa ~	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	siku ya kuzaliwa ya baba yako	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	wanafamilia kadhaa	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	wanafamilia kadhaa watakuja	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	na marafiki	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	tafadhali ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	tafadhali unaweza kusaidia kidogo?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	kitambo kidogo	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	pata muda kidogo	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	kusafisha chumba chako	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	angalau kupanga chumba chako	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	Ningependa ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	Ningependa kupika kitu	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	kitu kizuri	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	kupika kitu kizuri	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	kwa keki ya kuzaliwa	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	ni ukosefu wa maziwa	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	ndani ya nyumba	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	ni muhimu kununua ~	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	chakula kiasi	some food	grupo	alternativoj	prononco
level	el vendejo	kutoka dukani	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	kupata chakula kutoka kwa maficho	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	Nitafanya shopping	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	kwa siku ya kuzaliwa	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	badala ya kukaa na kula	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	watu wa kuvutia	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	na wanafamilia wasiovutia	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	Ningependa kwenda kwenye picnic	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	pamoja na wanachama wa klabu	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	na wanachama wa klabu gani?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	Alisema baba	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	aina fulani ya karatasi, aina fulani ya karatasi	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	katika briefcase	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	kwenye pipa la karatasi	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	tupa karatasi kwenye pipa la karatasi	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	akatupa karatasi kwenye pipa la karatasi	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	kesho mapema	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	wanachama wa klabu yangu ya michezo	members of my sports club	grupo	alternativoj	prononco
level	kara mia	mpenzi wangu	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	ni sawa?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	lazima usiwepo	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	don't you ~ ?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	wanachama wenzako wa klabu	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	unaona na wanachama wenzako wa klabu	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	mara tatu kwa wiki	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	naweza ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	ana haki ya kupendekeza kitu	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	Nitakula na wanafamilia	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	lakini katika sehemu ya pili	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	Nitaenda na marafiki zangu	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	will talk about ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	kiendeshi kilichoshindwa	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	hakika itazungumza juu ya gari lililoshindwa	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	baada ya keki	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	sitaki hilo tena	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	anataka kusikia hivyo	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	kwa nini hatuna ~ ?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	mjomba tajiri wa mawazo	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ana wazo fulani mjomba tajiri	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	katika familia yangu	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	mama akatabasamu	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	kwa maneno yake	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	she knows that ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	anaongea kidogo sana	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	haitoshi just ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	utajiri wa mawazo	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ inahitajika pia	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	mkoba kamili wa kufanya hivyo kutokea	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	mama aliendelea ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	baada ya kimya kidogo	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	dakika chache zilizopita	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana aliita that she ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	atatutembelea pia	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	keki tamu	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	anapenda sana keki tamu	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	ni mwangalifu usinenepe	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	ingawa atakuwa makini	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	mara moja akabadilisha mawazo	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	wakati wa safari	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	bila yeye	without her	grupo	alternativoj	prononco
level	li estus tre soleca	angekuwa mpweke sana	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	Nitapita ingawa	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	Nitatumia kesho nyumbani	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	katika ujana	in youth	grupo	alternativoj	prononco
level	oni havas	moja ina	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	pia ina uzuri	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	kazi ngumu	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	kazi ngumu (lengo)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	inapaswa kurahisisha	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	katika umri huo	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	he has already become ~	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	mkuu wa klabu ya michezo	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	mtu anaweka pesa	one puts money	grupo	alternativoj	prononco
level	en monujon	kwenye pochi	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	huweka kwenye mfuko wa fedha	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	fuata mifano	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	kutoka kwa wanafamilia wazuri	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	urafiki unakufanya uwe na furaha zaidi?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	inakufanya uwe na furaha	makes you happy	grupo	alternativoj	prononco
level	ol la amo	kuliko mapenzi	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	mara ngapi wewe ~ ?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	unaandika barua kwa ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	anaandika barua kwa marafiki wako wa kike	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	marafiki wako wa kike nchini Italia	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	uhusiano kati yako na mwalimu wako	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	uhusiano umebadilika?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	do you already know ~ ?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	vizuri kabisa	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	it was evening in ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	mamia ya watu	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	hujaza mraba	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	vijana na askari	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	mabaharia kutoka kwenye meli	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	mwanamke bora	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	wanawake bora	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	wasafiri wa kigeni	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	kila mtu anahamia katikati ya jiji	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	mbele kidogo	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	si mbali na bahari	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	kulikuwa na mraba mdogo	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	mbele kidogo lakini si mbali	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	mwisho wake	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	karibu na bahari	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	mtu mmoja alisimama karibu	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	kulingana na mavazi	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	mtu anaweza kujua kwa urahisi ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	it was possible to find out that ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	gondoli ya tajiri	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	aliweza kugundua kuwa alikuwa gondolier	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	he looked ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	alitazama umati wa watu wenye furaha	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	tabasamu likaangaza uso wake	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	alipomwona baharia	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	baharia aliyefika	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	upande wa bahari	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	alifika kutoka upande wa bahari	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	ni wewe, Stephen?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	alishangaa gondolier	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	everyone says that ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	mikononi mwa Waturuki	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	kwamba ulianguka mikononi mwa Waturuki	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	tulikutana na mmoja	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	kutoka kwa meli zetu	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	ilitufuata	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	kwa zaidi ya saa moja	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	lakini si rahisi kwenda ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	kwenda kwa kasi zaidi kuliko meli yetu	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	kuna habari gani hapa?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	hapa Venice	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	hakuna kitu cha kuvutia	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	balaa kubwa tu	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	unamfahamu Pietro?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	Ninamfahamu	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	meli kubwa ilizamisha gondola yake	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	na vipi kuhusu yeye?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	gondola ilizama	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	it happened that ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	tulikuwa karibu	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	tulimpeleka kwenye gondola yetu	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	wakati huo huo	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	bosi wangu alizama	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	kumsaidia mwanamke kijana	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	mwanamke kijana ambaye karibu kufa	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	na mjomba wake	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	karibu kufa na mjomba wake	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	kulikuwa na mwanamke kijana	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	hatukuweza kumsaidia	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	alikuwa mtu muhimu	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	nini kilikuleta Venice?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	rafiki yangu	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	baharia akatazama juu	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	haraka akamtazama rafiki yake	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	na kuanza kusema	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	kwa hivyo unajua ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	Nimeleta ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	gondolier akamsimamisha ghafla	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	alisema	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	kisha mtu akapita	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	mtu mmoja alimpita	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	alikuwa bado hajafikisha miaka thelathini	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	na uso wake haukuwa na rangi	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	safari yake ilikuwa ya uhakika na rahisi	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	uso wake ulikuwa na huzuni	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	alipomwona mtu, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	inasemekana kwamba ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	watu wengi muhimu give ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	kazi ya siri	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	kazi za siri	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	humpa kazi za siri	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	siri nyingi sana	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	anajua siri nyingi sana	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	kwa hiyo wanaogopa	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	kumpeleka gerezani	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	Alisema baharia	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	na alipokuwa akisema	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	alinyooshea kidole kwenye jumba la kifahari	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	jumba la Doges	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	watu wengi muhimu wanahitaji msaada wake	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	wanalipa kiasi gani?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	humlipa	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	hulipa kifo kimoja	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	hakika si chini ya ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	kuliko sarafu mia	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	usisahau kwamba ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	kwamba anawafanyia kazi	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	kwa wale ambao wana pesa za kutosha	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	kumlipa	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	huko Venice kuna ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	mambo hayo	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	kusahau mambo hayo	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	mambo ambayo ni bora kusahaulika	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	ukitaka kula kwa amani	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	kula mkate wako kwa amani	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	kulikuwa na ukimya fulani	there was some silence	grupo	alternativoj	prononco
level	kaj poste	na baadaye	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	gondolier alizungumza tena	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	ulikuja kwa wakati	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	kuona mbio za mashua	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	mtu alisema kwa unyonge	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	karibu na gondolier	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	meya wa jiji hilo	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	bila neno alisema kwa gondola	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	Alisema gondolier	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	akashika mkono wa rafiki yake	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	hutupa karatasi	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	kwenye pipa la karatasi	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	wasichana walitupa karatasi	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	kalamu yangu iko wapi	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Nataka kumjibu	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	jua kutoweka	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	na sasa ni karibu giza	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	tafadhali kula	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	tafadhali kula mkate	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	na vipandikizi	with cutlery	grupo	alternativoj	prononco
level	pardonu min	Samahani	excuse me	grupo	alternativoj	prononco
level	rajtas resti	inaruhusiwa kukaa	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Sina haki ya kukaa	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	unaweza kuleta ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	kutoka kwa dada yangu	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	when did you buy ~ ?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	alinunua chombo hicho cha muziki	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	nani alitumia mwisho?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	nilitumia ufunguo wangu	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	uliendesha gari?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	huko Venice	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	pia kwa gondola	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	utaweza kusinzia?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	basi, kulipokuwa kimya	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	bwana alikuwa mrefu	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	mrefu, mafuta	tall, fat	grupo	alternativoj	prononco
level	dika, peza	nene, nzito	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	nzito na kubwa	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	alikuwa mrefu, mnene, mzito, na mkubwa	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	alitoa nguvu	gave strength	grupo	alternativoj	prononco
level	havinda forto	nguvu inayostahili kuwa nayo	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	nguvu za kimwili zinazostahili kuwa nazo	physical strength worth having	grupo	alternativoj	prononco
