B.es content.tsv
Level	Esperanto	es	en-us	Grupo	Alternativoj	Pronoco
level	mi neniam estis aktiva	nunca he estado activo	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	muy activo en el movimiento	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	Nunca estuvo activo en el movimiento.	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	la actividad principal de TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	¿Cuál es la actividad principal ahora?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	¿Cuál es realmente la actividad principal?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	es vasto	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	una amplia variedad de campos	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	en diversos campos tenemos actividad	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminarios sobre derechos humanos	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	derechos humanos y relaciones interculturales	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	bicicleta, caravana, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	por ejemplo seminarios, caravanas de bicicletas y festivales	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	festivales de idiomas, creación de páginas web	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	por ejemplo caravanas de bicicletas, festivales, etc.	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	un seminario sobre derechos y relaciones	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	caravana, festival, construcción, etc.	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	organismos oficiales como la UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	representado en organismos oficiales	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	nosotros también estamos representados	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	está representado en varios órganos	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	organismos como el Foro Europeo de la Juventud, la UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	La sección juvenil de las Naciones Unidas.	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	varios organismos como la UNESCO y la sección de juventud de las Naciones Unidas	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	La UNESCO y la sección de jóvenes de las Naciones Unidas	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Foro Europeo de la Juventud y la sección de juventud de la ONU	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	suena interesante	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	una hoja, navegar, un viento, abanicar, esperanto, disfrutar del esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	para mi es suficiente hablar esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	disfrutar del esperanto durante una semana o dos	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	una o dos semanas al año	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	sin embargo, es suficiente para mí	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	sí, uno debería encontrar ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	para encontrar el equilibrio	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	cada uno debería encontrar su propio equilibrio	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	siento que es demasiado	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	ahora mismo me siento	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Siento eso ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	Se siente como si hubiera demasiados ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	demasiado esperanto en mi vida	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	hay demasiado esperanto en mi vida	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	¿Es usted miembro?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	¿eres miembro de una organización?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	un miembro de alguna otra organización	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	No es realmente una organización, pero ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	pero yo toco la guitarra	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	toca la guitarra en una banda	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	¡lindo! de verdad me gusta	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	me gusta cantar	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	le gusta mucho cantar	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	¿Qué tipo de música tocas?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	bueno, es simple pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	Acabamos de empezar la banda.	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	pero al final jugaremos	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	Jugamos durante el IJK.	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	jugará durante el próximo IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	¡Ya estoy deseando que llegue!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	solo di si lo necesitas ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	necesita un corista	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	si necesitas un corista	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	¿por qué no? tal vez quieras ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	quieres cantar algo ahora	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Puedo tocar la guitarra	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	tu quieres cantar y yo puedo tocar	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	cantar algo ahora y tocar la guitarra	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	si, me gustaria eso	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	traer mi guitarra	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	traeré mi guitarra de inmediato	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	Muy bien, traeré una guitarra.	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Traeré mi guitarra ahora mismo.	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	espera tu regreso	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	ojalá tu pronto regreso	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	espero un regreso rapido	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	espera tu ojalá pronto regreso	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dos días después	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	fuera de la pista de baile	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	Días después, afuera de la pista de baile.	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	Hola Kabe, te ves ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	te ves muy feliz	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	si, lo soy ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	bueno, me alegro!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	¿te gusta el congreso?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	¿Te gusta tanto el congreso?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	si y no	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Estoy seguro de que estoy muy satisfecho.	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	está muy satisfecho con IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	pero hay algo más	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	algo más, eso me hace feliz	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	es algo que hace ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	dicho más correctamente	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	hay alguien que late ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	alguien que hace latir mi corazón	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	di, di, ¿te has enamorado?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	me enamoré de una chica	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	¿te enamoraste de una chica?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	no está seguro si me enamoré	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	No estoy seguro, pero se siente bien.	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	No estoy seguro si estoy enamorado todavía	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	pero se siente muy bien	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	ella incluso me besó	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	me besó en los labios	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	Incluso me besó durante La Bamba.	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	increible que beso	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	¡Qué beso me dio!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	¡excelente! Ahora entiendo	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	entiende por qué estás irradiando	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	exudas tanta alegría	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	de hecho algo parecido paso	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	a mi me paso algo parecido	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	pero pensé que ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	Pensé que no te gustaba ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	No te gusta bailar en La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	cierto, no sucedió	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	sucedió en la pista de baile	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	no sucedió en una pista de baile	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	pero en la sala de té (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	y no fue beso	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	No es un beso pero sigue siendo algo gratificante.	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	pero sin embargo algo muy alegre	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	¡así que dígame!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	no se que decir	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	no se que decir realmente	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	no pasó nada especial	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	al menos no ha sucedido todavía	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	pero de alguna manera sentí ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	sentí que le gusto mucho	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	De alguna manera sentí que le gusto mucho.	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	a ella le gusto y a mí me gusta ella	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	Charlamos durante mucho tiempo sobre ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	Tuve una larga charla sobre música.	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	y luego cantaron juntos	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	creo que estaba coqueteando	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	ella estaba coqueteando conmigo	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	fue muy agradable	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	como dice tu amigo de canada	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;¡Qué bien!&quot;, como dice un amigo de Canadá	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	¡Sí, en serio! Espero ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	para volver a encontrarla pronto	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	espera reencontrarse con ella	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Espero conocerla pronto	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	igual que yo	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	en un lago cerca ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	un lago cerca de un lugar de congresos	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	cerca de la sala de congresos	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	Oh, tú también lo eres ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	¿¡Tú también estás aquí!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	si, me reuniré ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	pronto conoceré a un amigo aquí	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	para una conversación privada	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	se reunirá con un amigo para una conversación privada	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	entonces me gustaría preguntarte ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Me gustaría pedirte que te vayas	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	bueno, eso no es posible	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	en realidad no es posible en absoluto	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	¿por qué? ¡es muy importante para mi!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	esta reunion es muy importante	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	así que por favor déjame ir	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	por favor, déjame en paz	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	como acabo de decir,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	dije eso no es posible	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	un amigo mío aparecerá pronto	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	porque pronto aparecerá un amigo también	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	un amigo también aparecerá aquí	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	Maldita sea, normalmente eso ahora mismo.	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	en realidad se trata de la chica	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	la chica de quien le hablé	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	su nombre es jesi por cierto	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	¡niños y niñas! genial que pudieras venir	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Estoy tan feliz de verte	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Encantado de volverlo a ver	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	pero, miras ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	te ves sorprendido y confundido	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	sorprendido y de alguna manera confundido	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	obviamente	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	Entonces, supongo ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	ya lo tienes	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	Entiendo cómo es, ¿verdad?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	supongo que ya entendiste	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	ya entendí como es	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	¡No entiendo nada!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Creo que no quiero ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	no quiere entender	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	no quiero entender	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	¡pero no es complicado!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	Dejame explicar	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	cuando Ina me dijo	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	me habló de su propio amigo	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	un amigo que aprendió esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	aprendí esperanto muy rápido	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	un amigo que se llama kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	He captado eso ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Entendí que ustedes dos ya se conocen	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	ustedes dos ya se conocen	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	sí, pero. ¿pero que?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	Tuve la impresión de que ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	ambos tuvimos la impresion	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	coqueteaste con nosotros, y	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	la impresión de que estabas coqueteando con nosotros	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	¡absolutamente correcto!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	por eso queria hablar	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Quería hablar contigo	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	para hablar con ustedes dos ahora	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	Escúchame, por favor	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	A menudo me gusta mucho ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	le gustan varias personas a la vez	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	me gustan varias personas	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	no importa si es ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	ya sea un hombre o una mujer	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	y durante IJK sucedió ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	sucedió que me enamoré	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	¡Me enamoré de ustedes dos!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	y nosotros dos para ti	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	aparentemente nosotros para ti	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	espera un minuto, estoy cansado	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tan cansado que apenas puedo ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	apenas puedo pensar	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	¿Entendí correctamente que ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	¡Sí! echar un vistazo	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	con una cara alegre	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	dibujó un gran corazón	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	dibujó un gran corazón en la arena	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	en la arena y escribí en ella	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	escribió en él &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	después de pensarlo dos veces dijo	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	después de pensar dijo &quot;este es nuestro IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	¡y se echaron a reír!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	¡Todos se echaron a reír!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	después de pensarlo un segundo y se rieron	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe dijo &quot;este es nuestro IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	¿Has enviado el formulario de solicitud?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	envió un formulario de registro a una asociación local	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	ordenados en grupo a través de la asociación	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	enviado por correo electrónico	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	recibió una confirmación de registro	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	No pude encontrar dónde enviar un formulario de registro.	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	¿Existe un formulario de solicitud en línea?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	¿Enviaste un pedido en papel?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	¿Alguien tiene que pagar en euros?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	¿Es posible pagar en el acto?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	pagó pero no recibió un recibo	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	Pueden pagar como grupo a través de la sociedad local.	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	¿Hay un reembolso si no está presente?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	no ordenó un programa especial	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	¿Cómo puede alguien realizar un pedido adicional?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	¿Cómo puede alguien pagar un pedido adicional?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	¿Podemos ver una lista de inscritos?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mi nombre no está en la lista de inscritos	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	¿Podrías consultar la lista?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	después de la fecha límite del pedido	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	¿Alguien puede unirse más?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	reservar un hotel juntos	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	Alguien está reservando un hotel, ¿quieres acompañarnos?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	Si hubiera una habitación libre, quiero reservarla.	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	¿Es posible reservar un hotel en el lugar?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	¿Deberíamos comprar un billete de avión juntos?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	billete a partir de qué fecha	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	¿Te acompañamos al aeropuerto?	shall we accompany you to the airport?	grupo	alternativoj	prononco
