C.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	sodo	a soda	un soda	grupo	alternativoj	prononco
level	akacio	an acacia	un acacia	grupo	alternativoj	prononco
level	majoro	a major, a commander	un major, un commandant	grupo	alternativoj	prononco
level	kavalerio	a cavalry	une cavalerie	grupo	alternativoj	prononco
level	metamorfozo	metamorphosis, transformation	métamorphose, transformation	grupo	alternativoj	prononco
level	marini	to marinate	faire mariner	grupo	alternativoj	prononco
level	pantomimo	a pantomime	une pantomime	grupo	alternativoj	prononco
level	spiralo	a spiral	une spirale	grupo	alternativoj	prononco
level	emblemo	an emblem, a logo	un emblème, un logo	grupo	alternativoj	prononco
level	derivi	to derive	dériver	grupo	alternativoj	prononco
level	konkurenco	a competition, a commercial competition	un concours, un concours commercial	grupo	alternativoj	prononco
level	tributo	a tribute	un hommage	grupo	alternativoj	prononco
level	klaki	to click, to chatter, to crack	cliquer, bavarder, craquer	grupo	alternativoj	prononco
level	frakcio	a faction	une faction	grupo	alternativoj	prononco
level	teologio	theology	théologie	grupo	alternativoj	prononco
level	sektoro	a sector, a sector of circle	un secteur, un secteur de cercle	grupo	alternativoj	prononco
level	sintezo	a synthesis	une synthèse	grupo	alternativoj	prononco
level	farso	a farce, a slapstick	une farce, une burlesque	grupo	alternativoj	prononco
level	guldeno	a guilder, a gulden	un florin, un florin	grupo	alternativoj	prononco
level	providenco	a providence	une prévoyance	grupo	alternativoj	prononco
level	skrupulo	a scruple, a conscientiousness, a qualm	un scrupule, une conscience, un scrupule	grupo	alternativoj	prononco
level	infanterio	an infantry	une infanterie	grupo	alternativoj	prononco
level	spasmo	a spasm	un spasme	grupo	alternativoj	prononco
level	rikani	to sneer, to laugh derisively	ricaner, rire avec dérision	grupo	alternativoj	prononco
level	sondi	to sound, to probe, to fathom	sonder, sonder, sonder	grupo	alternativoj	prononco
level	disciplino	a discipline	une discipline	grupo	alternativoj	prononco
level	sarkasmo	a sarcasm	un sarcasme	grupo	alternativoj	prononco
level	Londono	London	Londres	grupo	alternativoj	prononco
level	arkitekturo	an architecture (=arĥitekturo)	une architecture (=arĥitekturo)	grupo	alternativoj	prononco
level	antologio	anthology	anthologie	grupo	alternativoj	prononco
level	kanibalo	a cannibal	un cannibale	grupo	alternativoj	prononco
level	Varsovio	Warsaw	Varsovie	grupo	alternativoj	prononco
level	geologio	geology	géologie	grupo	alternativoj	prononco
level	leontodo	a dandelion	un pissenlit	grupo	alternativoj	prononco
level	disĉiplo	a disciple, a follower	un disciple, un suiveur	grupo	alternativoj	prononco
level	kuirita rizo	a cooked rice	un riz cuit	grupo	alternativoj	prononco
level	ĝino	a gin (alcoholic beverage)	un gin (boisson alcoolisée)	grupo	alternativoj	prononco
level	departemento	a department	un département	grupo	alternativoj	prononco
level	remburita urso	a stuffed bear	un ours en peluche	grupo	alternativoj	prononco
level	baseno	a basin, a pool	un bassin, une piscine	grupo	alternativoj	prononco
level	poluri	to polish, to shine, to polish (leather) (=ciri)	polir, faire briller, polir (cuir) (=ciri)	grupo	alternativoj	prononco
level	miaŭi	to meow, to mew	miauler, miauler	grupo	alternativoj	prononco
level	admiralo	an admiral, Sea Lord	un amiral, Sea Lord	grupo	alternativoj	prononco
level	farbito	a morning glory (flower)	une gloire du matin (fleur)	grupo	alternativoj	prononco
level	jodo	iodine	iode	grupo	alternativoj	prononco
level	kronologio	a chronology	une chronologie	grupo	alternativoj	prononco
level	cinika	cynical	cynique	grupo	alternativoj	prononco
level	filologio	philology	philologie	grupo	alternativoj	prononco
level	aksiomo	an axiom, an axiomatic system	un axiome, un système axiomatique	grupo	alternativoj	prononco
level	bardo	a bard	un barde	grupo	alternativoj	prononco
level	ĵargono	a jargon, a slang	un jargon, un argot	grupo	alternativoj	prononco
level	aritmetiko	arithmetics	arithmétique	grupo	alternativoj	prononco
level	analoga	analog, analogous	analogique, analogue	grupo	alternativoj	prononco
level	aforismo	an aphorism, a saying	un aphorisme, un dicton	grupo	alternativoj	prononco
level	kasto	a caste	une caste	grupo	alternativoj	prononco
level	antilopo	an antelope	une antilope	grupo	alternativoj	prononco
level	pledi	to plead (in court)	plaider (au tribunal)	grupo	alternativoj	prononco
level	narciso	a daffodil, a narcissus	une jonquille, un narcisse	grupo	alternativoj	prononco
level	adjutanto	an adjutant, an aide-de-camp	un adjudant, un aide de camp	grupo	alternativoj	prononco
level	krucifikso	a crucifix	un crucifix	grupo	alternativoj	prononco
level	ĵerzo	a jersey	un maillot	grupo	alternativoj	prononco
level	hieno	a hyena	une hyène	grupo	alternativoj	prononco
level	epopeo	a epic, a epic poem	une épopée, un poème épique	grupo	alternativoj	prononco
level	busto	a bust, a torso	un buste, un torse	grupo	alternativoj	prononco
level	bordero	a border	une frontière	grupo	alternativoj	prononco
level	kantato	cantata	cantate	grupo	alternativoj	prononco
level	nomado	a nomad	un nomade	grupo	alternativoj	prononco
level	sakristio	a vestry (in a church)	une sacristie (dans une église)	grupo	alternativoj	prononco
level	felietono	a feuilleton, a serial feature	un feuilleton, un feuilleton	grupo	alternativoj	prononco
level	prefekto	a prefect	un préfet	grupo	alternativoj	prononco
level	diafana	diaphanous, transparent, translucent	diaphane, transparent, translucide	grupo	alternativoj	prononco
level	lazuro	azure, sky blue	azur, bleu ciel	grupo	alternativoj	prononco
level	pigmeo	a pygmy	un pygmée	grupo	alternativoj	prononco
level	miriado	a myriad	une myriade	grupo	alternativoj	prononco
level	retoro	a rhetorician	un rhéteur	grupo	alternativoj	prononco
level	boksi	to box	faire de la boxe	grupo	alternativoj	prononco
level	optiko	optics	optique	grupo	alternativoj	prononco
level	azilo	an asylum, a sanctuary	un asile, un sanctuaire	grupo	alternativoj	prononco
level	bastardo	a bastard	un salaud	grupo	alternativoj	prononco
level	feŭdo	a feud, a feudal	une querelle, une féodale	grupo	alternativoj	prononco
level	paroksismo	a paroxysm	un paroxysme	grupo	alternativoj	prononco
level	loterio	a lottery, a raffle	une loterie, un tirage au sort	grupo	alternativoj	prononco
level	gasfornelo	a gas range	une cuisinière à gaz	grupo	alternativoj	prononco
level	papiruso	a papyrus	un papyrus	grupo	alternativoj	prononco
level	soneto	a sonnet	un sonnet	grupo	alternativoj	prononco
level	kelonio	a turtle	une tortue	grupo	alternativoj	prononco
level	moduli	to modulate	moduler	grupo	alternativoj	prononco
level	ekspresa	express	exprimer	grupo	alternativoj	prononco
level	despoto	a despot	un despote	grupo	alternativoj	prononco
level	konfiski	to confiscate	confisquer	grupo	alternativoj	prononco
level	depeŝo	a dispatch, an urgent message	une dépêche, un message urgent	grupo	alternativoj	prononco
level	angoro	an anguish, an agony, a distress	une angoisse, une agonie, une détresse	grupo	alternativoj	prononco
level	subrobo	a slip, a sub robe	un slip, une sous-robe	grupo	alternativoj	prononco
level	oazo	an oasis	une oasis	grupo	alternativoj	prononco
level	Rejno	Rhine	Rhin	grupo	alternativoj	prononco
level	epilepsio	an epilepsy	une épilepsie	grupo	alternativoj	prononco
level	dogo	a bulldog, a mastiff	un bouledogue, un dogue	grupo	alternativoj	prononco
level	sakuro	a cherry blossom (japanese)	une fleur de cerisier (japonais)	grupo	alternativoj	prononco
level	arkitekto	an architect (=arĥitekto)	un architecte (=arĥitekto)	grupo	alternativoj	prononco
level	emancipi	to emancipate	s'émanciper	grupo	alternativoj	prononco
level	nektaro	a nectar	un nectar	grupo	alternativoj	prononco
level	trikoloreto	a pansy, heartsease (flower)	une pensée, un mal de cœur (fleur)	grupo	alternativoj	prononco
level	buduaro	a boudoir, a dressing table	un boudoir, une coiffeuse	grupo	alternativoj	prononco
level	obtuza	obtuse, dull	obtus, terne	grupo	alternativoj	prononco
level	tifo	typhus	typhus	grupo	alternativoj	prononco
level	letargio	lethargy, torpidity	léthargie, torpeur	grupo	alternativoj	prononco
level	astmo	asthma	asthme	grupo	alternativoj	prononco
level	ŝovinismo	a chauvinism	un chauvinisme	grupo	alternativoj	prononco
level	kariero	a career	une carrière	grupo	alternativoj	prononco
level	odo	an ode	une ode	grupo	alternativoj	prononco
level	pupitro	a lectern, a school desk	un pupitre, un pupitre d'école	grupo	alternativoj	prononco
level	deklaracio	a declaration	une déclaration	grupo	alternativoj	prononco
level	mistiko	a mystique, mysticism	une mystique, un mysticisme	grupo	alternativoj	prononco
level	bombardi	to bombard	bombarder	grupo	alternativoj	prononco
level	maksimo	a maxim	une maxime	grupo	alternativoj	prononco
level	lordo	lord	seigneur	grupo	alternativoj	prononco
level	balzamo	balsam, balm	baume, baume	grupo	alternativoj	prononco
level	breĉo	a breach, a gap	une brèche, une lacune	grupo	alternativoj	prononco
level	diftongo	a diphthong	une diphtongue	grupo	alternativoj	prononco
level	sekto	a sect	une secte	grupo	alternativoj	prononco
level	amoro	amour, a sexual love	amour, un amour sexuel	grupo	alternativoj	prononco
level	dukato	a ducat (silver, gold)	un ducat (argent, or)	grupo	alternativoj	prononco
level	elizii	to elide	éluder	grupo	alternativoj	prononco
level	epigrafo	an epigraph, an inscription	une épigraphe, une inscription	grupo	alternativoj	prononco
level	epigramo	an epigram	une épigramme	grupo	alternativoj	prononco
level	amputi	to amputate	amputer	grupo	alternativoj	prononco
level	kursivo	a cursive writing	une écriture cursive	grupo	alternativoj	prononco
level	faksimilo	a facsimile	un fac-similé	grupo	alternativoj	prononco
level	fiktiva	fictious, fictional	fictif, fictif	grupo	alternativoj	prononco
level	sireno	a siren	une sirène	grupo	alternativoj	prononco
level	fleksio	inflexion	inflexion	grupo	alternativoj	prononco
level	gerundio	a gerund	un gérondif	grupo	alternativoj	prononco
level	grafologio	graphology	graphologie	grupo	alternativoj	prononco
level	mahagono	a mahogany	un acajou	grupo	alternativoj	prononco
level	arkaika	archaic (=arĥaika)	archaïque (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	a homonym	un homonyme	grupo	alternativoj	prononco
level	karato	a carat	un carat	grupo	alternativoj	prononco
level	agrafo	a fastener, a binding, a staple, a clamp	une attache, une reliure, une agrafe, une pince	grupo	alternativoj	prononco
level	komparativo	comparative	comparatif	grupo	alternativoj	prononco
level	titano	Titan	Titan	grupo	alternativoj	prononco
level	fiakro	a hackney coach, a hackney carriage	un fiacre, un fiacre	grupo	alternativoj	prononco
level	klasifiki	to classify	classer	grupo	alternativoj	prononco
level	broĉo	a brooch	une broche	grupo	alternativoj	prononco
level	beletristiko	a belletristic literature	une littérature littéraire	grupo	alternativoj	prononco
level	inspekti	to inspect	inspecter	grupo	alternativoj	prononco
level	sfinkso	a sphinx	un sphinx	grupo	alternativoj	prononco
level	superlativo	superlative	superlatif	grupo	alternativoj	prononco
level	hiacinto	a hyacinth	une jacinthe	grupo	alternativoj	prononco
level	retoriko	a rhetoric, an oratory	une rhétorique, un oratoire	grupo	alternativoj	prononco
level	hieroglifo	a hieroglyph	un hiéroglyphe	grupo	alternativoj	prononco
level	dilemo	a dilemma	un dilemme	grupo	alternativoj	prononco
level	tipografio	typography	typographie	grupo	alternativoj	prononco
level	kloako	a cloaca, a drain, a cesspool, a cesspit	un cloaque, un drain, un puisard, une fosse d'aisance	grupo	alternativoj	prononco
level	nikelo	nickel	nickel	grupo	alternativoj	prononco
level	vinjeto	a vignette, a text illustration	une vignette, une illustration de texte	grupo	alternativoj	prononco
level	eskorti	to escort	escorter	grupo	alternativoj	prononco
level	geranio	a geranium, a crane's bill	un géranium, un bec de grue	grupo	alternativoj	prononco
level	ŝarado	a charade	une mascarade	grupo	alternativoj	prononco
level	skolo	a school (of art, philosophy)	une école (d'art, de philosophie)	grupo	alternativoj	prononco
level	artilerio	an artillery	une artillerie	grupo	alternativoj	prononco
level	amnestio	amnesty	amnistie	grupo	alternativoj	prononco
level	agronomio	agronomy	agronomie	grupo	alternativoj	prononco
level	kosmopolito	a cosmopolitan	un cosmopolite	grupo	alternativoj	prononco
level	tenoro	a tenor	un ténor	grupo	alternativoj	prononco
level	rubuso	a blackberry, a bramble	une mûre, une ronce	grupo	alternativoj	prononco
level	angino	angina	angine	grupo	alternativoj	prononco
level	atlaso	an atlas	un atlas	grupo	alternativoj	prononco
level	antropologio	anthropology	anthropologie	grupo	alternativoj	prononco
level	furio	fury, goddess of vengeance	fureur, déesse de la vengeance	grupo	alternativoj	prononco
level	anĉovo	an anchovy	un anchois	grupo	alternativoj	prononco
level	apopleksio	an apoplexy, a stroke	une apoplexie, un accident vasculaire cérébral	grupo	alternativoj	prononco
level	bazilisko	a basilisk	un basilic	grupo	alternativoj	prononco
level	vinko	a periwinkle, vinca	une pervenche, Vinca	grupo	alternativoj	prononco
level	simfonio	a symphony	une symphonie	grupo	alternativoj	prononco
level	bukso	a box (tree), a boxwood	une boîte (arbre), un buis	grupo	alternativoj	prononco
level	cikuto	water hemlock	pruche d'eau	grupo	alternativoj	prononco
level	diafragmo	diaphragm	diaphragme	grupo	alternativoj	prononco
level	bibliografio	bibliography	bibliographie	grupo	alternativoj	prononco
level	disenterio	dysentery	dysenterie	grupo	alternativoj	prononco
level	dispepsio	dyspepsia, indigestion	dyspepsie, indigestion	grupo	alternativoj	prononco
level	klaĉi	to gossip, to clack	bavarder, claquer	grupo	alternativoj	prononco
level	alkovo	an alcove, a recess	une alcôve, une niche	grupo	alternativoj	prononco
level	dialektiko	dialectics	dialectique	grupo	alternativoj	prononco
level	dromedaro	dromedary	dromadaire	grupo	alternativoj	prononco
level	groteska	grotesque, ludicrous	grotesque, ridicule	grupo	alternativoj	prononco
level	ekskremento	an excrement	un excrément	grupo	alternativoj	prononco
level	epidermo	epidermis	épiderme	grupo	alternativoj	prononco
level	ekzemo	eczema	eczéma	grupo	alternativoj	prononco
level	eliksiro	elixir	élixir	grupo	alternativoj	prononco
level	frontono	a pediment	un fronton	grupo	alternativoj	prononco
level	monologo	a monologue	un monologue	grupo	alternativoj	prononco
level	etiologio	aetiology	étiologie	grupo	alternativoj	prononco
level	ezofago	esophagus	œsophage	grupo	alternativoj	prononco
level	astronomo	an astronomer	un astronome	grupo	alternativoj	prononco
level	monotona	monotonous	monotone	grupo	alternativoj	prononco
level	ganglio	a ganglion	un ganglion	grupo	alternativoj	prononco
level	gangreno	gangrene	gangrène	grupo	alternativoj	prononco
level	podagro	gout	goutte	grupo	alternativoj	prononco
level	gardenio	a gardenia	un gardénia	grupo	alternativoj	prononco
level	glicirizo	liquorice, licorice	réglisse, réglisse	grupo	alternativoj	prononco
level	mansardo	an attic	un grenier	grupo	alternativoj	prononco
level	melaso	molasses, golden syrup	mélasse, sirop doré	grupo	alternativoj	prononco
level	hidrofobio	hydrophobia	hydrophobie	grupo	alternativoj	prononco
level	vizio	a vision	une vision	grupo	alternativoj	prononco
level	homeopatio	homeopathy	homéopathie	grupo	alternativoj	prononco
level	iriso	iris	iris	grupo	alternativoj	prononco
level	vokativo	a vocative	un vocatif	grupo	alternativoj	prononco
level	tuniko	a tunic	une tunique	grupo	alternativoj	prononco
level	katalepsio	catalepsy	catalepsie	grupo	alternativoj	prononco
level	koliko	colic, gripes	coliques, râles	grupo	alternativoj	prononco
level	kolzo	colza, winter rape	colza, colza d'hiver	grupo	alternativoj	prononco
level	korneo	cornea	cornée	grupo	alternativoj	prononco
level	lariko	larch	mélèze	grupo	alternativoj	prononco
level	almanako	an almanac	un almanach	grupo	alternativoj	prononco
level	aŭguro	augury	augure	grupo	alternativoj	prononco
level	hidro	hydra	hydre	grupo	alternativoj	prononco
level	apogeo	apogee	apogée	grupo	alternativoj	prononco
level	meduzo	jellyfish	méduse	grupo	alternativoj	prononco
level	edeno	eden	Eden	grupo	alternativoj	prononco
level	lobo	lobe	lobe	grupo	alternativoj	prononco
level	molusko	a mollusk	un mollusque	grupo	alternativoj	prononco
level	sufloro	a prompter	un prompteur	grupo	alternativoj	prononco
level	sakramento	sacrament	sacrement	grupo	alternativoj	prononco
level	sekrecio	a secretion	une sécrétion	grupo	alternativoj	prononco
level	mosko	a musk	un musc	grupo	alternativoj	prononco
level	sugestii	to suggest (under hypnosis)	suggérer (sous hypnose)	grupo	alternativoj	prononco
level	municio	ammunition, munitions	munitions, munitions	grupo	alternativoj	prononco
level	narkotiko	a narcotic	un stupéfiant	grupo	alternativoj	prononco
level	dekolti	to cut low, to expose neck and sholders	couper bas, pour exposer le cou et les épaules	grupo	alternativoj	prononco
level	knari	to grince, to grate, to squeak	grimacer, râper, grincer	grupo	alternativoj	prononco
level	morfino	a morphine	une morphine	grupo	alternativoj	prononco
level	arkado	an arcade	une salle d'arcade	grupo	alternativoj	prononco
level	palisandro	a rosewood	un bois de rose	grupo	alternativoj	prononco
level	impertinenta	impertinent, impudent	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	a patchouli	un patchouli	grupo	alternativoj	prononco
level	pepsino	pepsino	pepsino	grupo	alternativoj	prononco
level	poro	a pore	un pore	grupo	alternativoj	prononco
level	hipoteko	a mortgage	une hypothèque	grupo	alternativoj	prononco
level	pustulo	a pustule, a pimple	une pustule, un bouton	grupo	alternativoj	prononco
level	premiso	a premise	une prémisse	grupo	alternativoj	prononco
level	rabarbo	a rhubarb	une rhubarbe	grupo	alternativoj	prononco
level	hirta	bristly, bushy, untidy	hérissé, touffu, désordonné	grupo	alternativoj	prononco
level	rabio	frenzy, rabies	frénésie, rage	grupo	alternativoj	prononco
level	rezedo	mignonette, reseda	mignonette, réséda	grupo	alternativoj	prononco
level	ricino	a castor-oil plant	une usine d'huile de ricin	grupo	alternativoj	prononco
level	prismo	a prism	un prisme	grupo	alternativoj	prononco
level	ruto	a rue	une rue	grupo	alternativoj	prononco
level	administracio	administration	administration	grupo	alternativoj	prononco
level	santalo	a sandalwood	un bois de santal	grupo	alternativoj	prononco
level	sinkopo	syncope	syncope	grupo	alternativoj	prononco
level	skarlatino	a scarlet fever	une scarlatine	grupo	alternativoj	prononco
level	soleo	a sole, solea (fish)	une sole, solea (poisson)	grupo	alternativoj	prononco
level	skismo	schism	schisme	grupo	alternativoj	prononco
level	egido	aegis, protection	égide, protection	grupo	alternativoj	prononco
level	strigli	to curry-comb, to groom, to rub down	étriller, toiletter, frotter	grupo	alternativoj	prononco
level	genealogio	genealogy	généalogie	grupo	alternativoj	prononco
level	taksuso	a yew tree	un if	grupo	alternativoj	prononco
level	alabastro	an alabaster	un albâtre	grupo	alternativoj	prononco
level	korifeo	a coryphaeus, a leader	un coryphée, un leader	grupo	alternativoj	prononco
level	narkoti	to narcotize	narcoter	grupo	alternativoj	prononco
level	tenio	a tape worm	un ver solitaire	grupo	alternativoj	prononco
level	termito	a thermite	une thermite	grupo	alternativoj	prononco
level	liturgio	liturgy	liturgie	grupo	alternativoj	prononco
level	kuliso	a slip, wing, flat	un slip, une aile, un plat	grupo	alternativoj	prononco
level	vanelo	a lapwing, a pewit	un vanneau, un idiot	grupo	alternativoj	prononco
level	verbeno	vervain, verbena	verveine, verveine	grupo	alternativoj	prononco
level	visko	a mistletoe	un gui	grupo	alternativoj	prononco
level	portiko	a porch	un porche	grupo	alternativoj	prononco
level	ŝankro	chancre, canker, vernereal ulcer	chancre, chancre, ulcère vernérien	grupo	alternativoj	prononco
level	laŭreato	a laureate	un lauréat	grupo	alternativoj	prononco
level	ambrozio	an ambrosia	une ambroisie	grupo	alternativoj	prononco
level	proceduro	a procedure	une procédure	grupo	alternativoj	prononco
level	makarono	a macaroon	un macaron	grupo	alternativoj	prononco
level	makaronio	macaroni	macaroni	grupo	alternativoj	prononco
level	komploto	a conspiracy, a plot	une conspiration, un complot	grupo	alternativoj	prononco
level	intendanto	a steward, a superintendent, a manager	un intendant, un surintendant, un gérant	grupo	alternativoj	prononco
level	metropolo	a metropolis	une métropole	grupo	alternativoj	prononco
level	antipodo	an antipode	un antipode	grupo	alternativoj	prononco
level	tanino	tannin	tanin	grupo	alternativoj	prononco
level	legitimi	to legitimize	légitimer	grupo	alternativoj	prononco
level	tapioko	tapioca	Tapioca	grupo	alternativoj	prononco
level	silueto	a silhouette, an outline	une silhouette, un contour	grupo	alternativoj	prononco
level	hamako	a hammock	un hamac	grupo	alternativoj	prononco
level	akvarelo	an aquarelle, a water-color	une aquarelle, une aquarelle	grupo	alternativoj	prononco
level	dinamiko	dynamics	dynamique	grupo	alternativoj	prononco
level	madono	Madonna	Madone	grupo	alternativoj	prononco
level	arpeĝo	arpeggio	arpège	grupo	alternativoj	prononco
level	bankiero	a banker	un banquier	grupo	alternativoj	prononco
level	banderolo	a wrapper	un emballage	grupo	alternativoj	prononco
level	soldo	a sou (5 centime)	un sou (5 centimes)	grupo	alternativoj	prononco
level	teologo	a theologist	un théologue	grupo	alternativoj	prononco
level	bataliono	a battalion	un bataillon	grupo	alternativoj	prononco
level	baritono	a baritone	un baryton	grupo	alternativoj	prononco
level	bitumo	bitumen	bitume	grupo	alternativoj	prononco
level	bordelo	a brothel	maison de prostitution	grupo	alternativoj	prononco
level	legato	a legate	un légat	grupo	alternativoj	prononco
level	navo	a nave, an aisle	une nef, une allée	grupo	alternativoj	prononco
level	filantropio	philanthropy	philanthropie	grupo	alternativoj	prononco
level	omnibuso	an omnibus	un omnibus	grupo	alternativoj	prononco
level	kadenco	a adence	une adence	grupo	alternativoj	prononco
level	kompromiso	a compromise, an accommodation	un compromis, un accommodement	grupo	alternativoj	prononco
level	dragono	a dragoon	un dragon	grupo	alternativoj	prononco
level	dueto	a duet	un duo	grupo	alternativoj	prononco
level	metafiziko	metaphysics	métaphysique	grupo	alternativoj	prononco
level	subjektiva	subjective	subjectif	grupo	alternativoj	prononco
level	elegio	an elegy	une élégie	grupo	alternativoj	prononco
level	jezuito	Jesuit	jésuite	grupo	alternativoj	prononco
level	korneto	a cornet	un cornet	grupo	alternativoj	prononco
level	festono	a festoon	un feston	grupo	alternativoj	prononco
level	fregato	a frigate, a frigate bird	une frégate, un oiseau frégate	grupo	alternativoj	prononco
level	gilotino	a guillotine	une guillotine	grupo	alternativoj	prononco
level	tabureto	a stool	un tabouret	grupo	alternativoj	prononco
level	harpuno	a harpoon	un harpon	grupo	alternativoj	prononco
level	hobojo	an oboe	un hautbois	grupo	alternativoj	prononco
level	aŭtonoma	autonomous	autonome	grupo	alternativoj	prononco
level	imperialo	an imperial, top deck of vehicle	un pont supérieur impérial de véhicule	grupo	alternativoj	prononco
level	istmo	an isthmus	un isthme	grupo	alternativoj	prononco
level	preludo	a prelude	un prélude	grupo	alternativoj	prononco
level	algebro	algebra	algèbre	grupo	alternativoj	prononco
level	filantropo	a philanthropist	un philanthrope	grupo	alternativoj	prononco
level	afusto	a gun carriage	un affût de canon	grupo	alternativoj	prononco
level	karamboli	to collide, to strike (in a billiard)	entrer en collision, frapper (dans un billard)	grupo	alternativoj	prononco
level	katafalko	a catafalque, an open hearse	un catafalque, un corbillard ouvert	grupo	alternativoj	prononco
level	aspergi	to spray, to asperse, to sprinkle	pulvériser, asperser, saupoudrer	grupo	alternativoj	prononco
level	kokardo	a cockade, a bow, a rosette	une cocarde, un arc, une rosace	grupo	alternativoj	prononco
level	kontrabaso	a bass, a double bass	une basse, une contrebasse	grupo	alternativoj	prononco
level	kontralto	a contralto, an alto	un contralto, un alto	grupo	alternativoj	prononco
level	akrobato	an acrobat	un acrobate	grupo	alternativoj	prononco
level	korsaro	a corsair, a privateer	un corsaire, un corsaire	grupo	alternativoj	prononco
level	korseto	a corset	un corset	grupo	alternativoj	prononco
level	galanto	a snowdrop	un perce-neige	grupo	alternativoj	prononco
level	korveto	a corvette, a jackdaw	une corvette, un choucas	grupo	alternativoj	prononco
level	kvinto	a fifth (music)	un cinquième (musique)	grupo	alternativoj	prononco
level	kripto	a crypt, a vault, an underground cell	une crypte, un caveau, une cellule souterraine	grupo	alternativoj	prononco
level	inkognito	an undercover agent	un agent infiltré	grupo	alternativoj	prononco
level	litografi	to litograph	litographier	grupo	alternativoj	prononco
level	lokomobilo	a traction engine	un moteur de traction	grupo	alternativoj	prononco
level	inkvizicio	an inquisition	une enquête	grupo	alternativoj	prononco
level	prospekto	a prospectus	un dépliant	grupo	alternativoj	prononco
level	mandolino	a mandolin	une mandoline	grupo	alternativoj	prononco
level	mazurko	a mazurka	une mazurka	grupo	alternativoj	prononco
level	melodramo	a melodrama	un mélodrame	grupo	alternativoj	prononco
level	rezignacio	a resignation	une démission	grupo	alternativoj	prononco
level	miasmo	miasma, virulence gas	miasme, gaz de virulence	grupo	alternativoj	prononco
level	repertuaro	a repertoire, a repertory	un répertoire, un répertoire	grupo	alternativoj	prononco
level	mimiko	a mimicry, a mime	un mimétisme, un mime	grupo	alternativoj	prononco
level	revelacio	a revelation	une révélation	grupo	alternativoj	prononco
level	ogivo	an ogive	une ogive	grupo	alternativoj	prononco
level	paskvilo	a pasquinade, a lampoon	une pasquinade, un pamphlet	grupo	alternativoj	prononco
level	pedalo	a pedal, a treadle	une pédale, une pédale	grupo	alternativoj	prononco
level	ŝovinisto	a chauvinist, a jingoist	un chauvin, un chauvin	grupo	alternativoj	prononco
level	dekano	a dean	un doyen	grupo	alternativoj	prononco
level	vervo	a verve, a vivacity, an inspiration, a brio	une verve, une vivacité, une inspiration, un brio	grupo	alternativoj	prononco
level	polko	a polka	une polka	grupo	alternativoj	prononco
level	pomado	a pomade, an ointment	une pommade, une pommade	grupo	alternativoj	prononco
level	pulĉinelo	a punch (a comic actor)	un coup de poing (un acteur comique)	grupo	alternativoj	prononco
level	prozodio	a prosody	une prosodie	grupo	alternativoj	prononco
level	apelacii	to appeal	faire appel	grupo	alternativoj	prononco
level	rebuso	a rebus, a puzzle	un rébus, un puzzle	grupo	alternativoj	prononco
level	sekundanto	a second (a friend in a duel)	une seconde (un ami en duel)	grupo	alternativoj	prononco
level	skerco	a scherzo	un scherzo	grupo	alternativoj	prononco
level	solisto	a soloist	un soliste	grupo	alternativoj	prononco
level	sonato	a sonata	une sonate	grupo	alternativoj	prononco
level	hipnoto	a hypnosis	une hypnose	grupo	alternativoj	prononco
level	terceto	a trio, a tercet	un trio, un tercet	grupo	alternativoj	prononco
level	koincidi	to coincide, to concur	coïncider, être d'accord	grupo	alternativoj	prononco
level	torpedo	a torpedo	une torpille	grupo	alternativoj	prononco
level	tragikomedio	a tragicomedy	une tragi-comédie	grupo	alternativoj	prononco
level	mitro	a mitre, a miter	une mitre, une mitre	grupo	alternativoj	prononco
level	unisono	a unison	un unisson	grupo	alternativoj	prononco
level	uverturo	an overture	une ouverture	grupo	alternativoj	prononco
level	velocipedo	a velociped	un vélocipé	grupo	alternativoj	prononco
level	visto	a whist	un coup de sifflet	grupo	alternativoj	prononco
level	zuavo	a zouave	un zouave	grupo	alternativoj	prononco
level	aerolito	an aerolite, a meteorite	un aérolithe, une météorite	grupo	alternativoj	prononco
level	agato	an agate	une agate	grupo	alternativoj	prononco
level	ambro	an amber	un ambre	grupo	alternativoj	prononco
level	aneksi	annex	annexe	grupo	alternativoj	prononco
level	areometro	a densimeter, an areometer	un densimètre, un aréomètre	grupo	alternativoj	prononco
level	astrologio	an astrology	une astrologie	grupo	alternativoj	prononco
level	anarkio	an anarchy	une anarchie	grupo	alternativoj	prononco
level	astrologo	an astrologist, an astrologer	un astrologue, un astrologue	grupo	alternativoj	prononco
level	stoika	stoic, stoical	stoïque, stoïque	grupo	alternativoj	prononco
level	pedelo	a beadle, an apparitor, an usher	un bedeau, un apparitor, un huissier	grupo	alternativoj	prononco
level	malto	malt	malt	grupo	alternativoj	prononco
level	barometro	a barometer	un baromètre	grupo	alternativoj	prononco
level	bromo	a bromine	un brome	grupo	alternativoj	prononco
level	kvintesenco	a quintessence	une quintessence	grupo	alternativoj	prononco
level	diagonalo	a diagonal	une diagonale	grupo	alternativoj	prononco
level	elipso	an ellipse	une ellipse	grupo	alternativoj	prononco
level	emulsio	an emulsion	une émulsion	grupo	alternativoj	prononco
