B.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	vi ŝajnas ege laca	unaonekana umechoka sana	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	ulifanya nini siku nzima?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	kwanza niliandika post	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	post kwa ajili ya safari za kesho	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	Nilichapisha kwa matembezi	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	kwa njia, unakwenda?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	wataenda kwenye safari	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	unaenda kwenye safari yoyote?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ndio, kwa maporomoko makubwa ya maji	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	na kisha kwenye maonyesho	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	maonyesho ya sanaa ya kisasa	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	kwenye maporomoko ya maji na kisha kwenye maonyesho	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	chaguo nzuri	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	Nitaenda huko pia	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	hata hivyo, niliongoza kikundi cha majadiliano	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	kutundika mabango	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	baada ya kutundikwa kwa mabango ya safari	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	kikundi cha majadiliano chenye kichwa &quot;feminism&quot;	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	aliongoza majadiliano yenye kichwa &quot;feminism&quot;	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	ufeministi ni sawa katika nchi tofauti?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	mjadala wa kuvutia na wa kusisimua	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	ilikuwa ya kuvutia sana na ya kusisimua	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	kwa saa tano zilizopita	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	Nilikuwa kwenye kikao kirefu	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	kwa saa chache zilizopita nimekuwa kwenye kikao cha kamati	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	katika kikao kirefu cha kamati	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	kweli ilikuwa ndefu sana	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	kamati imemaliza kikao chake	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	lakini sasa kamati imemaliza kikao	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	ilikuwa ndefu sana, lakini sasa imekwisha	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oh, kwa hiyo wewe ni mjumbe wa kamati?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	bodi ya TEJO	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	Mimi pia niko kwenye ubao	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ndio, mimi pia ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	pia yuko kwenye bodi ya TEJO	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ndio, na I'm ~	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	Sijawahi kuwa hai	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	kazi sana katika harakati	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	hakuwahi kushiriki katika harakati	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	shughuli kuu ya TEJO	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	shughuli gani mkuu sasa?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	kweli shughuli kuu ni nini?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	ni kubwa	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	nyanja mbalimbali	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	katika nyanja mbalimbali tuna shughuli	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	semina za haki za binadamu	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	haki za binadamu na mahusiano ya kitamaduni	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	baiskeli, msafara, tamasha	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	kwa mfano semina, misafara ya baiskeli na sherehe	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	tamasha za lugha, kujenga kurasa za wavuti	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	kwa mfano misafara ya baiskeli, sherehe n.k	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	semina kuhusu haki na uhusiano	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	msafara, tamasha, ujenzi nk	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	mashirika rasmi kama vile UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	kuwakilishwa katika vyombo rasmi	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	sisi pia tunawakilishwa	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	inawakilishwa katika vyombo mbalimbali	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	mashirika kama vile Jukwaa la Vijana la Ulaya, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	sehemu ya vijana ya Umoja wa Mataifa	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	mashirika mbalimbali kama vile UNESCO na sehemu ya vijana ya Umoja wa Mataifa	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO na sehemu ya vijana ya Umoja wa Mataifa	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Jukwaa la Vijana la Ulaya na sehemu ya vijana ya Umoja wa Mataifa	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	sauti ya kuvutia	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	jani, kuvinjari, upepo, kupepea, Kiesperanto, kufurahia Kiesperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	kwangu mimi inatosha kuongea Kiesperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	kufurahia Kiesperanto kwa wiki moja au mbili	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	wiki moja au mbili kwa mwaka	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	hata hivyo, inanitosha	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ndio, mtu anapaswa kupata ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	kupata usawa	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	kila mtu apate usawa wake	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Ninahisi ni nyingi sana	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	sasa hivi nahisi	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Ninahisi hivyo ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	feels like there are too many ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	Kiesperanto nyingi sana katika maisha yangu	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	kuna Kiesperanto nyingi sana maishani mwangu	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	wewe ni mwanachama?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	wewe ni mwanachama wa shirika?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	mwanachama wa shirika lingine	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	si kweli shirika, lakini ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	lakini mimi hupiga gitaa	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	hucheza gitaa katika bendi	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	nzuri! Napenda sana	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	Ninapenda kuimba	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	anapenda kuimba sana	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	unacheza muziki wa aina gani?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	vizuri, ni pop rahisi	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	ndio tumeanza bendi	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	lakini hatimaye tutacheza	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	tulicheza wakati wa IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	itacheza wakati wa IJK ijayo	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Tayari ninaisubiri kwa hamu!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	sema tu kama unahitaji ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	inahitaji mwimbaji chelezo	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	ikiwa unahitaji mwimbaji chelezo	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	kwa nini isiwe hivyo? labda unataka ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	unataka kuimba kitu sasa	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	Naweza kucheza gitaa	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	unataka kuimba na mimi naweza kucheza	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	kuimba kitu sasa na kucheza gitaa	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ndio, ningependa hiyo	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	kuleta gitaa langu	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	nitaleta gitaa langu mara moja	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	vizuri sana, nitaleta gitaa	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Nitaleta gitaa langu mara moja	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	anasubiri kurudi kwako	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	matumaini yako ya kurudi haraka	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Natarajia kurudi haraka	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	inasubiri kurudi kwako kwa matumaini	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	siku mbili baadaye	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	nje ya sakafu ya ngoma	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	siku baadaye, nje ya sakafu ya ngoma	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hujambo Kabe, you look ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	unaonekana kuwa na furaha sana	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	ndio, mimi ni ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	vizuri, nimefurahi!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	unapenda congress?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	unaipenda congress kiasi hicho?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	ndiyo na hapana	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Nina hakika nimeridhika sana	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	ameridhika sana na IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	lakini kuna kitu kingine	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	kitu kingine, kinachonifurahisha	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	is something that makes ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	alisema kwa usahihi zaidi	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	kuna mtu anapiga ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	mtu anayefanya mapigo ya moyo wangu	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	sema, umeanguka kwa upendo?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	alipendana na msichana fulani	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	ulipendana na msichana?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	sina uhakika kama nilipenda	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	haina uhakika, lakini inahisi vizuri	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Sina hakika kama nina mapenzi bado	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	lakini inahisi vizuri sana	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	hata alinibusu	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	akanibusu kwenye midomo	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	hata alinibusu wakati wa La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	ajabu nini busu	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	alitoa busu gani!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	kubwa! sasa nimeelewa	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	anaelewa kwa nini unang'aa	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	unatoa furaha nyingi sana	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	kwa kweli, jambo kama hilo lilitokea	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	jambo kama hilo lilinitokea	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	lakini nilifikiri kwamba ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	walidhani haukupenda ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	hupendi dansi kwenye La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	sawa, haikutokea	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	kilichotokea kwenye ukumbi wa ngoma	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	haikutokea kwenye sakafu ya ngoma	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	lakini kwenye launge la chai (Owlery)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	na haikuwa busu	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	si busu lakini bado kitu cha kuridhisha	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	lakini kitu cha kufurahisha sana	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	hivyo, sema!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	sijui niseme nini	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	sijui la kusema kweli	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	hakuna kitu maalum kilichotokea	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	angalau haijatokea bado	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	lakini kwa namna fulani nilihisi ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	alihisi kuwa ananipenda sana	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	kwa namna fulani alihisi kwamba ananipenda sana	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ananipenda na mimi nampenda	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	tulizungumza kwa muda mrefu kuhusu ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	alikuwa na mazungumzo marefu kuhusu muziki	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	kisha wakaimba pamoja	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Nadhani alikuwa akitania	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	alikuwa akinitania	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	ilikuwa nzuri sana	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	kama rafiki yako kutoka Kanada anavyosema	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Nzuri!&quot;, kama rafiki kutoka Kanada asemavyo	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	ndio kweli! Natumaini ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	kukutana naye tena hivi karibuni	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	anatarajia kukutana naye tena	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Natumai kukutana naye hivi karibuni	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	mimi sawa	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	ziwa karibu ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	ziwa karibu na mahali pa mkutano	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	karibu na ukumbi wa congress	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, wewe pia ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	na wewe upo hapa!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	ndio, nitakutana ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	nitakutana na rafiki hapa hivi karibuni	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	kwa mazungumzo ya faragha	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	atakutana na rafiki kwa mazungumzo ya faragha	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	kwa hivyo, ningependa kukuuliza ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Ningependa kukuuliza uondoke	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	vizuri, hiyo haiwezekani	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	haiwezekani kabisa	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	kwa nini? ni muhimu sana kwangu!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	mkutano huu ni muhimu sana	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	kwa hivyo tafadhali niruhusu niende	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	tafadhali niache peke yangu	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	kama nilivyosema hivi punde,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Nikasema, hilo haliwezekani	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	rafiki yangu atatokea hivi karibuni	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	kwa sababu rafiki atatokea hivi karibuni	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	rafiki pia ataonekana hapa	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	jamani, kwa kawaida hiyo sasa hivi	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	kwa kweli ni kuhusu msichana	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	msichana ambaye nilimwambia	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	jina lake ni Jesi by the way	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	wavulana na wasichana! kubwa kwamba unaweza kuja	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Nimefurahi sana kukuona	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Nimefurahi kukuona tena	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	lakini, you look ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	unaonekana kushtuka na kuchanganyikiwa	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	kushtuka na kuchanganyikiwa kwa namna fulani	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	dhahiri	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	kwa hivyo, nadhani ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	tayari umeipata	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	kuelewa jinsi ilivyo, sawa?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	nadhani tayari umeelewa	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	tayari umeelewa jinsi ilivyo	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	sielewi chochote!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Nadhani sitaki ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	hataki kuelewa	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Sitaki kuelewa	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	lakini sio ngumu!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	ngoja nieleze	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	wakati Ina aliniambia	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	aliniambia kuhusu rafiki yake mwenyewe	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	rafiki ambaye alijifunza Kiesperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	alijifunza Kiesperanto haraka sana	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	rafiki anayeitwa Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Nimekamata hiyo ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Nilielewa kuwa nyinyi wawili tayari mnajuana	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	nyinyi wawili tayari mnajuana	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	ndiyo lakini. lakini nini?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	had the impression that ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	sisi wawili tulikuwa na hisia	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	ulitutania, na	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	hisia kwamba ulikuwa unatutania	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	sawa kabisa!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	ndio maana nilitaka kuongea	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Nilitaka kuzungumza na wewe	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	kuzungumza na nyinyi wawili sasa	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	nisikilize tafadhali	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Mara nyingi napenda sana ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	anapenda watu kadhaa mara moja	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Ninapenda watu kadhaa	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	haijalishi if it's ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	awe mwanamume au mwanamke	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	na wakati wa IJK ilitokea ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	ilitokea kwamba nilipenda	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Nilipenda na nyinyi wawili!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	na sisi sote kwako	and we both to you	grupo	alternativoj	prononco
