B.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	estis tre interesa kaj vigla	was very interesting and lively	c'était très intéressant et dynamique	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	for the last five hours	pendant les cinq dernières heures	grupo	alternativoj	prononco
level	mi estis en longa kunsido	I was in a long session	j'étais dans une longue réunion	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	for the last few hours I have been in a committee meeting	ces dernières heures, j'étais en réunion de commission	grupo	alternativoj	prononco
level	en longa komitatkunsido	in a long committee meeting	lors d'une longue réunion de comité	grupo	alternativoj	prononco
level	vere estis tro longa	it really was too long	c'était vraiment trop long	grupo	alternativoj	prononco
level	la komitato finkunsidis	the committee has concluded its meeting	le comité a terminé sa réunion	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	but now the committee has finished the meeting	mais maintenant le comité a terminé la réunion	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	it was really long, but now it's over	c'était vraiment long, mais maintenant c'est fini	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	oh, so you're a committee member?	oh, alors tu es membre du comité ?	grupo	alternativoj	prononco
level	la estraro de TEJO	the board of TEJO	le conseil d'administration de TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	I'm also on the board	je suis aussi au conseil d'administration	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	yes, I am too ~	oui, je suis aussi ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	is also on the board of TEJO	est également membre du conseil d'administration de TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	yes, and I'm ~	oui, et je suis ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	I have never been active	Je n'ai jamais été actif	grupo	alternativoj	prononco
level	tre aktiva en la movado	very active in the movement	très actif dans le mouvement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	was never active in the movement	n'a jamais été actif dans le mouvement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	the main activity of TEJO	l'activité principale de TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	what is the main activity now?	quelle est l'activité principale maintenant ?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	actually what is the main activity?	au fait, quelle est l'activité principale ?	grupo	alternativoj	prononco
level	ĝi estas vasta	it is vast	c'est vaste	grupo	alternativoj	prononco
level	plej diversaj kampoj	a wide variety of fields	une grande variété de domaines	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	in various fields we have activity	dans divers domaines nous avons une activité	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminars on human rights	séminaires sur les droits de l'homme	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	human rights and intercultural relations	droits de l'homme et relations interculturelles	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	bicycle, caravan, festival	vélo, caravane, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	for example seminars, bicycle caravans and festivals	par exemple séminaires, caravanes à vélo et festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	language festivals, building web pages	festivals de langues, création de pages Web	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	for example bicycle caravans, festivals etc	par exemple caravanes à vélo, festivals, etc.	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	a seminar about rights and relationship	un séminaire sur les droits et les relations	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	caravan, festival, construction etc	caravane, festival, construction, etc.	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	official bodies such as UNESCO	organismes officiels tels que l'UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	represented in official bodies	représenté dans les instances officielles	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	we are also represented	nous sommes également représentés	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	is represented in various bodies	est représenté dans diverses instances	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	bodies such as the European Youth Forum, UNESCO	des organismes tels que le Forum européen de la jeunesse, l'UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	the youth section of the United Nations	la section jeunesse des Nations Unies	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	various bodies such as UNESCO and the youth section of the UN	diverses instances telles que l'UNESCO et la section jeunesse de l'ONU	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO and the youth section of the United Nations	L'UNESCO et la section jeunesse des Nations Unies	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	European Youth Forum and the youth section of the UN	Forum européen de la Jeunesse et section jeunesse de l'ONU	grupo	alternativoj	prononco
level	sonas interese	sounds interesting	Ça semble intéressant	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	une feuille, parcourir, un vent, ventiler, espéranto, profiter de l'espéranto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	for me it's enough to speak Esperanto	pour moi, il suffit de parler espéranto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	to enjoy Esperanto for a week or two	profiter de l'espéranto pendant une semaine ou deux	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	one or two weeks a year	une à deux semaines par an	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	however, it is enough for me	cependant, pour moi ça suffit	grupo	alternativoj	prononco
level	jes, oni trovu ~	yes, one should find ~	Oui, qu'on trouve ~	grupo	alternativoj	prononco
level	trovi ekvilibron	to find balance	trouver l'équilibre	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	everyone should find one's own balance	qu'on trouve son équilibre	grupo	alternativoj	prononco
level	mi sentas ke estas tro	I feel it's too much	je sens que c'est trop	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	right now I feel	en ce moment je me sens	grupo	alternativoj	prononco
level	mi sentas ke ~	I feel that ~	Je sens que ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	feels like there are too many ~	je sens qu'il y a trop de ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	too much Esperanto in my life	trop d'espéranto dans ma vie	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	there is too much Esperanto in my life	il y a trop d'espéranto dans ma vie	grupo	alternativoj	prononco
level	ĉu vi estas membro?	are you a member?	Êtes vous membre?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	are you a member of an organization?	êtes-vous membre d'une organisation?	grupo	alternativoj	prononco
level	membro de iu alia organizo	a member of some other organization	un membre d'une autre organisation	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	not really an organization, but ~	pas vraiment une organisation, mais ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	but I play guitar	mais je joue de la guitare	grupo	alternativoj	prononco
level	ludas gitaron en bando	plays guitar in a band	joue de la guitare dans un groupe	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	nice! I really like	bon! J'aime vraiment	grupo	alternativoj	prononco
level	mi ŝatas kanti	I like to sing	J'aime chanter	grupo	alternativoj	prononco
level	tre ŝatas kanti	likes to sing very much	aime beaucoup chanter	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	what kind of music do you play?	Quelle sorte de musique joues tu?	grupo	alternativoj	prononco
level	nu, estas simpla popo	well, it's simple pop	eh bien, c'est simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	we just started the band	nous venons de créer le groupe	grupo	alternativoj	prononco
level	sed eventuale ni ludos	but eventually we will play	mais éventuellement, nous jouerons	grupo	alternativoj	prononco
level	ni ludis dum la IJK	we played during the IJK	nous avons joué pendant l'IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	will play during the next IJK	jouera lors du prochain IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	I'm already looking forward to it!	J'ai déjà hâte d'y être !	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	just say if you need ~	dis juste si tu as besoin ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	needs some backup singer	a besoin d'un chanteur suppléant	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	if you need a backup singer	si tu as besoin d'un chanteur suppléant	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	why not? maybe you want ~	pourquoi pas? peut-être que tu veux ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	you want to sing something now	tu veux chanter quelque chose maintenant	grupo	alternativoj	prononco
level	mi povas ludi gitaron	I can play guitar	Je peux jouer de la guitare	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	you want to sing and I can play	tu veux chanter et je peux jouer	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	to sing something now and to play guitar	chanter quelque chose maintenant et jouer de la guitare	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	yes, I would like that	Oui, j'aimerais cela	grupo	alternativoj	prononco
level	venigi mian gitaron	to bring my guitar	apporter ma guitare	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	will bring my guitar right away	j'apporterai ma guitare tout de suite	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	very well, I'll bring a guitar	très bien, j'apporterai une guitare	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	I'll bring my guitar right away	J'apporte ma guitare tout de suite	grupo	alternativoj	prononco
level	atendas vian revenon	waits for your return	attend ton retour	grupo	alternativoj	prononco
level	via espereble rapida reveno	your hopefully speedy return	ton retour espérément rapide	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	I expect a quick return	j'attends un retour rapide	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	waits for your hopefully speedy return	attend votre retour espérément rapide	grupo	alternativoj	prononco
level	du tagojn poste	two days later	deux jours plus tard	grupo	alternativoj	prononco
level	ekster la dancejo	outside the dance floor	en dehors de la piste de danse	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	days later, outside the dance floor	quelques jours plus tard, à l'extérieur de la piste de danse	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	hey Kabe, you look ~	Hé Kabe, tu as l'air ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	you look very happy	Tu sembles très heureux	grupo	alternativoj	prononco
level	jes, mi estas ~	yes, I am ~	oui, je le suis ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	nicely, I'm glad!	bien, je suis content!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	do you like congress?	tu aimes le congrès ?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	do you like the congress that much?	est-ce que tu aimes tant le congrès ?	grupo	alternativoj	prononco
level	jes kaj ne	yes and no	Oui et non	grupo	alternativoj	prononco
level	certe mi tre kontentas	I'm sure I'm very satisfied	bien sûr, je suis très content(e)	grupo	alternativoj	prononco
level	tre kontentas pri IJK	is very satisfied with IJK	très content(e) de l'IJK	grupo	alternativoj	prononco
level	sed estas io alia	but there is something else	mais il y a quelque chose d'autre	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	something else, that makes me happy	quelque chose d'autre, ce qui me rend heureux(se)	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	is something that makes ~	c'est quelque chose qui rend heureux(se) ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	more correctly said	dit plus correctement	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	there is someone who beats ~	il y a quelqu'un qui bat ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	someone who makes my heart beat	quelqu'un qui fait battre mon coeur	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	say, say, have you fallen in love?	dis, dis, es-tu tombé amoureux ?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	fell in love with some girl	est tombé amoureux d'une fille	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	did you fall in love with a girl?	es-tu tombé amoureux d'une fille ?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	is not sure if I fell in love	je ne suis pas sûr d'être tombé amoureux	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	is not sure, but it feels good	je ne suis pas sûr, mais ça fait du bien	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	I'm not sure if I'm in love yet	Je ne sais pas si je suis encore amoureux	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	but it feels very good	mais ça fait du bien	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	she even kissed me	elle m'a même embrassé	grupo	alternativoj	prononco
level	kisis min sur la buŝon	kissed me on the lips	m'a embrassé sur les lèvres	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	even kissed me during La Bamba	m'a même embrassé pendant La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	amazing what a kiss	incroyable quel baiser	grupo	alternativoj	prononco
level	kian kison ŝi donis!	what a kiss she gave!	quel baiser elle a donné !	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	great! now I understand	super! Maintenant, je comprends	grupo	alternativoj	prononco
level	komprenas kial vi elradias	understands why you are radiating	comprend pourquoi vous rayonnez	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	you exude so much joy	tu rayonnes tellement de joie	grupo	alternativoj	prononco
level	fakte, io simila okazis	in fact, something similar happened	en fait, quelque chose de similaire s'est produit	grupo	alternativoj	prononco
level	io simila okazis al mi	something similar happened to me	quelque chose de similaire m'est arrivé	grupo	alternativoj	prononco
level	sed mi pensis ke ~	but I thought that ~	mais je pensais que ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	thought you didn't like ~	je pensais que tu n'aimais pas ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	you don't like dance on La Bamba	tu n'aimes pas la lambada.	grupo	alternativoj	prononco
level	prave, ne okazis	right, it didn't happen	exactement, cela ne s'est pas produit.	grupo	alternativoj	prononco
level	okazis en la dancejo	happened in the dance floor	c'est arrivé sur la piste de danse	grupo	alternativoj	prononco
level	ne okazis en dancejo	it didn't happen on a dance floor	ça ne s'est pas produit sur une piste de danse	grupo	alternativoj	prononco
level	sed en la Gufujo	but in the tea launge(Owlery)	mais dans le salon de thé (Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	and it was not kiss	et ce n'était pas un baiser	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	not a kiss but still something gratifying	pas un baiser mais quand même quelque chose de gratifiant	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	but nevertheless something very joyful	mais néanmoins quelque chose de très joyeux	grupo	alternativoj	prononco
level	do, rakontu!	so, tell!	donc, raconte !	grupo	alternativoj	prononco
level	mi ne scias kion diri	I don't know what to say	je ne sais pas quoi dire	grupo	alternativoj	prononco
level	ne scias kion diri vere	don't know what to say really	je ne sais pas vraiment quoi dire	grupo	alternativoj	prononco
level	nenio speciala okazis	nothing special happened	rien de spécial ne s'est produit	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	at least it hasn't happened yet	au moins, ce n'est pas encore arrivé	grupo	alternativoj	prononco
level	sed mi iel sentis ~	but I somehow felt ~	Mais j'ai d'une manière ou d'une autre ressenti ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	felt that she likes me very much	je sentais qu'elle m'aimait beaucoup	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	somehow felt that she likes me very much	J'ai eu comme un sentiment qu'elle m'aimait beaucoup.	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	she likes me and I like her	elle m'aime bien et je l'aime bien	grupo	alternativoj	prononco
level	ni longe babilis pri ~	we chatted for a long time about ~	nous avons longuement discuté de ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	had a long chat about music	nous avons longuement discuté de musique	grupo	alternativoj	prononco
level	kaj poste kantis kune	and then sang together	puis avons chanté ensemble	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	I think she was flirting	Je pense qu'elle flirtait	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	she was flirting with me	elle flirtait avec moi	grupo	alternativoj	prononco
level	estis tre agrable	it was very nice	c'était très agréable	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	as your friend from Canada says	comme le dit ton ami du Canada	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	"Shit good!", as a friend from Canada says	"Merde!", comme dit un ami du Canada	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	yes, really! I hope ~	Oui vraiment! j'espère ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	to meet her again soon	La rencontrer à nouveau bientôt	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	hopes to meet her again	J'espère la revoir à nouveau	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	I hope to meet her soon	J'espère la rencontrer bientôt	grupo	alternativoj	prononco
level	same mi	same me	pareil moi	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	at a lake near ~	Au lac près de ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	a lake near a congress place	un lac près d'un lieu de congrès	grupo	alternativoj	prononco
level	proksime de la kongresejo	near the congress hall	près de la salle des congrès	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	oh, you are too ~	oh, tu es aussi ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	you are here too!?	Toi aussi, tu es ici !?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	yes, I will meet ~	oui, je vais rencontrer ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	will meet a friend here soon	je rencontrerai bientôt un ami ici	grupo	alternativoj	prononco
level	por privata interparolo	for a private conversation	pour une conversation privée	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	will meet a friend for a private conversation	je rencontrerai un ami pour une conversation privée	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	so, I would like to ask you ~	alors, je voudrais vous demander ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	I'd like to ask you to leave	J'aimerais te demander de partir	grupo	alternativoj	prononco
level	nu, tio ne eblas	well, that's not possible	eh bien, ce n'est pas possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	is not possible at all actually	ce n'est pas du tout possible en fait	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	why? it is very important to me!	pourquoi ? c'est très important pour moi!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	this meeting is very important	cette réunion est très importante	grupo	alternativoj	prononco
level	do, bonvolu lasi min	so please let me go	alors, s'il te plaît, laisses-moi	grupo	alternativoj	prononco
level	bonvolu lasi min sola	please leave me alone	s'il te plaît laisse moi seul	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	like I just said,	comme je viens de le dire,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	I said, that is not possible	J'ai dit, ce n'est pas possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	a friend of mine will appear soon	un de mes amis apparaîtra bientôt	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	because a friend will soon appear too	parce qu'un ami va bientôt apparaître aussi	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	a friend will also appear here	un ami apparaîtra également ici	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	damn, typically that right now	putain, c'est généralement ça en ce moment	grupo	alternativoj	prononco
level	fakte temas pri la knabino	actually it's about the girl	en fait, c'est à propos de la fille	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	the girl, whom I told about	la fille dont j'ai parlé	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	her name is Jesi by the way	son nom est Jesi d'ailleurs	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	boys and girls! great that you could come	chers tous ! c'est génial que vous ayez pu venir	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	I'm so glad to see you	Je suis si content de te voir	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	I'm glad to see you again	Je suis content de vous revoir	grupo	alternativoj	prononco
level	sed, vi aspektas ~	but, you look ~	mais tu as l'air ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	you look shocked and confused	tu as l'air choqué et confus	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	shocked and somehow confused	choqué et quelque peu confus	grupo	alternativoj	prononco
level	evidente	obviously	évidemment	grupo	alternativoj	prononco
level	do, mi supozas ke ~	so, I guess ~	donc je suppose ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	you already got it	tu as déjà compris	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	understand how it is, right?	tu comprends comment c'est, non ?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	guess you already understood	je suppose que tu as déjà compris	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	already understood how it is	j'ai déjà compris comment c'est	grupo	alternativoj	prononco
level	mi nenion komprenas!	I don't understand anything!	Je ne comprends rien !	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	I think I don't want ~	Je pense que je ne veux pas ~	grupo	alternativoj	prononco
level	ne volas kompreni	doesn't want to understand	ne veut pas comprendre	grupo	alternativoj	prononco
level	mi ne volas kompreni	I don't want to understand	je ne veux pas comprendre	grupo	alternativoj	prononco
level	sed ne estas komplike!	but it's not complicated!	mais ce n'est pas compliqué !	grupo	alternativoj	prononco
level	lasu al mi klarigi	let me explain	laisse-moi expliquer	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	when Ina told me	quand Ina m'a dit	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	told me about his own friend	m'a parlé de son propre ami	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	a friend who learned Esperanto	un ami qui a appris l'espéranto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	learned Esperanto very quickly	j'ai appris l'espéranto très rapidement	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	a friend who is called Kabe	un ami qui s'appelle Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	I have caught that ~	J'ai compris ça ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	I understood that you two already know each other	J'ai compris que vous vous connaissiez déjà	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	you two already know each other	vous vous connaissez déjà tous les deux	grupo	alternativoj	prononco
level	jes, sed. sed kio?	yes, but. but what?	Oui, mais. mais quoi?	grupo	alternativoj	prononco
level	havis la impreson ke ~	had the impression that ~	j'ai eu l'impression que ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	we both had the impression	nous avons tous les deux eu l'impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	you flirted with us, and	tu as flirté avec nous, et	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	the impression that you were flirting with us	l'impression que tu flirtais avec nous	grupo	alternativoj	prononco
level	tute prave!	absolutely right!	absolument raison!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	that's why I wanted to talk	c'est pourquoi je voulais parler	grupo	alternativoj	prononco
level	mi volis paroli kun vi	I wanted to talk to you	je voulais te parler	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	to talk to you both now	parler avec vous deux maintenant	grupo	alternativoj	prononco
level	aŭskultu mi petas	listen to me please	écoutes s'il te plaît	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	I often really like ~	J'aime souvent beaucoup ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	likes several people at once	aime plusieurs personnes à la fois	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	I like several people	J'aime plusieurs personnes	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	it doesn't matter if it's ~	peu importe si c'est ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	whether it is a man or a woman	que ce soit un homme ou une femme	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	and during IJK happened ~	et pendant IJK c'est arrivé ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	it happened that I fell in love	il m'est arrivé de tomber amoureux	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	I fell in love with you both!	Je suis tombée amoureuse de vous deux !	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	and we both to you	et nous deux à toi	grupo	alternativoj	prononco
level	ŝajne ni al vi	apparently us to you	apparemment nous à toi	grupo	alternativoj	prononco
level	momenton, mi estas laca	wait a minute, I'm tired	attends une minute, je suis fatigué	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	so tired that I can hardly ~	tellement fatigué que je peux à peine ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	I can hardly think	J'arrive à peine à penser	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	did I understand correctly that ~	ai-je bien compris que ~	grupo	alternativoj	prononco
level	Jes! vidu	Yes! take a look	Oui! regarde	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	with a joyful face	avec un visage joyeux	grupo	alternativoj	prononco
level	desegnis grandan koron	drew a big heart	a dessiné un grand coeur	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	drew a big heart in the sand	a dessiné un grand coeur dans le sable	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	in the sand and wrote in it	dans le sable et j'ai écrit dessus	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	wrote in it "I J K"	a écrit "IJK"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	after a second thought said	après une seconde réflexion, j'ai dit	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	after thinking said "this is our IJK"	après réflexion, j'ai dit "c'est notre IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	and they burst out laughing!	et ils ont éclaté de rire !	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	they all burst out laughing!	ils ont tous éclaté de rire !	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	after a second's thought and they laughed	après une seconde de réflexion et ils ont ri	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe said "this is our IJK"	Kabe a dit "c'est notre IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	have you sent the application form?	as-tu envoyé le formulaire de candidature ?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	submitted a registration form to a local association	soumis un formulaire d’inscription à une association locale	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	ordered as a group through the association	commandé en groupe via l'association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	submitted via email	soumis par email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	received a confirmation of registration	reçu une confirmation d'inscription	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	could not find where to submit a registration form	n'a pas trouvé où soumettre un formulaire d'inscription	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	is there an online application form?	existe-t-il un formulaire de candidature en ligne ?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	did you submit a paper order?	avez-vous soumis une commande papier ?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	do someone have to pay in euro?	doit-on payer en euros ?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	is it possible to pay on the spot?	est-il possible de payer sur place ?	grupo	alternativoj	prononco
