C.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	rismo	ritė (500 popieriaus lapų)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	rojalistė	a royalist	grupo	alternativoj	prononco
level	aplombo	aplombinis, pasitikintis savimi	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	likutis (sąskaita)	balance (account)	grupo	alternativoj	prononco
level	parabolo	parabolė, parabolė	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	satrapas	a satrap	grupo	alternativoj	prononco
level	laguno	lagūną	a lagoon	grupo	alternativoj	prononco
level	sinodo	sinodas, sušaukimas	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	kardinolas	a cardinal	grupo	alternativoj	prononco
level	sociologio	sociologija	sociology	grupo	alternativoj	prononco
level	sofisto	sofistas	a sophist	grupo	alternativoj	prononco
level	spiritisto	šamanas, spiritistas	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	pasaulietis, neprofesionalas	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	sutanas, sutanas	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anachronizmas	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonzūra	tonsure	grupo	alternativoj	prononco
level	transito	tranzitas	a transit	grupo	alternativoj	prononco
level	ovacio	ovacijos	an ovation	grupo	alternativoj	prononco
level	romanco	romansas (daina), romantiška daina	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	a prioras (bažnytinis titulas)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	prototipas	a prototype	grupo	alternativoj	prononco
level	dalio	jurginas	a dahlia	grupo	alternativoj	prononco
level	anagramo	anagrama	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	antitezė	an antithesis	grupo	alternativoj	prononco
level	friso	frizas	a frieze	grupo	alternativoj	prononco
level	apozicio	apozicija	an apposition	grupo	alternativoj	prononco
level	asonanco	asonansas	an assonance	grupo	alternativoj	prononco
level	aŭtografo	autografą	an autograph	grupo	alternativoj	prononco
level	akcesora	priedas, užstatas, antrinis	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	centigramą	a centigram	grupo	alternativoj	prononco
level	centilitro	centilitras	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	cirkumfleksas (akcentas)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	decigramas	a decigram	grupo	alternativoj	prononco
level	lucerno	kabantis šviestuvas bažnyčioje	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	decilitras	a deciliter	grupo	alternativoj	prononco
level	decimala	dešimtainis	decimal	grupo	alternativoj	prononco
level	decimetro	decimetras	a decimeter	grupo	alternativoj	prononco
level	dekagramo	dekagrama	a decagram	grupo	alternativoj	prononco
level	fenikso	feniksas	a phoenix	grupo	alternativoj	prononco
level	dekalitro	dekalitrą	a decalitre	grupo	alternativoj	prononco
level	dekametro	dekametras	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstratyvus	demonstrative	grupo	alternativoj	prononco
level	bronko	bronchų vamzdelis	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	drachma	a drachma	grupo	alternativoj	prononco
level	patricio	patricijus	a patrician	grupo	alternativoj	prononco
level	dualismo	dualizmas	a dualism	grupo	alternativoj	prononco
level	lato	juosta	a lath	grupo	alternativoj	prononco
level	prostitui	į prostituciją	to prostitute	grupo	alternativoj	prononco
level	etimologio	etimologija	etymology	grupo	alternativoj	prononco
level	floreno	florinas, florenas	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondė	spondee	grupo	alternativoj	prononco
level	heksametro	hegzametras	a hexameter	grupo	alternativoj	prononco
level	hektogramo	hektograma	a hectogram	grupo	alternativoj	prononco
level	hektolitro	hektolitras	a hectolitre	grupo	alternativoj	prononco
level	hektometro	hektometras	a hectometre	grupo	alternativoj	prononco
level	imperfekto	netobulas	imperfect	grupo	alternativoj	prononco
level	indikativo	orientacinis	indicative	grupo	alternativoj	prononco
level	arkeologio	archeologija (= arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	koreliatyvas	a correlative	grupo	alternativoj	prononco
level	logogrifo	logotipas, galvosūkis	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	metrikos	metrics	grupo	alternativoj	prononco
level	trofeo	trofėjų	a trophy	grupo	alternativoj	prononco
level	miriametro	mirimetras	a miriameter	grupo	alternativoj	prononco
level	monogramo	monograma	a monogram	grupo	alternativoj	prononco
level	salvo	salvė, sprogimas, fiuzilidė	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	obolas, obolas	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	pasirenkamasis	optative	grupo	alternativoj	prononco
level	paleografio	paleografija	paleography	grupo	alternativoj	prononco
level	parafrazo	parafrazė	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	paradigma	a paradigm	grupo	alternativoj	prononco
level	pentametro	pentametras	a pentameter	grupo	alternativoj	prononco
level	piastro	piastras	a piastre	grupo	alternativoj	prononco
level	pleonasmo	pleonizmas, perteklius	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	pretritas, būtasis laikas	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	silogizmas	a syllogism	grupo	alternativoj	prononco
level	spektro	spektras	a spectrum	grupo	alternativoj	prononco
level	solecismo	solecizmas	a solecism	grupo	alternativoj	prononco
level	hierarkio	hierarchija (=hierarĥio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjunktyvinis	subjunctive	grupo	alternativoj	prononco
level	spontanea	spontaniškas	spontaneous	grupo	alternativoj	prononco
level	amuleto	amuletas	an amulet	grupo	alternativoj	prononco
level	tropo	tropas	a trope	grupo	alternativoj	prononco
level	atributo	atributas	an attribute	grupo	alternativoj	prononco
level	kluki	spragsėti	to cluck	grupo	alternativoj	prononco
level	akvilegio	kolumbinas, akvilegija	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	skaisčiai raudonas pimperelis (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	angelikas	an angelica	grupo	alternativoj	prononco
level	aorto	aorta	an aorta	grupo	alternativoj	prononco
level	apio	Apia, laukinis salieras, Apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnika, leopardo juosta, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fiordas, Firtas	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavizmas	atavism	grupo	alternativoj	prononco
level	balzamino	balzamas, Impatiens (Balsaminas)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	biistorija	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronchitas	bronchitis	grupo	alternativoj	prononco
level	celulozo	celiuliozė	cellulose	grupo	alternativoj	prononco
level	ciklopo	Kiklopai	Cyclops	grupo	alternativoj	prononco
level	endivio	endivija, cikorija (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	baladė	a ballade	grupo	alternativoj	prononco
level	entomologio	entomologija	entomology	grupo	alternativoj	prononco
level	erizipelo	erysipelas	erysipelas	grupo	alternativoj	prononco
level	haremo	haremas (musulmonų moterų kambarys)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	daryti išvadą	to deduce	grupo	alternativoj	prononco
level	eŭnuko	eunuchas	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	korsažas, liemenėlis	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	jay (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	šifras, kodas, derinys	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	orbita	an orbit	grupo	alternativoj	prononco
level	harpio	harpija, harpija erelis	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotropas, heliotropis	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermafroditas	hermaphrodite	grupo	alternativoj	prononco
level	polipo	polipas	a polyp	grupo	alternativoj	prononco
level	hidroterapio	hidroterapija	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hipertrofija	hypertrophy	grupo	alternativoj	prononco
level	hisopo	isopas (Hyssopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	freska	fresco	grupo	alternativoj	prononco
level	humero	žastikaulis	humerus	grupo	alternativoj	prononco
level	hegemonio	hegemonija, dominavimas	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	ileksas, holas	an ilex, a holly	grupo	alternativoj	prononco
level	irido	rainelė (gėlė)	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	medetka, medetka	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	linas	a linnet	grupo	alternativoj	prononco
level	blokado	blokada	blockade	grupo	alternativoj	prononco
level	kokono	kokonas	a cocoon	grupo	alternativoj	prononco
level	kondoro	kondoras	a condor	grupo	alternativoj	prononco
level	bojkoti	boikotuoti	to boycott	grupo	alternativoj	prononco
level	konvolvulo	mėšlungis, ryto šlovė, vyšnia	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	širšė	a hornet	grupo	alternativoj	prononco
level	kreso	kresas	a cress	grupo	alternativoj	prononco
level	kumino	kmynas	a cumin	grupo	alternativoj	prononco
level	malario	maliarija	malaria	grupo	alternativoj	prononco
level	marasmo	marazmas, išsekimas	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	obeliskas	an obelisk	grupo	alternativoj	prononco
level	meliso	melisą	a melissa	grupo	alternativoj	prononco
level	merlango	merlangas	a whiting	grupo	alternativoj	prononco
level	divano	divanas, rytietiška taryba, pufas	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	mikrobas	a microbe	grupo	alternativoj	prononco
level	milvo	aitvaras (paukštis)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	mimoza	a mimosa	grupo	alternativoj	prononco
level	monomanio	monomanija	monomania	grupo	alternativoj	prononco
level	moruo	menkės žuvis	a cod fish	grupo	alternativoj	prononco
level	nizo	žvirblio vanagas	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	sarkofagas	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	esparduolis, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	orchidėja	an orchid	grupo	alternativoj	prononco
level	ekvacio	lygtis	an equation	grupo	alternativoj	prononco
level	paleontologio	paleontologija	paleontology	grupo	alternativoj	prononco
level	naso	ungurių gaudyklė, žuvų gaudyklė	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	dygliuotasis omaras, jūros vėžiai	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	babuinas	a baboon	grupo	alternativoj	prononco
level	pistilo	piestelė, grūstuvė	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	plokščia žuvis, plekšnė	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	porą	a leek	grupo	alternativoj	prononco
level	rajo	spindulėlis, čiuožykla, erškėtis	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	žvakidė, žvakidė	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	tinklainė	retina	grupo	alternativoj	prononco
level	reŭmatismo	reumatas	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	kunigas	a priest	grupo	alternativoj	prononco
level	turbo	verpimo viršūnė	a spinning top	grupo	alternativoj	prononco
level	slipo	lapelis, kartoteka	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	batistas, kambrikas	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	serafė	a seraph	grupo	alternativoj	prononco
level	sevrugo	žvaigždėtasis eršketas, žvaigždinis eršketas	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	sfinkteris	a sphincter	grupo	alternativoj	prononco
level	sifiliso	sifilis, raupai	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tuberkuliozė, tuberkuliozė (= tuberkuliozė)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	garstyčių sėkla	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	fanfara	a fanfare	grupo	alternativoj	prononco
level	skalpo	galvos oda	a scalp	grupo	alternativoj	prononco
level	skorzonero	juodas salsikas	a black salsify	grupo	alternativoj	prononco
level	talismano	talismanas, talismanas	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	sperma, sperma	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	tarantulas	a tarantula	grupo	alternativoj	prononco
level	revizoro	auditorius, inspektorius	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	lynas	a tench	grupo	alternativoj	prononco
level	celerio	salierą	a celery	grupo	alternativoj	prononco
level	cidonio	svarainis	a quince	grupo	alternativoj	prononco
level	galantino	želatina	gellatine	grupo	alternativoj	prononco
level	grogo	grogas, mažylis	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	karamelė	caramel	grupo	alternativoj	prononco
level	kirŝo	kiršas, vyšnių brendis	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	kompotas, troškintas vaisius	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	medelis	a medlar	grupo	alternativoj	prononco
level	mirabelo	mirabelė	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimizmas	pessimism	grupo	alternativoj	prononco
level	plebo	plebs, paprasti žmonės	plebs, common people	grupo	alternativoj	prononco
level	saguo	sago	a sago	grupo	alternativoj	prononco
level	vermuto	vermutas (vynas)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabeskas	arabesque	grupo	alternativoj	prononco
level	arbalesto	arbaletas, ietinis ginklas	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	smegenys, čiulpai, šerdis	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	balistika	ballistics	grupo	alternativoj	prononco
level	orgio	orgija	an orgy	grupo	alternativoj	prononco
level	baziliko	bazilika	a basilica	grupo	alternativoj	prononco
level	gruzo	žvyras, smėlis	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	perdegęs, perdegęs	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	diapasonas, kamertonas	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dinamitas	dynamite	grupo	alternativoj	prononco
level	maroko	Marokas	Morocco	grupo	alternativoj	prononco
level	ditirambo	ditirambas	a dithyramb	grupo	alternativoj	prononco
level	eklogo	ekloga	an eclogue	grupo	alternativoj	prononco
level	falango	falanga	a phalanx	grupo	alternativoj	prononco
level	garnituro	garnitūra	a garniture	grupo	alternativoj	prononco
level	geodezio	geodezija	geodesy	grupo	alternativoj	prononco
level	gladiatoro	gladiatorius	a gladiator	grupo	alternativoj	prononco
level	glazuro	glazūra, glajus, glazūra, lakas	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	deletantas, mėgėjas, dribsnis	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	kaleidoskopas	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	alebarda	a halberd	grupo	alternativoj	prononco
level	harmoniumo	harmonija	a harmonium	grupo	alternativoj	prononco
level	uzuro	lupikas	a usury	grupo	alternativoj	prononco
level	hipodromo	hipodromas, žirgų lenktynių trasa	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	impresarijus, verslininkas	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	kabrioletas, kabrioletas	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	kalibras	a caliber	grupo	alternativoj	prononco
level	kameo	kamėja	a cameo	grupo	alternativoj	prononco
level	kartografio	kartografija	cartography	grupo	alternativoj	prononco
level	aŭtokrato	autokratas	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	kartušas	a cartouche	grupo	alternativoj	prononco
level	dekadenco	dekadansas	a decadence	grupo	alternativoj	prononco
level	kazemato	kazematas	a casemate	grupo	alternativoj	prononco
level	kepo	a kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	monarchija (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	ksilofonas	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	kadrilis	a quadrille	grupo	alternativoj	prononco
level	majoliko	majolika	a majolica	grupo	alternativoj	prononco
level	makadamo	makadamas	a macadam	grupo	alternativoj	prononco
level	matadoro	matadoras, koriidorius	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	demonstracija, mitingas	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	metronomas	a metronome	grupo	alternativoj	prononco
level	oktavo	oktava	an octave	grupo	alternativoj	prononco
level	orografio	orografija	orography	grupo	alternativoj	prononco
level	palankeo	palankinas, vada (vežiojantis žmogus)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	pilna partitūra (miuziklas)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	peristilis	a peristyle	grupo	alternativoj	prononco
level	petardo	petardas, petardas	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	piliastras	a pilaster	grupo	alternativoj	prononco
level	pontono	pontonas	a pontoon	grupo	alternativoj	prononco
level	solventa	tirpiklis	solvent	grupo	alternativoj	prononco
level	recitativo	rečitatyvas	a recitative	grupo	alternativoj	prononco
level	rokoko	rokoko	rococo	grupo	alternativoj	prononco
level	rotondo	rotonda	a rotunda	grupo	alternativoj	prononco
level	ametisto	ametistas	an amethyst	grupo	alternativoj	prononco
level	semaforo	semaforas, signalas, šviesoforas	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	septetas	a septet	grupo	alternativoj	prononco
level	serajlo	seragijus	a seraglio	grupo	alternativoj	prononco
level	serenado	serenada	a serenade	grupo	alternativoj	prononco
level	arkeologo	archeologas (= arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanhedrin, sanhedrimas	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	pagrindas, postamentas, cokolis	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	kutas, pomponas, kutas, kutais	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	tamburinas	a tambourine	grupo	alternativoj	prononco
level	tamtamo	tamtam, tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandemas, tandeminis dviratis	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	tiara, popiežiaus karūna	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	skardinė, liečiama mediena	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	toga	a toga	grupo	alternativoj	prononco
level	topografio	topografija	topography	grupo	alternativoj	prononco
level	toreadoro	toreadoras, koriidorius	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	satinas, satinas	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transeptas, kruizas	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	trombonas	a trombone	grupo	alternativoj	prononco
level	turbino	turbina	a turbine	grupo	alternativoj	prononco
level	ulano	Ulanas, Ulanas	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	spėlioti (verslas), lošti	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	kateris, laivas, didelis komunalinis kateris	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	skeveldra	a shrapnel	grupo	alternativoj	prononco
level	okulta	okultinis	occult	grupo	alternativoj	prononco
level	baleto	baletas	a ballet	grupo	alternativoj	prononco
level	anomalio	anomalija	an anomaly	grupo	alternativoj	prononco
level	puritano	puritonas	a puritan	grupo	alternativoj	prononco
level	bazalto	bazaltas	a basalt	grupo	alternativoj	prononco
level	berilo	berilis, jaspis	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	dinamometras	a dynamometer	grupo	alternativoj	prononco
level	grafito	grafitas	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutaperča	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apotrozuoti, sudievinti	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostatika	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	kalomelis	a calomel	grupo	alternativoj	prononco
level	kolodio	kolodija	a collodion	grupo	alternativoj	prononco
level	konglomerato	konglomeratas	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	eucharistija, sakramentas	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kosmogonija	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kosmografija	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreozotas	creosote	grupo	alternativoj	prononco
level	kronometro	chronometras	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	kvadratūra	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoskopas	a horoscope	grupo	alternativoj	prononco
level	kvociento	koeficientas	a quotient	grupo	alternativoj	prononco
level	lapiso	luna kaustinė	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritmas	logarithm	grupo	alternativoj	prononco
level	lozanĝo	pastilė, deimantas	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malachitas	a malachite	grupo	alternativoj	prononco
level	manometro	manometras, manometras	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	dienovidinis (linija)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteoras, krentanti žvaigždė	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorologija	meteorology	grupo	alternativoj	prononco
level	mikrometro	mikrometras	a micrometer	grupo	alternativoj	prononco
level	purgatorio	skaistykla	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralogija	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagiatas	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalinas	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotino	nicotine	grupo	alternativoj	prononco
level	onikso	oniksas	onyx	grupo	alternativoj	prononco
level	ozono	ozonas	ozone	grupo	alternativoj	prononco
level	estono	estas	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	lygiagretainis	a parallelogram	grupo	alternativoj	prononco
level	perimetro	perimetras	a perimeter	grupo	alternativoj	prononco
level	segmento	segmentas	a segment	grupo	alternativoj	prononco
level	sifono	sifoną	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmitas	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	stalaktitas	a stalactite	grupo	alternativoj	prononco
level	striknino	strichninas	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	ekskomunikuoti	to excommunicate	grupo	alternativoj	prononco
level	talko	talkas, prancūziška kreida	talc, french chalk	grupo	alternativoj	prononco
level	tangento	liestinė	tangent	grupo	alternativoj	prononco
level	trapezo	trapecija, trapecija	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometrija	trigonometry	grupo	alternativoj	prononco
level	vazelino	vazelinas, vazelinas	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmudas	Talmud	grupo	alternativoj	prononco
level	abnegacio	atsižadėjimas, savęs išsižadėjimas	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	perleisti, suteikti licenciją, franšizę	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	vidurinės mokyklos absolventas, bakalauras	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahmanas, brahmanas	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	demagogas	a demagogue	grupo	alternativoj	prononco
level	etnografio	etnografija	ethnography	grupo	alternativoj	prononco
level	fakiro	fakyras, fakyras	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	aureolė, aura, aureolė (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	mentorius	a mentor	grupo	alternativoj	prononco
level	pesimisto	pesimistas	a pessimist	grupo	alternativoj	prononco
level	feministo	feministė	a feminist	grupo	alternativoj	prononco
level	hetmano	etmonas	a hetman	grupo	alternativoj	prononco
level	binoklo	žiūronai	binoculars	grupo	alternativoj	prononco
level	kalifo	kalifas	caliph	grupo	alternativoj	prononco
level	diluvo	potvynis, potvynis	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	užstatą, pripažinimą	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	kodicilas	a codicil	grupo	alternativoj	prononco
level	kongregacio	kongregacija	a congregation	grupo	alternativoj	prononco
level	konsistorio	konsistoriją	a consistory	grupo	alternativoj	prononco
level	kvestoro	kvestorius	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	į stenografiją, rašyti stenografiją	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarinas (pareigūnas)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	terpė	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsichozė, reinkarnacija	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	monoteizmas	monotheism	grupo	alternativoj	prononco
level	pivoto	ašis	a pivot	grupo	alternativoj	prononco
level	nepotismo	nepotizmas	nepotism	grupo	alternativoj	prononco
level	sortimento	asortimentas, įvairių rūšių pasirinkimas	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilizmas	nihilism	grupo	alternativoj	prononco
level	nihilisto	nihilistas	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbas, aureolė	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numizmatika	numismatics	grupo	alternativoj	prononco
level	cisterno	cisterna, rezervuaras, tanklaivis	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	ostracizmas	ostracism	grupo	alternativoj	prononco
level	panteismo	panteizmas	pantheism	grupo	alternativoj	prononco
level	panteisto	panteistas	a pantheist	grupo	alternativoj	prononco
level	spekulativa	spekuliatyvus	speculative	grupo	alternativoj	prononco
level	parafo	parafa, inicialai	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	draudimo polisą	an insurance policy	grupo	alternativoj	prononco
level	politeismo	politeizmas	polytheism	grupo	alternativoj	prononco
level	prerogativo	prerogatyva	a prerogative	grupo	alternativoj	prononco
level	protektorato	protektoratas	a protectorate	grupo	alternativoj	prononco
level	prozelito	prozelitas, atsivertėlis	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	racionalizmas	rationalism	grupo	alternativoj	prononco
level	racionalisto	racionalistas	a rationalist	grupo	alternativoj	prononco
level	sinoptika	sinoptinė	synoptic	grupo	alternativoj	prononco
level	skolastiko	scholastika	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	spiritizmas, dvasingumas	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	spiritistas	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	brošiūra	a pamphlet	grupo	alternativoj	prononco
level	taroko	taro, taroc	tarot, taroc	grupo	alternativoj	prononco
level	teismo	teizmas	theism	grupo	alternativoj	prononco
level	teisto	teistas	a theist	grupo	alternativoj	prononco
level	teokratio	teokratija	a theocracy	grupo	alternativoj	prononco
level	trusto	verslo trestas	a business trust	grupo	alternativoj	prononco
