A.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	ne rajtis longe resti	nebuvo leista ilgai pasilikti	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	likti lauke lietuje	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	todėl ir peršalo	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	jis turi savo aiškią mintį	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	bet jis viskuo patikės	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	kaip pasakysi	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	lyg būtum jo žmona	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	tavo tėvai	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	kad tavo tėvai būtų laimingi	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	kas gali patikti ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	kas galėtų labiausiai nudžiuginti tavo tėvus?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	po mokymosi	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	bent jau po mokymosi	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	į miesto centrą	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	jei eitum su manimi	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	jei eitum su manimi į miesto centrą	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	kur norėtum keliauti?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	jei turėtum ~	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	pakankamai pinigų	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	jei turėtum pakankamai pinigų ir temp	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	ar tu planuoji ~ ?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	planuoja keliauti į Paryžių	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	važiuoti su axu	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	daug geriau	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	atrodo daug geriau	seems much better	grupo	alternativoj	prononco
level	per vagonaro	traukiniu	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	ar neatrodo daug geriau?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	įvairių žmonių	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	kodėl žmonės skirtingai aiškina?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	tos pačios idėjos	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	paaiškina tas pačias idėjas	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	šeimos nariai susirenka	family members get together	grupo	alternativoj	prononco
level	kiel rapide	kaip greitai	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	dienos praeina	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	kaip greitai bėga dienos!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	rytoj bus ~	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	tavo tėvo gimtadienis	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	keli šeimos nariai	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	ateis keli šeimos nariai	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	ir draugai	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	ar prašau ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	gal galėtumėte šiek tiek padėti?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	šiek tiek laiko	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	rasti šiek tiek laiko	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	sutvarkyti savo kambarį	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	bent sutvarkyti savo kambarį	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	Norėčiau ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	Norėčiau ką nors pagaminti	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	kažkas gero	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	išvirti ką nors gero	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	gimtadienio tortui	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	trūksta pieno	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	namuose	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	būtina įsigyti ~	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	Šiek tiek maisto	some food	grupo	alternativoj	prononco
level	el vendejo	iš parduotuvės	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	gauti maisto iš slėptuvės	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	Aš apsipirksiu	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	gimtadienio proga	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	užuot sėdėjęs ir valgęs	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	įdomių žmonių	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	su neįdomiais šeimos nariais	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	Norėčiau į pikniką	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	su klubo nariais	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	su kokiais klubo nariais?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	pasakė tėvas	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	kažkoks popierius, kažkoks popierius	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	portfelyje	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	į popieriaus dėžę	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	išmetė popierius į popieriaus dėžę	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	įmetė keletą popierių į popieriaus dėžę	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	anksti rytoj	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	mano sporto klubo nariai	members of my sports club	grupo	alternativoj	prononco
level	kara mia	Mano brangusis	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	ar taip?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	tavęs turi nebūti	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	ar ne ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	jūsų kolegos klubo nariai	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	mato vienas kitą su savo kolegomis klubo nariais	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	tris kartus per savaitę	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	galiu ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	turi teisę ką nors pasiūlyti	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	Valgysiu su šeimos nariais	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	bet antroje dalyje	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	eisiu su draugais	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	kalbėsime apie ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	nesėkmingas diskas	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	tikrai kalbės apie nepavykusį diską	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	po torto	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	Aš to nebenoriu	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	nori tai išgirsti	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	kodėl mes neturime ~ ?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	idėjų turtingas dėdė	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	turi kokių nors idėjų turtingas dėdė	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	Mano šeimoje	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	mama nusišypsojo	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	pagal jo žodžius	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ji tai žino ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	kalba per daug	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	neužtenka tik ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	idėjų gausa	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ taip pat reikia	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	pilną piniginę, kad tai įvyktų	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	motina tęsė ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	po trumpos tylos	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	prieš kelias minutes	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana pavadino tai ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	ji taip pat mus aplankys	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	saldus pyragas	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	ji labai mėgsta saldų pyragą	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	yra atsargus, kad nesustorėtų	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	nors ji atkreips dėmesį	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	iš karto persigalvojo	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	ekskursijos metu	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	be jos	without her	grupo	alternativoj	prononco
level	li estus tre soleca	jis būtų labai vienišas	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	Aš vis tiek praeisiu	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	Tačiau rytoj praleisiu namie	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	jaunystėje	in youth	grupo	alternativoj	prononco
level	oni havas	vienas turi	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	taip pat turi grožį	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	sudėtingus darbus	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	sudėtingi darbai (tikslas)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	turėtų supaprastinti	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	tokio amžiaus	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	jis jau tapo ~	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	sporto klubo vadovas	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	vienas deda pinigus	one puts money	grupo	alternativoj	prononco
level	en monujon	į piniginę	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	įdeda į piniginę	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	sekite pavyzdžius	follow the examples	grupo	alternativoj	prononco
level	de la bonaj familianoj	iš gerų šeimos narių	from the good family members	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	ar draugystė daro tave laimingesniu?	does friendship make you happier?	grupo	alternativoj	prononco
level	feliĉigas vin	daro tave laimingu	makes you happy	grupo	alternativoj	prononco
level	ol la amo	nei meilė	than the love	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	kaip dažnai tu ~ ?	how often do you ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	rašote laiškus ~	you write letters to ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	rašo laiškus savo draugėms	writes letters to your girl friends	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	tavo draugės Italijoje	your girl friends in Italy	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	santykiai tarp jūsų ir jūsų mokytojo	the relation between you and your teacher	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	ar santykiai pasikeitė?	has the relationship changed?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	ar jau žinai ~?	do you already know ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	visai gerai	quite well	grupo	alternativoj	prononco
level	estis vespero en ~	buvo vakaras ~	it was evening in ~	grupo	alternativoj	prononco
level	centoj da homoj	šimtai žmonių	hundreds of people	grupo	alternativoj	prononco
level	plenigas la placon	užpildo aikštę	fills the square	grupo	alternativoj	prononco
level	junuloj kaj militistoj	jaunuoliai ir kareiviai	young men and soldiers	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	jūreiviai iš laivų	sailors from the ships	grupo	alternativoj	prononco
level	elstara sinjorino	išskirtinė ponia	outstanding lady	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	iškilios ponios	outstanding ladies	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	užsienio keliautojai	foreign travelers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	visi kraustosi į miesto centrą	everyone is moving to the city center	grupo	alternativoj	prononco
level	iom plue	šiek tiek toliau	a little further	grupo	alternativoj	prononco
level	ne malproksime de la maro	netoli jūros	not far from the sea	grupo	alternativoj	prononco
level	troviĝis malgranda placo	buvo nedidelė aikštė	there was a small square	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	šiek tiek toliau, bet ne toli	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	jo pabaigoje	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	šalia jūros	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	šalia stovėjo vyras	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	pagal aprangą	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	galima lengvai sužinoti ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	buvo galima sužinoti, kad ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	turtingo žmogaus gondolininkas	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	galėjo sužinoti, kad jis gondolininkas	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	jis atrodė ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	pažvelgė į džiaugsmingą minią	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	jo veidą nušvietė šypsena	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	kai pamatė jūreivį	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	atvykęs jūreivis	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	jūros pusė	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	atvyko iš jūros pusės	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	ar tai tu, Stivenai?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	– sušuko gondolininkas	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	visi taip sako ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	į turkų rankas	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	kad patekote į turkų rankas	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	sutikome vieną	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	iš mūsų laivų	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	tai mus sekė	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	ilgiau nei valandą	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	bet tai nėra lengva eiti ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	eiti greičiau nei mūsų laivas	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	kokios cia naujienos?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	čia, Venecijoje	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	nieko įdomaus	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	tiesiog didelė nelaimė	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	ar pažįsti Pietro?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	Aš Jį pažįstu	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	didelis laivas panardino jo gondolą	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	o kaip jam?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	gondola nuskendo	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	atsitiko taip, kad ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	buvome artimi	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	paėmėme jį į savo gondolą	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	Tuo pačiu metu	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	mano viršininkas nuskendo	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	padėti jaunai moteriai	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	jauna moteris, kuri vos nenumirė	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	su savo dėde	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	vos nenumirė su dėde	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	ten buvo jauna moteris	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	negalėjome jam padėti	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	buvo svarbus asmuo	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	kas tave atvedė į Veneciją?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	Mano draugas	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	jūreivis pažvelgė aukštyn	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	greitai pažvelgė į savo draugą	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	ir pradėjo sakyti	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	kad žinotum ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	atnešiau ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	gondolininkas staiga jį sustabdė	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	jis pasakė	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	tada pro šalį praėjo vyras	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	pro jį praėjo vyras	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	jam dar nebuvo trisdešimties	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	o jo veidas buvo bespalvis	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	jo ėjimas buvo tikras ir lengvas	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	jo veidas buvo liūdnas	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	kai pamatė vyrą, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	sakoma, kad ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	daug svarbių žmonių duoda ~	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	slaptas darbas	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	slaptus darbus	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	duoda jam slaptus darbus	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	per daug paslapčių	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	jis žino per daug paslapčių	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	todėl jie bijo	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	pasiųsti jį į kalėjimą	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	– pasakė jūreivis	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	ir kaip jis kalbėjo	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	– jis parodė į dvarą	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	Dožų dvaras	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	daugeliui svarbių žmonių reikia jo pagalbos	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	kiek jie moka?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	jam moka	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	moka už vieną nužudymą	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	tikrai ne mažiau kaip ~	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	nei šimtas monetų	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	nepamiršk, kad ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	kad jis dirba jiems	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	tiems, kurie turi pakankamai pinigų	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	jam sumokėti	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	Venecijoje yra ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	tuos dalykus	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	pamiršti tuos dalykus	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	dalykų, kuriuos geriau pamiršti	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	jei nori valgyti ramiai	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	valgyti savo duoną ramybėje	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	buvo kažkokia tyla	there was some silence	grupo	alternativoj	prononco
level	kaj poste	ir vėliau	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	gondolininkas vėl prabilo	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	atėjai pačiu laiku	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	pamatyti valčių lenktynes	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	kažkas silpnai pasakė	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	prie gondolininko	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	miesto meras	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	be žodžių parodė į gondolą	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	– pasakė gondolininkas	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	ir paėmė draugo ranką	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	meta popierių	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	į popieriaus dėžę	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	merginos metė popierius	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	kur mano rašiklis	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Noriu jam atsakyti	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	saulė dingo	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	o dabar beveik tamsu	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	prašau valgyti	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	prašau valgyti duoną	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	su stalo įrankiais	with cutlery	grupo	alternativoj	prononco
level	pardonu min	Atsiprašau	excuse me	grupo	alternativoj	prononco
level	rajtas resti	leidžiama pasilikti	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Aš neturiu teisės pasilikti	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	ar gali atnešti ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	iš mano sesers	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	kada pirkai ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	nusipirko tą muzikos instrumentą	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	kas naudojo paskutinis?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	naudojosi mano raktu	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	ar vairavai?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	Venecijoje	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	taip pat gondola	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	ar pavyks užmigti?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	tada, kai buvo tyla	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	ponas buvo aukštas	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	aukštas, storas	tall, fat	grupo	alternativoj	prononco
level	dika, peza	storas, sunkus	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	sunkus ir didelis	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	buvo aukštas, storas, sunkus ir didelis	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	suteikė jėgų	gave strength	grupo	alternativoj	prononco
level	havinda forto	jėga, kurią verta turėti	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	verta turėti fizinę jėgą	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	kad davė	that gave	grupo	alternativoj	prononco
level	donis al li	davė jam	gave him	grupo	alternativoj	prononco
level	tio donis forton	tai suteikė jėgų	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	suteikė kūnui jėgų, kurių verta turėti	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	jo išvaizda	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	aukšto žmogaus išvaizda	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	mažas vaidmuo	a small role	grupo	alternativoj	prononco
level	ludis rolon	vaidino vaidmenį	played a role	grupo	alternativoj	prononco
