A.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	se vi irus kun mi	if you would go with me	si tu voulais venir avec moi	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	if you would go downtown with me	si tu voulais aller en ville avec moi	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	where would you like to travel?	où voudrais-tu voyager?	grupo	alternativoj	prononco
level	se vi havus ~	if you had ~	si tu avais ~	grupo	alternativoj	prononco
level	sufiĉe da mono	enough money	assez d'argent	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	if you had enough money and temp	si tu avais assez d'argent et du tmeps	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	are you planning to ~ ?	envisagez-vous de ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	plans to travel to Paris	envisage de se rendre à Paris	grupo	alternativoj	prononco
level	veturi per aŭto	to drive with an axuto	aller (conduire) en voiture	grupo	alternativoj	prononco
level	multe pli bone	much better	beaucoup mieux	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	seems much better	ça a l'air bien mieux	grupo	alternativoj	prononco
level	per vagonaro	by train	en train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	or doesn't it seem to be much better?	ou ça ne semble pas aller beaucoup mieux ?	grupo	alternativoj	prononco
level	diversaj homoj	various people	diverses personnes	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	why do people explain in different ways?	pourquoi les gens expliquent-ils de différentes manières ?	grupo	alternativoj	prononco
level	samaj ideoj	same ideas	mêmes idées	grupo	alternativoj	prononco
level	klarigas samajn ideojn	explains the same ideas	explique les mêmes idées	grupo	alternativoj	prononco
level	familianoj kunvenas	family members get together	les membres de la famille se réunissent	grupo	alternativoj	prononco
level	kiel rapide	how quickly	à quelle vitesse	grupo	alternativoj	prononco
level	tagoj pasas	days pass	les jours passent	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	how quickly the days pass!	comme les jours passent vite !	grupo	alternativoj	prononco
level	morgaŭ estos ~	tomorrow will be ~	demain sera ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	your father's birthday	l'anniversaire de ton père	grupo	alternativoj	prononco
level	kelkaj familianoj	several family members	quelques membres de la famille	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	several family members will come	quelques membres de la famille viendront	grupo	alternativoj	prononco
level	kaj geamikoj	and friends	et amis	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	would you please ~ ?	Voudrais-tu s'il te plaît ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	could you please help a little?	pourriez-vous s'il vous plaît aider un peu ?	grupo	alternativoj	prononco
level	iomete da tempo	a little while	un petit moment	grupo	alternativoj	prononco
level	trovu iomete da tempo	find a little time	trouver un peu de temps	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	to tidy your room	pour ranger ta chambre	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	at least to tidy your room	au moins pour ranger ta chambre	grupo	alternativoj	prononco
level	mi ŝatus ~	I would like ~	Je voudrais ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	I would like to cook something	J'aimerais cuisiner quelque chose	grupo	alternativoj	prononco
level	ion bonan	something good	quelque chose de bien	grupo	alternativoj	prononco
level	kuiri ion bonan	cook something good	cuisiner quelque chose de bon	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	for the birthday cake	pour le gâteau d'anniversaire	grupo	alternativoj	prononco
level	mankas lakto	is lacking of milk	il manque de lait	grupo	alternativoj	prononco
level	en la hejmo	in the home	à la maison	grupo	alternativoj	prononco
level	necesas havigi ~	it is necessary to procure ~	il faut se procurer ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	some food	de la nourriture	grupo	alternativoj	prononco
level	el vendejo	from a store	d'un magasin	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	to get some food from a hideout	se procurer un peu de  nourriture d'un magasin	grupo	alternativoj	prononco
level	mi aĉetumos	I will do shopping	je ferai du shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	for the birthday	pour l'anniversaire	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	instead of sitting and eating	au lieu de m'asseoir et de manger beaucoup	grupo	alternativoj	prononco
level	interesaj homoj	interesting people	des personnes intéressantes	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	with uninteresting family members	avec des membres de la famille inintéressants	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	I would like to go on a picnic	j'aimerais faire un pique-nique	grupo	alternativoj	prononco
level	kun klubanoj	with club members	avec les membres du club	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	with which club members?	avec quels membres du club ?	grupo	alternativoj	prononco
level	diris la patro	said the father	dit le père	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	some kind of paper, some kind of papers	une sorte de papier, une sorte de papiers	grupo	alternativoj	prononco
level	en paperujo	in a briefcase	dans une caisse à papier	grupo	alternativoj	prononco
level	en paperujon	into a paper bin	dans une caisse à papier (objectif)	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	threw papers into a paper bin	a jeté des papiers dans une corbeille à papier	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	threw some papers into a paper bin	a jeté d'autres papiers dans une corbeille à papier	grupo	alternativoj	prononco
level	morgaŭ frue	early tomorrow	demain tôt	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	members of my sports club	les membres de mon club de sport	grupo	alternativoj	prononco
level	kara mia	my dear	mon cher, ma chère	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	is that right?	Est-ce correct?	grupo	alternativoj	prononco
level	vi devas foresti	you must be absent	tu dois être absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	don't you ~ ?	n'est-ce pas ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	your fellow club members	tes camarades du club	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	sees each other with your fellow club members	se voit avec tes camarades du club	grupo	alternativoj	prononco
level	trifoje semajne	three times a week	trois fois par semaine	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	may I ~ ?	puis-je ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	has the right to propose something	a le droit de proposer quelque chose	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	I will eat with the family members	Je mangerai avec les membres de la famille	grupo	alternativoj	prononco
level	sed en la dua parto	but in the second part	mais dans la deuxième partie	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	I will go with my friends	j'irai avec mes amis	grupo	alternativoj	prononco
level	parolos pri ~	will talk about ~	parlera de ~, parlera au sujet de ~,	grupo	alternativoj	prononco
level	malsukcesa veturado	a failed drive	conduite échouée (ratée)	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	will definitely talk about the failed drive	parlera certainement de la conduite échouée (ratée)	grupo	alternativoj	prononco
level	post la kuko	after the cake	après le gâteau	grupo	alternativoj	prononco
level	mi ne plu volas tion	I don't want that anymore	je ne veux plus de ça	grupo	alternativoj	prononco
level	volas tion aŭdi	wants to hear that	veut entendre ça	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	why don't we have ~ ?	pourquoi n'avons-nous pas ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	an idea-rich uncle	un oncle riche en idées	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	has some idea rich uncle	a un certain oncle riche en idées	grupo	alternativoj	prononco
level	en mia familio	in my family	dans ma famille	grupo	alternativoj	prononco
level	la patrino ridetis	the mother smiled	la mère a souri	grupo	alternativoj	prononco
level	je liaj vortoj	at his words	à ses mots	grupo	alternativoj	prononco
level	ŝi scias, ke ~	she knows that ~	elle le sait que ~	grupo	alternativoj	prononco
level	iom tro parolas	talks a little too much	parle un peu trop	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	it's not enough just ~	ce n'est pas suffisant ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	wealth of ideas	richesse d'idées	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ is also needed	c'est aussi nécessaire ~	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	a full wallet to make it happen	un portefeuille bien rempli pour le réaliser	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	the mother continued ~	la mère a continué ~	grupo	alternativoj	prononco
level	post iom da silento	after a little silence	après un petit silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	a few minutes ago	il y a quelques minutes	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	Ana called that she ~	Ana a appelé qu'elle ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	she will also visit us	elle nous rendra aussi visite	grupo	alternativoj	prononco
level	dolĉa kuko	a sweet cake	un gâteau sucré	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	she really likes sweet cake	elle aime vraiment les gâteaux sucrés	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	is careful not to get fat	fait attention à ne pas grossir	grupo	alternativoj	prononco
level	kvankam ŝi atentos	although she will pay attention	même si elle fera attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	immediately changed the mind	a immédiatement changé d'avis	grupo	alternativoj	prononco
level	dum la ekskurso	during the excursion	pendant la randonnée	grupo	alternativoj	prononco
level	sen ŝi	without her	sans elle	grupo	alternativoj	prononco
level	li estus tre soleca	he would be very lonely	il serait très solitaire	grupo	alternativoj	prononco
level	mi tamen pasigos	I will pass though	je vais quand même passer	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	I will spend tomorrow at home though	Je passerai quand-même la journée de demain à la maison	grupo	alternativoj	prononco
level	en juneco	in youth	en jeunesse	grupo	alternativoj	prononco
level	oni havas	one has	on a	grupo	alternativoj	prononco
level	havas ankaŭ belecon	also has beauty	a aussi de la beauté	grupo	alternativoj	prononco
level	malsimplaj laboroj	complicated jobs	travaux compliqués	grupo	alternativoj	prononco
level	malsimplajn laborojn	complicated jobs (objective)	métiers compliqués (objectif)	grupo	alternativoj	prononco
level	devus plisimpligi	should simplify	devrait simplifier	grupo	alternativoj	prononco
level	en tiu aĝo	at that age	à cet âge	grupo	alternativoj	prononco
level	li jam fariĝis ~	he has already become ~	il est déjà devenu ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	head of the sports club	responsable du club sportif	grupo	alternativoj	prononco
level	monon oni metas	one puts money	on met de l'argent	grupo	alternativoj	prononco
level	en monujon	into a wallet	dans un portefeuille	grupo	alternativoj	prononco
level	metas en monujon	puts in a purse	met dans portefeuille	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	follow the examples	suivez les exemples	grupo	alternativoj	prononco
level	de la bonaj familianoj	from the good family members	des bons membres de la famille	grupo	alternativoj	prononco
level	ĉu amikeco pli feliĉigas?	does friendship make you happier?	l'amitié rend-elle plus heureux ?	grupo	alternativoj	prononco
level	feliĉigas vin	makes you happy	te rend heureux	grupo	alternativoj	prononco
level	ol la amo	than the love	que l'amour	grupo	alternativoj	prononco
level	kiel ofte vi ~ ?	how often do you ~ ?	à quelle fréquence faites-vous ~ ?	grupo	alternativoj	prononco
level	vi skribas leterojn al ~	you write letters to ~	tu écris des lettres à ~	grupo	alternativoj	prononco
level	skrivas leterojn al viaj amikinoj	writes letters to your girl friends	écrit des lettres à tes amies	grupo	alternativoj	prononco
level	viaj amikinoj en Italio	your girl friends in Italy	tes amies en Italie	grupo	alternativoj	prononco
level	la rilato inter vi kaj via instruisto	the relation between you and your teacher	la relation entre vous et votre professeur	grupo	alternativoj	prononco
level	ĉu la rilato ŝanĝiĝis?	has the relationship changed?	la relation a-t-elle changé ?	grupo	alternativoj	prononco
level	ĉu vi jam scias ~ ?	do you already know ~ ?	sais-tu déjà ~ ?	grupo	alternativoj	prononco
level	sufiĉe bone	quite well	assez bien	grupo	alternativoj	prononco
level	estis vespero en ~	it was evening in ~	c'était le soir à ~	grupo	alternativoj	prononco
level	centoj da homoj	hundreds of people	des centaines de personnes	grupo	alternativoj	prononco
level	plenigas la placon	fills the square	remplit la place	grupo	alternativoj	prononco
level	junuloj kaj militistoj	young men and soldiers	jeunes hommes et soldats	grupo	alternativoj	prononco
level	maristoj de sur la ŝipoj	sailors from the ships	marins des navires	grupo	alternativoj	prononco
level	elstara sinjorino	outstanding lady	dame exceptionnelle	grupo	alternativoj	prononco
level	elstaraj sinjorinoj	outstanding ladies	dames exceptionnelles	grupo	alternativoj	prononco
level	alilandaj vojaĝantoj	foreign travelers	voyageurs étrangers	grupo	alternativoj	prononco
level	ĉiuj moviĝas al urbomezo	everyone is moving to the city center	tout le monde déménage vers le centre-ville	grupo	alternativoj	prononco
level	iom plue	a little further	un peu plus loin	grupo	alternativoj	prononco
level	ne malproksime de la maro	not far from the sea	pas loin de la mer	grupo	alternativoj	prononco
level	troviĝis malgranda placo	there was a small square	il y avait une petite place	grupo	alternativoj	prononco
level	iom plue sed ne malproksime	a little further but not far	un peu plus loin mais pas loin	grupo	alternativoj	prononco
level	fine de ĝi	at the end of it	à sa fin	grupo	alternativoj	prononco
level	proksime de la maro	near the sea	près de la mer	grupo	alternativoj	prononco
level	proksime staris homo	a man stood nearby	un homme se tenait à proximité	grupo	alternativoj	prononco
level	laŭ la vestaĵo	according to the clothing	selon les vêtements	grupo	alternativoj	prononco
level	oni facile scii ~	one may know easily ~	c'est facile à savoir  ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	it was possible to find out that ~	il était possible de découvrir que ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	a rich man's gondolier	le gondolier d'un homme riche	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	could find out that he was a gondolier	a pu découvrir qu'il était gondolier	grupo	alternativoj	prononco
level	li rigardis ~	he looked ~	il regardait ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	looked at the joyful crowd	a regardé la foule joyeuse	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	a smile lit up his face	un sourire illumina son visage	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	when he saw a sailor	quand il a vu un marin	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	the sailor who arrived	le marin qui est arrivé	grupo	alternativoj	prononco
level	la flanko de la maro	the side of the sea	le côté de la mer	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	arrived from the side of the sea	arrivé du bord de la mer	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	is that you, Stephen?	c'est toi, Stephen ?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	exclaimed the gondolier	s'exclama le gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	everyone says that ~	tout le monde a dit que ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	into the hands of the Turks	entre les mains des Turcs	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	that you fell into the hands of the Turks	que tu es tombé entre les mains des Turcs	grupo	alternativoj	prononco
level	ni renkontis unu	we met one	nous en avons rencontré un	grupo	alternativoj	prononco
level	el niaj ŝipoj	from our ships	de nos navires	grupo	alternativoj	prononco
level	ĝi sekvis nin	it followed us	il(ça)  nous a suivi	grupo	alternativoj	prononco
level	dum pli ol unu horo	for more than an hour	pendant plus d'une heure	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	but it is not easy to go ~	mais ce n'est pas facile d'aller ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	to go faster than our ship	aller plus vite que notre bateau	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	what news is here?	quelles nouvelles y a-t-il ici ?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	here in Venice	ici à Venise	grupo	alternativoj	prononco
level	nenio interesa	nothing interesting	rien d'interessant	grupo	alternativoj	prononco
level	nur granda malfeliĉo	just a big misfortune	juste un gros malheur	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	do you know Pietro?	connais-tu Pietro ?	grupo	alternativoj	prononco
level	mi konas lin	I know him	je le connais	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	a large ship submerged his gondola	un grand navire a submergé sa gondole	grupo	alternativoj	prononco
level	kaj kio pri li?	and what about him?	et qu'en est-il de lui ?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	the gondola sank	la gondole a coulé	grupo	alternativoj	prononco
level	okazis, ke ~	it happened that ~	c'est arrivé que ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	we were close	nous étions proches	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	we took him in our gondola	nous l'avons emmené dans notre gondole	grupo	alternativoj	prononco
level	en la sama tempo	at the same time	en même temps	grupo	alternativoj	prononco
level	mia estro subakviĝis	my boss drowned	mon patron s'est noyé	grupo	alternativoj	prononco
level	por helpi junulinon	to help a young woman	pour aider une jeune femme	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	a young woman who almost died	une jeune femme qui a failli mourir	grupo	alternativoj	prononco
level	kun sia onklo	with his uncle	avec son oncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	almost died with his uncle	a failli mourir avec son oncle	grupo	alternativoj	prononco
level	tie estis junulino	there was a young woman	il y avait une jeune femme	grupo	alternativoj	prononco
level	lin ni ne povis helpi	we could not help him	nous ne pouvions pas l'aider	grupo	alternativoj	prononco
level	estis grava homo	was an important person	était une personne importante	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	what brought you to Venice?	Qu'est-ce qui t'a amené à Venise ?	grupo	alternativoj	prononco
level	amiko mia	my friend	mon ami	grupo	alternativoj	prononco
level	la maristo ekrigardis	the sailor looked up	le marin a levé les yeux	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	quickly glanced at his friend	jeta rapidement un coup d'œil à son ami	grupo	alternativoj	prononco
level	kaj komencis diri	and began to say	et a commencé à dire	grupo	alternativoj	prononco
level	do vi scias ~	so you know ~	donc tu sais ~	grupo	alternativoj	prononco
level	mi alportis ~	I brought ~	J'ai apporté ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	the gondolier suddenly stopped him	le gondolier l'arrêta brusquement	grupo	alternativoj	prononco
level	li diris	he said	il a dit	grupo	alternativoj	prononco
level	tiam iu homo pasis	then a man passed by	puis un homme est passé	grupo	alternativoj	prononco
level	iu homo pasis apud li	a man passed by him	un homme est passé à côté de lui	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	he was not yet thirty	il n'avait pas encore trente ans	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	and his face was colorless	et son visage était incolore	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	his going was sure and easy	son départ était sûr et facile	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	his face was sad	son visage était triste	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	when he saw the man, ~	quand il a vu l'homme, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	it is said that ~	on dit que ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	many important people give ~	beaucoup de personnes importantes donnent ~	grupo	alternativoj	prononco
level	sekreta laboro	secret work	travail secret	grupo	alternativoj	prononco
level	sekretaj laboroj	secret jobs	emplois secrets	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	gives secret jobs to him	lui donne des emplois secrets	grupo	alternativoj	prononco
level	tro da sekretoj	too many secrets	trop de secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	he knows too many secrets	il connaît trop de secrets	grupo	alternativoj	prononco
level	tial ili timas	therefore they are afraid	c'est pourquoi ils ont peur	grupo	alternativoj	prononco
level	sendi lin en malliberejon	to send him to prison	l'envoyer en prison	grupo	alternativoj	prononco
level	diris la maristo	said the sailor	a dit le marin	grupo	alternativoj	prononco
level	kaj dum li parolis	and as he spoke	et pendant qu'il parlait	grupo	alternativoj	prononco
level	li montris la domegon	he pointed to the mansion	il a montré l'immeuble	grupo	alternativoj	prononco
level	la domego de Doĝoj	the mansion of Doges	l'immeuble des Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	many important people need his help	de nombreuses personnes importantes ont besoin de son aide	grupo	alternativoj	prononco
level	kiom ili pagas?	how much they pay?	combien paient-ils ?	grupo	alternativoj	prononco
level	pagas al li	pays him	le paie	grupo	alternativoj	prononco
level	pagas por unu mortigo	pays for one kill	paie pour un meurtre	grupo	alternativoj	prononco
level	certe ne malpli ol ~	certainly not less than ~	certainement pas moins de ~	grupo	alternativoj	prononco
level	ol cent moneroj	than a hundred coins	qu'une centaine de pièces	grupo	alternativoj	prononco
level	ne forgesu, ke ~	don't forget that ~	n'oublie pas que ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	that he works for them	qu'il travaille pour eux	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	for those who have enough money	pour ceux qui ont assez d'argent	grupo	alternativoj	prononco
level	por pagi al li	to pay him	pour le payer	grupo	alternativoj	prononco
level	en Venecio estas ~	in Venice there is ~	à Venise il y a ~	grupo	alternativoj	prononco
level	tiuj aferoj	those things	ces choses	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	to forget those things	oublier ces choses	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	things that are better forgotten	des choses qu'il vaut mieux oublier	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	if you want to eat in peace	si tu veux manger en paix	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	to eat your bread in peace	manger ton pain en paix	grupo	alternativoj	prononco
level	estis iom da silento	there was some silence	il y a eu un peu de silence	grupo	alternativoj	prononco
level	kaj poste	and later	et ensuite	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	the gondolier spoke again	le gondolier parla encore	grupo	alternativoj	prononco
level	vi venis ĝustatempe	you came just in time	tu es arrivé juste à temps	grupo	alternativoj	prononco
level	por vidi ŝipkuron	to see a boat race	pour voir une course de bateaux	grupo	alternativoj	prononco
level	iu diris malforte	someone said weakly	a dit quelqu'un faiblement	grupo	alternativoj	prononco
level	proksime de la gondolisto	near the gondolier	près du gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	the mayor of the city	le maire de la ville	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	wordlessly pointed to the gondola	sans un mot, il montra la gondole	grupo	alternativoj	prononco
level	diris la gondolisto	said the gondolier	a dit le gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	and took his friend's hand	et a pris la main de son ami	grupo	alternativoj	prononco
level	ĵetas la paperon	throws the paper	jette le papier	grupo	alternativoj	prononco
level	en la paperujon	into the paper bin	dans la corbeille à papier	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	the girls threw the papers	les filles ont jeté les papiers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	where is my pen	où est mon stylo	grupo	alternativoj	prononco
level	mi volas respondi al li	I want to answer him	je veux lui répondre	grupo	alternativoj	prononco
level	la suno malaperis	the sun disappeared	le soleil a disparu	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	and now it is almost dark	et maintenant il fait presque sombre	grupo	alternativoj	prononco
level	bonvolu manĝi	please eat	mange s'il te plait	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	please eat the bread	s'il te plaît, mange le pain	grupo	alternativoj	prononco
level	per manĝiloj	with cutlery	avec des couverts	grupo	alternativoj	prononco
level	pardonu min	excuse me	excusez-moi	grupo	alternativoj	prononco
level	rajtas resti	is allowed to stay	est autorisé à rester	grupo	alternativoj	prononco
level	mi ne rajtas resti	I have no right to stay	Je n'ai pas le droit de rester	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	can you bring ~ ?	peux-tu apporter ~ ?	grupo	alternativoj	prononco
level	de mia fratino	from my sister	de ma soeur	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	when did you buy ~ ?	quand as-tu acheté ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	bought that musical instrument	acheté cet instrument de musique	grupo	alternativoj	prononco
level	kiu laste uzis ?	who used last?	qui a utilisé en dernier ?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	used my key	a utilisé ma clé	grupo	alternativoj	prononco
level	ĉu vi veturis?	did you drive?	as-tu conduit ?	grupo	alternativoj	prononco
level	en Venecio	in Venice	à Venise	grupo	alternativoj	prononco
level	ankaŭ per gondolo	also by gondola	aussi en gondole	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	will you be able to fall asleep?	parviendras-tu à t'endormir ?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	then, when there was silence	puis, quand il y eut un silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	the gentleman was tall	le monsieur était grand	grupo	alternativoj	prononco
level	alta, dika	tall, fat	grand, gros	grupo	alternativoj	prononco
level	dika, peza	thick, heavy	épais, lourd	grupo	alternativoj	prononco
level	peza kaj larĝa	heavy and large	lourd et large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	was tall, thick, heavy, and large	était grand, épais, lourd et large	grupo	alternativoj	prononco
level	donis forton	gave strength	a donné de la force	grupo	alternativoj	prononco
level	havinda forto	a force worth having	une force qui vaut la peine d'être possédée	grupo	alternativoj	prononco
level	havinda korpoforto	physical strength worth having	une force physique qui vaut la peine d'être acquise	grupo	alternativoj	prononco
level	tio donis	that gave	ça a donné	grupo	alternativoj	prononco
level	donis al li	gave him	lui a donné	grupo	alternativoj	prononco
level	tio donis forton	that gave strength	ça a donné de la force	grupo	alternativoj	prononco
level	donis havindan korpoforton	gave body strength worth having	a donné au corps une force qui en valait la peine	grupo	alternativoj	prononco
level	lia aspekto	his appearance	son apparence	grupo	alternativoj	prononco
level	grandula aspekto	appearance of a tall person	apparence d'une personne de grande taille	grupo	alternativoj	prononco
level	eta rolo	a small role	un petit rôle	grupo	alternativoj	prononco
level	ludis rolon	played a role	a joué un rôle	grupo	alternativoj	prononco
level	ne eta rolo	not a small role	pas un petit rôle	grupo	alternativoj	prononco
level	ludis etan rolon	played a small role	a joué un petit rôle	grupo	alternativoj	prononco
level	ludis ne etan rolon	played no small role	n'a pas joué un petit rôle	grupo	alternativoj	prononco
level	en la fakto, ke ~	in the fact that ~	dans le fait que ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	the majority of the people	la majorité des gens	grupo	alternativoj	prononco
level	se ne timis	if not afraid	si n'avait pas peur	grupo	alternativoj	prononco
level	lin timis	was afraid of him	avait peur de lui	grupo	alternativoj	prononco
level	se lin timis	if he was afraid	si avait peur de lui	grupo	alternativoj	prononco
level	se ne lin timis	if not afraid of him	si n'avait pas peur de lui	grupo	alternativoj	prononco
level	certe respektis	certainly respected	certainement respecté	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	at least thought about ~	a au moins pensé ~	grupo	alternativoj	prononco
level	antaŭ ol ~	before ~	avant  de ~	grupo	alternativoj	prononco
level	kontentigi lin	to satisfy him	lui satisfaire	grupo	alternativoj	prononco
level	malkontentigi lin	to displease him	lui déplaire	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	before dissatisfying ~	avant de déplaire ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	before deciding ~	avant de décider ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	to decide to displease ~	décider de déplaire ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	to decide to satisfy him	décider de le satisfaire	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	before deciding to displease him	avant de décider de lui déplaire	grupo	alternativoj	prononco
level	tio, kio estas utila	that, which is useful	ça, ce qui est utile	grupo	alternativoj	prononco
