B.pt content.tsv
Level	Esperanto	pt	en-us	Grupo	Alternativoj	Pronoco
level	fakte kio estas la ĉefa agado?	na verdade, qual é a atividade principal?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	é vasto	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	uma grande variedade de campos	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	em vários campos temos atividade	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	seminários sobre direitos humanos	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	direitos humanos e relações interculturais	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	bicicleta, caravana, festival	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	por exemplo, seminários, caravanas de bicicletas e festivais	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	festivais de línguas, construção de páginas web	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	por exemplo, caravanas de bicicletas, festivais, etc.	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	um seminário sobre direitos e relacionamento	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	caravana, festival, construção etc.	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	organismos oficiais como a UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	representado em órgãos oficiais	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	também estamos representados	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	está representado em vários órgãos	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	organismos como o Fórum Europeu da Juventude, a UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	a seção de jovens das Nações Unidas	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	vários organismos, como a UNESCO e a secção da juventude da ONU	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO e a secção juvenil das Nações Unidas	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	Fórum Europeu da Juventude e secção juvenil da ONU	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	Soa interessante	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	uma folha, folhear, um vento, abanar, Esperanto, desfrutar do Esperanto	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	para mim basta falar esperanto	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	desfrutar do Esperanto por uma semana ou duas	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	uma ou duas semanas por ano	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	no entanto, é o suficiente para mim	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	sim, deve-se encontrar ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	para encontrar o equilíbrio	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	todos deveriam encontrar o próprio equilíbrio	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	Eu sinto que é demais	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	agora eu sinto	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	Eu sinto isso ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	parece que há muitos ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	muito esperanto na minha vida	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	há muito Esperanto na minha vida	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	você é um membro?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	você é membro de uma organização?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	membro de alguma outra organização	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	não é realmente uma organização, mas ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	mas eu toco violão	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	toca guitarra em uma banda	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	legal! Eu realmente gosto	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	eu gosto de cantar	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	gosta muito de cantar	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	Que tipo de música você toca?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	bem, é simples pop	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	acabamos de começar a banda	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	mas eventualmente vamos jogar	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	tocamos durante o IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	tocará durante o próximo IJK	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	Já estou ansioso por isso!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	basta dizer se precisar ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	precisa de algum cantor de apoio	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	se você precisar de um cantor de apoio	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	por que não? talvez você queira ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	você quer cantar alguma coisa agora	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	eu posso tocar violão	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	você quer cantar e eu posso tocar	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	cantar alguma coisa agora e tocar violão	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	sim eu gostaria disso	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	trazer meu violão	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	vou trazer meu violão imediatamente	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	muito bem, vou trazer um violão	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	Vou trazer meu violão imediatamente	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	espera pelo seu retorno	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	seu retorno esperançosamente rápido	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	Espero um retorno rápido	I expect a quick return	grupo	alternativoj	prononco
level	atendas vian espereble rapidan revenon	aguarda seu retorno esperançosamente rápido	waits for your hopefully speedy return	grupo	alternativoj	prononco
level	du tagojn poste	dois dias depois	two days later	grupo	alternativoj	prononco
level	ekster la dancejo	fora da pista de dança	outside the dance floor	grupo	alternativoj	prononco
level	tagojn poste, ekster la dancejo	dias depois, fora da pista de dança	days later, outside the dance floor	grupo	alternativoj	prononco
level	ej Kabe, vi aspektas ~	ei Kabe, você parece ~	hey Kabe, you look ~	grupo	alternativoj	prononco
level	vi aspektas feliĉega	você parece muito feliz	you look very happy	grupo	alternativoj	prononco
level	jes, mi estas ~	sim, eu sou ~	yes, I am ~	grupo	alternativoj	prononco
level	bele, mi ĝojas!	bem, estou feliz!	nicely, I'm glad!	grupo	alternativoj	prononco
level	kongreso plaĉas al vi?	você gosta de congresso?	do you like congress?	grupo	alternativoj	prononco
level	ĉu la kongreso tiom plaĉas al vi?	você gosta tanto do congresso?	do you like the congress that much?	grupo	alternativoj	prononco
level	jes kaj ne	sim e não	yes and no	grupo	alternativoj	prononco
level	certe mi tre kontentas	Tenho certeza que estou muito satisfeito	I'm sure I'm very satisfied	grupo	alternativoj	prononco
level	tre kontentas pri IJK	está muito satisfeito com IJK	is very satisfied with IJK	grupo	alternativoj	prononco
level	sed estas io alia	Mas há algo mais	but there is something else	grupo	alternativoj	prononco
level	io alia, kio feliĉigas min	outra coisa que me deixa feliz	something else, that makes me happy	grupo	alternativoj	prononco
level	estas io kio feliĉigas ~	é algo que faz ~	is something that makes ~	grupo	alternativoj	prononco
level	pli ĝuste dirite	mais corretamente dito	more correctly said	grupo	alternativoj	prononco
level	estas iu, kiu batigas ~	tem alguém que bate ~	there is someone who beats ~	grupo	alternativoj	prononco
level	iu kiu batigas mian koron	alguém que faz meu coração bater	someone who makes my heart beat	grupo	alternativoj	prononco
level	diru, diru, ĉu vi enamiĝis?	diga, diga, você se apaixonou?	say, say, have you fallen in love?	grupo	alternativoj	prononco
level	enamiĝis al iu knabino	me apaixonei por alguma garota	fell in love with some girl	grupo	alternativoj	prononco
level	ĉu vi enamiĝis al knabino?	você se apaixonou por uma garota?	did you fall in love with a girl?	grupo	alternativoj	prononco
level	ne certas ĉu mi enamiĝis	não tenho certeza se me apaixonei	is not sure if I fell in love	grupo	alternativoj	prononco
level	ne certas, sed sentiĝas bone	não tenho certeza, mas é bom	is not sure, but it feels good	grupo	alternativoj	prononco
level	mi ne certas ĉu mi jam enamiĝis	Não tenho certeza se estou apaixonado ainda	I'm not sure if I'm in love yet	grupo	alternativoj	prononco
level	sed sentiĝas tre bone	mas é muito bom	but it feels very good	grupo	alternativoj	prononco
level	ŝi eĉ kisis min	ela até me beijou	she even kissed me	grupo	alternativoj	prononco
level	kisis min sur la buŝon	me beijou nos lábios	kissed me on the lips	grupo	alternativoj	prononco
level	eĉ kisis min dum labambo	até me beijou durante La Bamba	even kissed me during La Bamba	grupo	alternativoj	prononco
level	mirinde kian kison	incrível que beijo	amazing what a kiss	grupo	alternativoj	prononco
level	kian kison ŝi donis!	que beijo ela deu!	what a kiss she gave!	grupo	alternativoj	prononco
level	bonege! nun mi komprenas	ótimo! agora eu entendo	great! now I understand	grupo	alternativoj	prononco
level	komprenas kial vi elradias	entende por que você está irradiando	understands why you are radiating	grupo	alternativoj	prononco
level	vi elradias tiom da ĝojo	você exala tanta alegria	you exude so much joy	grupo	alternativoj	prononco
level	fakte, io simila okazis	na verdade, algo semelhante aconteceu	in fact, something similar happened	grupo	alternativoj	prononco
level	io simila okazis al mi	Algo parecido ocorreu comigo	something similar happened to me	grupo	alternativoj	prononco
level	sed mi pensis ke ~	mas eu pensei que ~	but I thought that ~	grupo	alternativoj	prononco
level	pensis ke vi ne ŝatas ~	pensei que você não gostasse ~	thought you didn't like ~	grupo	alternativoj	prononco
level	vi ne ŝatas labambumi	você não gosta de dançar no La Bamba	you don't like dance on La Bamba	grupo	alternativoj	prononco
level	prave, ne okazis	certo, isso não aconteceu	right, it didn't happen	grupo	alternativoj	prononco
level	okazis en la dancejo	aconteceu na pista de dança	happened in the dance floor	grupo	alternativoj	prononco
level	ne okazis en dancejo	isso não aconteceu em uma pista de dança	it didn't happen on a dance floor	grupo	alternativoj	prononco
level	sed en la Gufujo	mas na sala de chá (corujal)	but in the tea launge(Owlery)	grupo	alternativoj	prononco
level	kaj ne estis kiso	e não foi beijo	and it was not kiss	grupo	alternativoj	prononco
level	ne kiso sed tamen io ĝojiga	não é um beijo, mas ainda assim algo gratificante	not a kiss but still something gratifying	grupo	alternativoj	prononco
level	sed tamen io tre ĝojiga	mas mesmo assim algo muito alegre	but nevertheless something very joyful	grupo	alternativoj	prononco
level	do, rakontu!	então diga!	so, tell!	grupo	alternativoj	prononco
level	mi ne scias kion diri	Eu não sei o que dizer	I don't know what to say	grupo	alternativoj	prononco
level	ne scias kion diri vere	não sei o que dizer realmente	don't know what to say really	grupo	alternativoj	prononco
level	nenio speciala okazis	nada de especial aconteceu	nothing special happened	grupo	alternativoj	prononco
level	almenaŭ ankoraŭ ne okazis	pelo menos ainda não aconteceu	at least it hasn't happened yet	grupo	alternativoj	prononco
level	sed mi iel sentis ~	mas de alguma forma eu senti ~	but I somehow felt ~	grupo	alternativoj	prononco
level	sentis ke ŝi tre ŝatas min	senti que ela gosta muito de mim	felt that she likes me very much	grupo	alternativoj	prononco
level	iel sentis ke ŝi tre ŝatas min	de alguma forma senti que ela gosta muito de mim	somehow felt that she likes me very much	grupo	alternativoj	prononco
level	ŝi ŝatas min kaj mi ŝin	ela gosta de mim e eu gosto dela	she likes me and I like her	grupo	alternativoj	prononco
level	ni longe babilis pri ~	conversamos por um longo tempo sobre ~	we chatted for a long time about ~	grupo	alternativoj	prononco
level	longe babilis pri muziko	tivemos uma longa conversa sobre música	had a long chat about music	grupo	alternativoj	prononco
level	kaj poste kantis kune	e então cantamos juntos	and then sang together	grupo	alternativoj	prononco
level	mi pensas ke ŝi flirtumis	Eu acho que ela estava flertando	I think she was flirting	grupo	alternativoj	prononco
level	ŝi flirtumis kun mi	ela estava flertando comigo	she was flirting with me	grupo	alternativoj	prononco
level	estis tre agrable	foi muito bom	it was very nice	grupo	alternativoj	prononco
level	kiel diras via amiko de Kanado	como diz seu amigo do Canadá	as your friend from Canada says	grupo	alternativoj	prononco
level	"Malfeke!", kiel diras amiko de Kanado	&quot;Que merda!&quot;, como diz um amigo do Canadá	"Shit good!", as a friend from Canada says	grupo	alternativoj	prononco
level	jes, vere! mi esperas ~	sim com certeza! Eu espero ~	yes, really! I hope ~	grupo	alternativoj	prononco
level	renkonti ŝin baldaŭ denove	encontrá-la novamente em breve	to meet her again soon	grupo	alternativoj	prononco
level	esperas renkonti ŝin denove	espera encontrá-la novamente	hopes to meet her again	grupo	alternativoj	prononco
level	mi esperas renkonti ŝin baldaŭ	Espero conhecê-la em breve	I hope to meet her soon	grupo	alternativoj	prononco
level	same mi	mesmo eu	same me	grupo	alternativoj	prononco
level	ĉe lago proksime de ~	em um lago perto ~	at a lake near ~	grupo	alternativoj	prononco
level	lago proksime de kongresejo	um lago perto de um local de congressos	a lake near a congress place	grupo	alternativoj	prononco
level	proksime de la kongresejo	perto da sala de congressos	near the congress hall	grupo	alternativoj	prononco
level	ho, ankaŭ vi estas ~	ah, você também é ~	oh, you are too ~	grupo	alternativoj	prononco
level	ankaŭ vi estas ĉi tie!?	você também está aqui!?	you are here too!?	grupo	alternativoj	prononco
level	jes, mi renkontos ~	sim, vou me encontrar ~	yes, I will meet ~	grupo	alternativoj	prononco
level	renkontos amikon ĉi tie baldaŭ	encontrarei um amigo aqui em breve	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	para uma conversa privada	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	encontrarei um amigo para uma conversa privada	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	então, eu gostaria de perguntar a você ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Eu gostaria de pedir para você sair	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	bem, isso não é possível	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	não é de todo possível na verdade	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	por que? É muito importante para mim!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	esse encontro é muito importante	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	então por favor me deixe ir	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	por favor, deixe-me só	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	como acabei de dizer,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Eu disse, isso não é possível	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	um amigo meu aparecerá em breve	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	porque um amigo também aparecerá em breve	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	um amigo também aparecerá aqui	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	caramba, normalmente isso agora	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	na verdade é sobre a garota	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	a garota sobre quem eu contei	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	A propósito, o nome dela é Jesi	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	meninos e meninas! que bom que você pôde vir	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Estou tão feliz em ver você	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Que bom te ver novamente	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	mas você parece ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	você parece chocado e confuso	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	chocado e de alguma forma confuso	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	obviamente	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	então, eu acho ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	você já entendeu	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	entenda como é, certo?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	acho que você já entendeu	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	já entendi como é	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Eu não entendo nada!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Eu acho que não quero ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	não quer entender	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Eu não quero entender	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	mas não é complicado!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	deixe-me explicar	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	quando Ina me contou	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	me contou sobre seu próprio amigo	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	um amigo que aprendeu esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	aprendi Esperanto muito rapidamente	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	um amigo que se chama Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Eu peguei isso ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Eu entendi que vocês dois já se conhecem	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	vocês dois já se conhecem	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	sim mas. mas o que?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	tive a impressão de que ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	nós dois tivemos a impressão	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	você flertou conosco e	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	a impressão de que você estava flertando conosco	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	absolutamente certo!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	é por isso que eu queria conversar	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Eu queria falar com você	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	falar com vocês dois agora	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	escute-me por favor	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Muitas vezes eu gosto muito ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	gosta de várias pessoas ao mesmo tempo	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Eu gosto de várias pessoas	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	não importa se é ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	seja um homem ou uma mulher	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	e durante o IJK aconteceu ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	aconteceu que eu me apaixonei	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Me apaixonei por vocês dois!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	e nós dois para você	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	aparentemente nós para você	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	espere um minuto, estou cansado	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	tão cansado que mal consigo ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Mal consigo pensar	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	eu entendi corretamente isso ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Sim! dê uma olhada	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	com uma cara alegre	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	desenhou um grande coração	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	desenhei um grande coração na areia	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	na areia e escrevi nela	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	escreveu nele &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	depois de pensar duas vezes disse	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	depois de pensar disse &quot;este é o nosso IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	e eles começaram a rir!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	todos começaram a rir!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	depois de pensar um segundo e eles riram	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe disse &quot;este é o nosso IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	você enviou o formulário de inscrição?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	enviou um formulário de inscrição a uma associação local	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	ordenados como um grupo através da associação	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	enviado por e-mail	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	recebeu uma confirmação de inscrição	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	não consegui encontrar onde enviar um formulário de registro	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	existe um formulário de inscrição online?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	você enviou um pedido em papel?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	alguém tem que pagar em euros?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	é possível pagar na hora?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	paguei mas não recebi recibo	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	podem pagar como um grupo através da sociedade local	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	há um reembolso se não estiver presente?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	não encomendou um programa especial	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	como alguém pode fazer um pedido adicional?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	como alguém pode pagar por um pedido adicional?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	podemos ver uma lista de inscritos?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	meu nome não está na lista de inscritos	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	você poderia verificar a lista?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	após o prazo do pedido	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	alguém pode participar além disso?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	reservar um hotel juntos	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	alguém está reservando um hotel, você quer ir junto?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	se houvesse um quarto livre, quero reservá-lo	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	é possível reservar um hotel no local?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	devemos comprar uma passagem de avião juntos?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	bilhete a partir de que data	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	vamos acompanhá-lo ao aeroporto?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	há guia no aeroporto?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	alguém tem que ir sozinho ao local da convenção?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	bilheteria do local da convenção	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Paguei, mas meu crachá não foi encontrado	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	quer se registrar no local	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	pago em grupo, mas por que não está marcado?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
